# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn9.481             K14272  735.47  971.8  2.1e-293 glutamate--glyoxylate aminotransferase [EC:2.6.1.4 2.6.1.2 2.6.1.44]
* Pn9.481             K00814  261.17  716.3  2.1e-215 alanine transaminase [EC:2.6.1.2]
* Pn9.483             K06617  928.23 1003.1  4.2e-302 raffinose synthase [EC:2.4.1.82]
* Pn9.486             K13192  412.20  500.1    6e-150 RNA-binding protein 26
* Pn9.487             K22824  179.87  274.8   6.2e-82 pre-mRNA-splicing regulator WTAP
* Pn9.490             K08244  732.90 1818.0         0 alpha-glucan, water dikinase [EC:2.7.9.4]
* Pn9.491             K24135  244.33  330.6   1.1e-98 MORC family CW-type zinc finger protein
* Pn9.492             K23095  241.27  378.8  5.2e-114 demethylphylloquinol methyltransferase [EC:2.1.1.329]
* Pn9.495             K00962  300.37 1024.4         0 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
* Pn9.499             K25796  119.97  224.0   1.1e-66 plant-specific transcription factor YABBY family protein
* Pn9.500             K15283  254.67  433.3  4.1e-130 solute carrier family 35, member E1
* Pn9.501             K09422  126.07  188.3   1.1e-55 transcription factor MYB, plant
* Pn9.508             K12235  427.17  513.3  1.5e-154 serine racemase [EC:5.1.1.18]
* Pn9.508             K01754  257.33  394.6  3.4e-118 threonine dehydratase [EC:4.3.1.19]
* Pn9.513             K24194  398.97  985.2  8.7e-297 boron transporter
* Pn9.513             K12823  671.07  812.7  9.7e-245 ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]
* Pn9.514             K05236  511.23 1935.8         0 coatomer subunit alpha
* Pn9.515             K01184  446.20  466.3  4.7e-140 polygalacturonase [EC:3.2.1.15]
* Pn9.523             K00099  220.30  671.3  6.6e-202 1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]
* Pn9.532             K06941   59.20  466.7  2.6e-140 23S rRNA (adenine2503-C2)-methyltransferase [EC:2.1.1.192]
* Pn9.533             K01530  705.07 1322.3         0 phospholipid-translocating ATPase [EC:7.6.2.1]
* Pn9.534             K24195  254.77  595.5  7.5e-179 xenotropic and polytropic retrovirus receptor 1
* Pn9.535             K15889  212.83  611.8  4.3e-184 prenylcysteine alpha-carboxyl methylesterase [EC:3.1.1.-]
* Pn9.537             K01595   50.73 1196.9         0 phosphoenolpyruvate carboxylase [EC:4.1.1.31]
* Pn9.559             K05681  647.60  694.7  4.8e-209 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn9.569             K06268  134.33  332.6   1.2e-99 serine/threonine-protein phosphatase 2B regulatory subunit
* Pn9.571             K07562   65.83  285.6   3.6e-85 60S ribosomal export protein NMD3
* Pn9.582             K09422  126.07  261.4   6.6e-78 transcription factor MYB, plant
* Pn9.583             K14945  217.30  225.7   5.1e-67 protein quaking
* Pn9.584             K16616  368.23  372.5  1.3e-111 actin-related protein 8, plant
* Pn9.594             K06689  279.60  362.8  5.8e-109 ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]
* Pn9.618             K17255  267.03  809.9  3.1e-244 Rab GDP dissociation inhibitor
* Pn9.619             K13342  139.50  522.1  1.5e-156 peroxin-5
* Pn9.620             K11322  108.13  272.5   3.9e-81 enhancer of polycomb-like protein
* Pn9.622             K24193  401.27  450.8  4.8e-135 MFS transporter, SP family, sugar:H+ symporter
* Pn9.627             K04079   60.10 1166.9         0 molecular chaperone HtpG
* Pn9.628             K08235  152.70  457.9  2.2e-137 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn9.629             K16584   58.87  295.7     2e-88 HAUS augmin-like complex subunit 1
* Pn9.630             K08235  152.70  198.8     8e-59 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn9.633             K08900  141.00  174.6   1.6e-51 mitochondrial chaperone BCS1
* Pn9.639             K03163  511.03 1123.2         0 DNA topoisomerase I [EC:5.6.2.1]
* Pn9.640             K03676   76.57  129.4   5.7e-38 glutaredoxin 3
* Pn9.646             K07195  162.93  229.0   4.6e-68 exocyst complex component 7
* Pn9.650             K17301  294.73  494.3  3.1e-148 coatomer subunit beta
* Pn9.651             K17301  294.73  876.7  1.1e-263 coatomer subunit beta
* Pn9.654             K24418  219.23  341.5  2.4e-102 rRNA N6-adenosine-methyltransferase METTL5
* Pn9.662             K21776   58.07  233.5   2.6e-69 protein lin-54
* Pn9.678             K07897  291.20  419.6  3.5e-126 Ras-related protein Rab-7A
* Pn9.680             K02922   50.47  190.6   7.4e-57 large subunit ribosomal protein L37e
* Pn9.681             K11816  313.27  714.5  4.8e-215 indole-3-pyruvate monooxygenase [EC:1.14.13.168]
* Pn9.685             K07213   65.10   86.4   1.2e-24 copper chaperone
* Pn9.689             K25796  119.97  251.8   3.4e-75 plant-specific transcription factor YABBY family protein
* Pn9.690             K15014  294.03  318.0   4.8e-95 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
* Pn9.691             K10859  238.87  334.2  4.1e-100 DNA oxidative demethylase [EC:1.14.11.33]
* Pn9.694             K11267  199.03 1134.6         0 sister chromatid cohesion protein PDS5
* Pn9.699             K11416  336.53  441.3  1.8e-132 NAD+-dependent protein deacetylase sirtuin 6 [EC:2.3.1.286]
* Pn9.702             K10758  137.00  242.4   3.9e-72 thiol oxidase [EC:1.8.3.2]
* Pn9.706             K12235  427.17  485.9  3.2e-146 serine racemase [EC:5.1.1.18]
* Pn9.706             K01754  257.33  371.7  2.9e-111 threonine dehydratase [EC:4.3.1.19]
* Pn9.301             K05350  579.93  676.6  1.7e-203 beta-glucosidase [EC:3.2.1.21]
* Pn9.303             K10746  205.90  243.9   1.8e-72 exonuclease 1 [EC:3.1.-.-]
* Pn9.311             K02874   91.47  205.6   2.6e-61 large subunit ribosomal protein L14
* Pn9.312             K02937   99.10  313.5   7.6e-94 large subunit ribosomal protein L7e
* Pn9.315             K14696  177.63  412.9  1.4e-123 solute carrier family 30 (zinc transporter), member 9
* Pn9.320             K07226   70.67   74.2   5.4e-21 heme oxygenase (biliverdin-IX-beta and delta-forming) [EC:1.14.99.58]
* Pn9.329             K15333  130.53  395.0  3.4e-118 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn9.332             K19306  108.73  409.1  5.6e-123 18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309]
* Pn9.356             K01904  559.03  672.1  6.3e-202 4-coumarate--CoA ligase [EC:6.2.1.12]
* Pn9.361             K04498  372.43 1043.6         0 E1A/CREB-binding protein [EC:2.3.1.48]
* Pn9.365             K09874  239.47  424.8  1.8e-127 aquaporin NIP
* Pn9.371             K24104   56.50  412.3  1.5e-123 GPN-loop GTPase
* Pn9.376             K01728  165.50  445.5  1.1e-133 pectate lyase [EC:4.2.2.2]
* Pn9.379             K07910  271.30  352.6    7e-106 Ras-related protein Rab-18
* Pn9.380             K18734  203.37  209.5   4.3e-62 protein SMG8
* Pn9.382             K10144  308.13  349.3    1e-104 RING finger and CHY zinc finger domain-containing protein 1 [EC:2.3.2.27]
* Pn9.385             K25193  710.20  889.3  3.1e-268 serine decarboxylase [EC:4.1.1.-]
* Pn9.417             K19355   92.57  596.1  4.7e-179 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn9.425             K19355   92.57  471.6  2.3e-141 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn9.444             K22390  139.30  428.9  1.5e-128 acid phosphatase type 7
* Pn9.448             K15172  202.30 1068.1         0 transcription elongation factor SPT5
* Pn9.452             K14003  138.13  310.8   6.7e-93 prolactin regulatory element-binding protein
* Pn9.453             K13126  201.80  637.2  2.3e-191 polyadenylate-binding protein
* Pn9.58              K19355   92.57  564.6  1.6e-169 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn9.79              K04079   60.10  267.2   1.6e-79 molecular chaperone HtpG
* Pn9.80              K03699  306.63  417.8  3.2e-125 magnesium and cobalt exporter, CNNM family
* Pn9.86              K14411  286.33  348.5  2.2e-104 RNA-binding protein Musashi
* Pn9.97              K14496  127.87  159.6     6e-47 abscisic acid receptor PYR/PYL family
* Pn9.102             K09338   75.40   81.2   3.6e-23 homeobox-leucine zipper protein
* Pn9.104             K01054  174.53  353.6  5.4e-106 acylglycerol lipase [EC:3.1.1.23]
* Pn9.106             K07151  233.83  990.7  2.6e-298 dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]
* Pn9.108             K17913  477.13  939.9  2.1e-283 carlactone synthase / all-trans-10'-apo-beta-carotenal 13,14-cleaving dioxygenase [EC:1.13.11.69 1.13.11.70]
* Pn9.113             K00327  571.60  895.1  2.1e-269 NADPH-ferrihemoprotein reductase [EC:1.6.2.4]
* Pn9.113             K00597  401.57  438.9  1.4e-131 methionine synthase reductase [EC:1.16.1.8]
* Pn9.117             K23541   34.90   36.5   1.1e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn9.119             K09285  278.43  418.4  1.7e-125 AP2-like factor, ANT lineage
* Pn9.120             K10839   98.90  216.6   2.7e-64 UV excision repair protein RAD23
* Pn9.127             K15404  546.53  580.9  2.5e-174 aldehyde decarbonylase [EC:4.1.99.5]
* Pn9.138             K12896  196.70  219.8   2.3e-65 serine/arginine-rich splicing factor 7
* Pn9.140             K20887  925.57 1100.9         0 xyloglucan glycosyltransferase 4 [EC:2.4.1.-]
* Pn9.141             K00901   97.87  175.4   6.7e-52 diacylglycerol kinase (ATP) [EC:2.7.1.107]
* Pn9.149             K17302  332.23 1251.9         0 coatomer subunit beta'
* Pn9.165             K08330  272.70  797.1  1.5e-239 autophagy-related protein 11
* Pn9.168             K00432   50.63  294.8   5.7e-88 glutathione peroxidase [EC:1.11.1.9]
* Pn9.169             K03260  113.87  533.5  4.5e-160 translation initiation factor 4G
* Pn9.175             K09747   23.70   78.6   2.2e-22 nucleoid-associated protein EbfC
* Pn9.176             K01115  109.87  578.7  1.2e-173 phospholipase D1/2 [EC:3.1.4.4]
* Pn9.177             K13153   50.47   66.3   1.4e-18 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn9.180             K22048  247.70  400.4    9e-120 mechanosensitive ion channel protein 4/5/6/7/8/9/10
* Pn9.181             K23877  183.47  233.1   2.7e-69 xyloglucan O-acetyltransferase
* Pn9.189             K11855  415.83  460.9  4.3e-138 ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12]
* Pn9.190             K11267  199.03  233.9   1.2e-69 sister chromatid cohesion protein PDS5
* Pn9.192             K09753  357.23  645.3  1.6e-194 cinnamoyl-CoA reductase [EC:1.2.1.44]
* Pn9.195             K07198  448.73  470.9  2.8e-141 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.11]
* Pn9.202             K00728   76.13  108.7   1.1e-31 dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]
* Pn9.205             K00588  111.23  464.6  9.1e-140 caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
* Pn9.211             K00588  111.23  466.3  2.8e-140 caffeoyl-CoA O-methyltransferase [EC:2.1.1.104]
* Pn9.220             K14491  165.47  434.6  3.3e-130 two-component response regulator ARR-B family
* Pn9.222             K01183  116.00  254.4   9.8e-76 chitinase [EC:3.2.1.14]
* Pn9.223             K11098   89.90  179.5   2.5e-53 small nuclear ribonucleoprotein F
* Pn9.229             K14491  165.47  172.8   6.2e-51 two-component response regulator ARR-B family
* Pn9.230             K09286   88.90  131.3     2e-38 EREBP-like factor
* Pn9.252             K06872   47.97   53.4   8.9e-15 uncharacterized protein
* Pn9.266             K06867  122.60  132.5   9.6e-39 uncharacterized protein
* Pn9.267             K03921  171.40  628.5  3.8e-189 acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]
* Pn9.50              K19355   92.57  599.8  3.4e-180 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn9.43              K00975  197.27  678.2  2.6e-204 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn9.42              K02975   26.10  216.8   1.1e-64 small subunit ribosomal protein S25e
* Pn9.41              K02909   20.40  106.1     7e-31 large subunit ribosomal protein L31
* Pn9.40              K23312   76.73  135.3   1.1e-39 CST complex subunit STN1
* Pn9.39              K10572   84.37  281.2     7e-84 inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]
* Pn9.36              K20776   50.57  195.2   9.7e-58 BRISC and BRCA1-A complex member 1
* Pn9.35              K18789  327.73  362.1  2.2e-108 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn9.35              K02983   77.27  136.2   7.2e-40 small subunit ribosomal protein S30e
* Pn9.33              K08997  244.73  746.4  1.2e-224 serine/tyrosine/threonine adenylyltransferase [EC:2.7.7.-]
* Pn9.31              K19984  262.77  860.5  6.8e-259 exocyst complex component 5
* Pn9.29              K14662  108.07  341.4  3.1e-102 protein N-terminal asparagine amidohydrolase [EC:3.5.1.121]
* Pn9.25              K10572   84.37  420.5  4.4e-126 inositol-pentakisphosphate 2-kinase [EC:2.7.1.158]
* Pn9.24              K23312   76.73  134.7   1.7e-39 CST complex subunit STN1
* Pn9.23              K02909   20.40  106.1   7.2e-31 large subunit ribosomal protein L31
* Pn9.21              K02975   26.10  215.8   2.3e-64 small subunit ribosomal protein S25e
* Pn9.20              K00975  197.27  675.3    2e-203 glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]
* Pn9.17              K19355   92.57  598.6  8.1e-180 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn9.3               K14496  127.87  298.2   4.5e-89 abscisic acid receptor PYR/PYL family
* Pn51.4              K00422  260.90  663.7  1.8e-199 polyphenol oxidase [EC:1.10.3.1]
* Pn51.17             K03255  238.03  590.1  3.7e-177 protein TIF31
* Pn51.20             K07407   68.33  482.2  1.3e-144 alpha-galactosidase [EC:3.2.1.22]
* Pn51.21             K02890   81.03  160.7   1.9e-47 large subunit ribosomal protein L22
* Pn51.22             K00106 1677.00 1717.9         0 xanthine dehydrogenase/oxidase [EC:1.17.1.4 1.17.3.2]
* Pn51.25             K08342   92.83  405.6  1.1e-121 cysteine protease ATG4 [EC:3.4.22.-]
* Pn51.31             K03850  151.10  358.2  3.4e-107 alpha-1,2-glucosyltransferase [EC:2.4.1.256]
* Pn51.32             K17411   40.43  139.3   4.8e-41 small subunit ribosomal protein S33
* Pn51.33             K09422  126.07  258.5   4.8e-77 transcription factor MYB, plant
* Pn51.35             K08081  276.83  381.3  3.3e-114 tropinone reductase I [EC:1.1.1.206]
* Pn51.36             K03319  505.40  683.0  1.7e-205 divalent anion:Na+ symporter, DASS family
* Pn51.45             K06617  928.23 1107.1         0 raffinose synthase [EC:2.4.1.82]
* Pn51.47             K13412  534.20  747.7  4.1e-225 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn51.49             K22522   75.87  405.6    8e-122 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn51.51             K02356   81.43   95.7   9.4e-28 elongation factor P
* Pn51.52             K02435   71.90   85.4   1.4e-24 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
* Pn51.53             K08064   52.57  226.8   2.2e-67 nuclear transcription factor Y, alpha
* Pn51.58             K13121   50.23  129.0   1.1e-37 protein FRA10AC1
* Pn51.59             K23877  183.47  253.6   1.7e-75 xyloglucan O-acetyltransferase
* Pn51.64             K10999 1165.60 1169.0         0 cellulose synthase A [EC:2.4.1.12]
* Pn51.65             K01184  446.20  491.4  1.1e-147 polygalacturonase [EC:3.2.1.15]
* Pn51.66             K15032   75.30  312.3   2.3e-93 mTERF domain-containing protein, mitochondrial
* Pn51.72             K21248  100.47  456.5  4.9e-137 vacuole membrane protein 1
* Pn51.73             K02838   25.60  225.0     6e-67 ribosome recycling factor
* Pn51.77             K05605  454.90  496.4  4.8e-149 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
* Pn30.384            K05605  454.90  531.5  1.1e-159 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
* Pn30.378            K25786  101.77  105.9   8.3e-31 bZIP transcription factor 1/2/11/44/53
* Pn30.365            K11274  241.13  351.7  3.9e-105 chromosome transmission fidelity protein 4
* Pn30.339            K05605  454.90  529.0  6.5e-159 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
* Pn30.336            K00059  268.93  311.3   4.3e-93 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
* Pn30.330            K05605  454.90  486.5  4.7e-146 3-hydroxyisobutyryl-CoA hydrolase [EC:3.1.2.4]
* Pn30.328            K23280  343.57  889.1  3.9e-268 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn30.326            K14548  171.13  662.8    3e-199 U3 small nucleolar RNA-associated protein 4
* Pn30.325            K13430  481.77  628.0  4.9e-189 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn30.324            K13206   59.53  271.5   6.6e-81 coiled-coil domain-containing protein 55
* Pn30.315            K09286   88.90  133.4   4.6e-39 EREBP-like factor
* Pn30.313            K15333  130.53  313.3   1.5e-93 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn30.309            K22138   87.90  187.8   1.9e-55 mitochondrial pyruvate carrier 1
* Pn30.306            K15133  148.70  337.7  5.9e-101 mediator of RNA polymerase II transcription subunit 17
* Pn30.305            K10999 1165.60 1777.4         0 cellulose synthase A [EC:2.4.1.12]
* Pn30.303            K11168  251.73  422.4  7.4e-127 dehydrogenase/reductase SDR family member 12 [EC:1.1.-.-]
* Pn30.302            K14514  179.27  558.7  7.7e-168 ethylene-insensitive protein 3
* Pn30.299            K14293  244.60  277.0   1.3e-82 importin subunit beta-1
* Pn30.296            K14509  429.20  769.4  1.6e-231 ethylene receptor [EC:2.7.13.-]
* Pn30.294            K00162  507.50  537.5  1.3e-161 pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
* Pn30.287            K01779   88.20  135.8   8.9e-40 aspartate racemase [EC:5.1.1.13]
* Pn30.283            K14431  125.50  445.3  1.2e-133 transcription factor TGA
* Pn30.282            K14431  125.50  312.5   2.2e-93 transcription factor TGA
* Pn30.281            K13095  165.17  370.9    5e-111 splicing factor 1
* Pn30.280            K13095  165.17  463.7  4.1e-139 splicing factor 1
* Pn30.279            K02945  141.47  209.2   4.9e-62 small subunit ribosomal protein S1
* Pn30.276            K02989  260.07  478.7  8.2e-144 small subunit ribosomal protein S5e
* Pn30.271            K00654  408.63  703.0  1.4e-211 serine palmitoyltransferase [EC:2.3.1.50]
* Pn30.270            K03671  107.90  138.6   1.2e-40 thioredoxin 1
* Pn30.268            K00279  240.23  835.4  1.5e-251 cytokinin dehydrogenase [EC:1.5.99.12]
* Pn30.266            K08900  141.00  522.9  4.8e-157 mitochondrial chaperone BCS1
* Pn30.264            K24739  201.83  588.7    6e-177 WD repeat-containing protein 13
* Pn30.261            K18789  327.73  575.5  4.9e-173 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn30.248            K11584  256.60  617.1  2.6e-185 serine/threonine-protein phosphatase 2A regulatory subunit B'
* Pn30.247            K15918  104.03  416.9  2.8e-125 D-glycerate 3-kinase [EC:2.7.1.31]
* Pn30.246            K06627  346.73  492.0  8.4e-148 cyclin-A
* Pn30.245            K07767  441.23  619.2    3e-186 katanin p60 ATPase-containing subunit A1 [EC:5.6.1.1]
* Pn30.243            K04124  292.87  568.6  4.7e-171 gibberellin 3beta-dioxygenase [EC:1.14.11.15]
* Pn30.239            K03453  219.17  475.5  4.9e-143 bile acid:Na+ symporter, BASS family
* Pn30.232            K01054  174.53  277.6   6.3e-83 acylglycerol lipase [EC:3.1.1.23]
* Pn30.230            K03301   80.00  631.4    6e-190 ATP:ADP antiporter, AAA family
* Pn30.229            K15397  182.80  810.4  4.5e-244 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn30.224            K03066  513.67  877.4  1.1e-264 26S proteasome regulatory subunit T6
* Pn30.222            K21867  380.03 1116.3         0 potassium channel
* Pn30.221            K21867  380.03 1261.2         0 potassium channel
* Pn30.219            K07936  149.03  506.2  2.3e-152 GTP-binding nuclear protein Ran
* Pn30.214            K02295  414.90  791.3    3e-238 cryptochrome
* Pn30.211            K02265   28.90  184.6   1.1e-54 cytochrome c oxidase subunit 5b
* Pn30.210            K06130  363.37  371.6  1.8e-111 lysophospholipase II [EC:3.1.1.5]
* Pn30.210            K06999   96.13  133.2   4.5e-39 phospholipase/carboxylesterase
* Pn30.202            K03094   60.53  169.4   4.3e-50 S-phase kinase-associated protein 1
* Pn30.200            K10752  286.37  565.3  8.3e-170 histone-binding protein RBBP4
* Pn30.191            K03676   76.57   97.0   5.1e-28 glutaredoxin 3
* Pn30.190            K09419  215.40  311.8   2.8e-93 heat shock transcription factor, other eukaryote
* Pn30.169            K11145   65.13  215.1   2.2e-64 mini-ribonuclease III [EC:3.1.26.-]
* Pn30.167            K15178   96.37  451.2  3.5e-135 RNA polymerase-associated protein RTF1
* Pn30.166            K06889  112.77  115.7   1.1e-33 uncharacterized protein
* Pn30.163            K10808  634.07  651.0  3.9e-196 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
* Pn30.163            K00526  153.67  293.5   1.2e-87 ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
* Pn30.161            K12524  733.27 1373.2         0 bifunctional aspartokinase / homoserine dehydrogenase 1 [EC:2.7.2.4 1.1.1.3]
* Pn30.157            K09510  461.87  500.6  1.6e-150 DnaJ homolog subfamily B member 4
* Pn30.152            K03671  107.90  137.5   2.7e-40 thioredoxin 1
* Pn30.149            K13508  219.03  726.5    8e-219 glycerol-3-phosphate acyltransferase [EC:2.3.1.15 2.3.1.198]
* Pn30.144            K11594  716.27  913.8  3.1e-275 ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]
* Pn30.144            K13356  142.73  341.0  5.2e-102 alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]
* Pn30.143            K19707  156.10  188.6     5e-56 sigma-B regulation protein RsbQ
* Pn30.141            K22522   75.87  266.9   1.2e-79 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn30.140            K12373   93.27  444.3  2.3e-133 hexosaminidase [EC:3.2.1.52]
* Pn30.131            K08900  141.00  404.8    3e-121 mitochondrial chaperone BCS1
* Pn30.124            K09338   75.40  172.7   5.5e-51 homeobox-leucine zipper protein
* Pn30.120            K23877  183.47  500.4  2.7e-150 xyloglucan O-acetyltransferase
* Pn30.109            K00797  100.53  392.5  9.3e-118 spermidine synthase [EC:2.5.1.16]
* Pn30.108            K10881   22.53   95.3   1.7e-27 26 proteasome complex subunit DSS1
* Pn30.100            K11885   93.30  166.9   2.8e-49 DNA damage-inducible protein 1
* Pn30.99             K16280  200.50  568.2  4.9e-171 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn30.84             K11885   93.30  157.9   1.5e-46 DNA damage-inducible protein 1
* Pn30.81             K16280  200.50  569.7  1.7e-171 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn30.79             K16280  200.50  563.5  1.3e-169 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn30.76             K11885   93.30  105.4   1.2e-30 DNA damage-inducible protein 1
* Pn30.75             K13459  422.57  446.3  1.1e-133 disease resistance protein RPS2
* Pn30.68             K07964  502.30  576.7  2.3e-173 heparanase [EC:3.2.1.166]
* Pn30.67             K03139   51.43  283.4   1.7e-84 transcription initiation factor TFIIF subunit beta [EC:5.6.2.-]
* Pn30.66             K23025  975.30 1621.4         0 H+-translocating diphosphatase [EC:7.1.3.1]
* Pn30.65             K00387  438.77  601.1    1e-180 sulfite oxidase [EC:1.8.3.1]
* Pn30.60             K03139   51.43  282.9   2.4e-84 transcription initiation factor TFIIF subunit beta [EC:5.6.2.-]
* Pn30.59             K23025  975.30 1620.6         0 H+-translocating diphosphatase [EC:7.1.3.1]
* Pn30.58             K00387  438.77  602.4  4.2e-181 sulfite oxidase [EC:1.8.3.1]
* Pn30.57             K00864  509.60  532.9  5.3e-160 glycerol kinase [EC:2.7.1.30]
* Pn30.56             K20032  201.87  588.4  1.1e-176 palmitoyltransferase ZDHHC13/17 [EC:2.3.1.225]
* Pn30.53             K22827  277.10  515.9    8e-155 calcium uptake protein 1, mitochondrial
* Pn30.45             K02136  314.67  438.0  1.3e-131 F-type H+-transporting ATPase subunit gamma
* Pn30.35             K14484   88.07  125.3   1.4e-36 auxin-responsive protein IAA
* Pn30.30             K13153   50.47  132.6   8.6e-39 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn30.26             K05658  913.93 1622.2         0 ATP-binding cassette, subfamily B (MDR/TAP), member 1 [EC:7.6.2.2]
* Pn30.16             K00966  301.40  493.2  2.9e-148 mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]
* Pn30.11             K03921  171.40  630.4  1.1e-189 acyl-[acyl-carrier-protein] desaturase [EC:1.14.19.2 1.14.19.11 1.14.19.26]
* Pn30.10             K06867  122.60  133.6   4.5e-39 uncharacterized protein
* Pn42.142            K16280  200.50  569.1  2.5e-171 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn42.137            K16280  200.50  563.6  1.2e-169 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn42.136            K13459  422.57  424.7  3.5e-127 disease resistance protein RPS2
* Pn42.133            K11885   93.30  175.9   5.4e-52 DNA damage-inducible protein 1
* Pn42.130            K13457  619.10  619.3  5.8e-186 disease resistance protein RPM1
* Pn42.130            K13459  422.57  609.5    6e-183 disease resistance protein RPS2
* Pn42.129            K13459  422.57  448.3  2.6e-134 disease resistance protein RPS2
* Pn42.126            K16280  200.50  234.1     1e-69 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn42.124            K13459  422.57  450.0  8.3e-135 disease resistance protein RPS2
* Pn42.120            K16280  200.50  556.5  1.6e-167 E3 ubiquitin-protein ligase RGLG [EC:2.3.2.27]
* Pn42.112            K10881   22.53   79.9   9.3e-23 26 proteasome complex subunit DSS1
* Pn42.111            K00797  100.53  392.5  9.3e-118 spermidine synthase [EC:2.5.1.16]
* Pn42.99             K23877  183.47  502.4    7e-151 xyloglucan O-acetyltransferase
* Pn42.94             K09338   75.40  170.1   3.5e-50 homeobox-leucine zipper protein
* Pn42.87             K08900  141.00  408.2  2.7e-122 mitochondrial chaperone BCS1
* Pn42.77             K07374  484.00  906.3  3.4e-273 tubulin alpha
* Pn42.74             K12373   93.27  441.2    2e-132 hexosaminidase [EC:3.2.1.52]
* Pn42.73             K22522   75.87  161.5   1.3e-47 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn42.71             K19707  156.10  188.1   7.4e-56 sigma-B regulation protein RsbQ
* Pn42.65             K03301   80.00  631.6  5.3e-190 ATP:ADP antiporter, AAA family
* Pn42.63             K01054  174.53  276.0   1.9e-82 acylglycerol lipase [EC:3.1.1.23]
* Pn42.61             K18729  279.63  285.2   3.7e-85 protein angel
* Pn42.54             K03453  219.17  439.5  4.1e-132 bile acid:Na+ symporter, BASS family
* Pn42.51             K04124  292.87  560.5  1.3e-168 gibberellin 3beta-dioxygenase [EC:1.14.11.15]
* Pn42.49             K07767  441.23  619.2    3e-186 katanin p60 ATPase-containing subunit A1 [EC:5.6.1.1]
* Pn42.48             K06627  346.73  491.9  9.1e-148 cyclin-A
* Pn42.47             K15918  104.03  419.8  3.7e-126 D-glycerate 3-kinase [EC:2.7.1.31]
