# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn3.4716            K17868  121.03  233.6   7.1e-70 diphthine methyl ester acylhydrolase [EC:3.1.1.97]
* Pn3.4718            K01076  183.63  486.9  8.4e-147 abhydrolase domain-containing protein 17 [EC:3.1.2.22]
* Pn3.4718            K06889  112.77  113.7   1.5e-33 uncharacterized protein
* Pn3.4719            K08495   82.90  267.6   2.5e-80 golgi SNAP receptor complex member 1
* Pn3.4722            K09286   88.90  144.9   5.2e-43 EREBP-like factor
* Pn3.4723            K02209  725.43 1095.9         0 DNA replication licensing factor MCM5 [EC:5.6.2.3]
* Pn3.4731            K11088   93.97  213.6   2.7e-64 small nuclear ribonucleoprotein D3
* Pn3.4733            K05933  275.93  540.7  2.8e-163 aminocyclopropanecarboxylate oxidase [EC:1.14.17.4]
* Pn3.4740            K12847  206.47  833.9  2.5e-251 U4/U6.U5 tri-snRNP-associated protein 2
* Pn3.4740            K02357   74.57  260.8   3.6e-78 elongation factor Ts
* Pn3.4741            K14445  151.63  209.2   1.6e-62 solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 2/3/5
* Pn3.4742            K23280  343.57  358.2  1.1e-107 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn3.4744            K03714  162.63  625.3  1.7e-188 glycoprotein 2-beta-D-xylosyltransferase [EC:2.4.2.38]
* Pn3.4749            K11550  102.10  193.4   9.3e-58 kinetochore protein Spc25, animal type
* Pn3.4755            K03327  104.53  474.1  1.6e-142 multidrug resistance protein, MATE family
* Pn3.4760            K00766   92.87  285.5   1.2e-85 anthranilate phosphoribosyltransferase [EC:2.4.2.18]
* Pn3.4761            K02918   58.50  151.9   4.9e-45 large subunit ribosomal protein L35e
* Pn3.4766            K15283  254.67  404.3  8.7e-122 solute carrier family 35, member E1
* Pn3.4783            K11866  386.27  446.4  4.3e-134 STAM-binding protein [EC:3.4.19.12]
* Pn3.4784            K09422  126.07  236.4   9.2e-71 transcription factor MYB, plant
* Pn3.4791            K18980  294.60  586.8  3.2e-177 2-methylene-furan-3-one reductase [EC:1.3.1.105]
* Pn3.4791            K00344  279.97  284.3   3.2e-85 NADPH:quinone reductase [EC:1.6.5.5]
* Pn3.4793            K16284  217.03  444.4    5e-134 E3 ubiquitin-protein ligase SIS3 [EC:2.3.2.27]
* Pn3.4810            K03574   65.57   92.0   4.9e-27 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
* Pn3.4811            K10401  497.83  592.1  2.8e-178 kinesin family member 18/19
* Pn3.4814            K18749   56.77  352.5  9.2e-106 protein LSM14
* Pn3.4818            K04371  576.13  586.3  7.3e-177 mitogen-activated protein kinase 1/3 [EC:2.7.11.24]
* Pn3.4825            K04371  576.13  587.1  4.2e-177 mitogen-activated protein kinase 1/3 [EC:2.7.11.24]
* Pn3.4829            K09716  110.60  237.7   3.1e-71 D-aminoacyl-tRNA deacylase [EC:3.1.1.96]
* Pn3.4848            K14554  212.53 1084.6         0 U3 small nucleolar RNA-associated protein 21
* Pn3.4848            K00876  136.37  443.1  2.1e-133 uridine kinase [EC:2.7.1.48]
* Pn3.4849            K14409  330.87  591.5  5.6e-178 protein SMG7
* Pn3.4851            K01792   73.17  150.5   9.9e-45 glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
* Pn3.4853            K18789  327.73  760.5  1.6e-229 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn3.4855            K18789  327.73  758.9    5e-229 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn3.4857            K07297  161.70  316.6   4.2e-95 adiponectin receptor
* Pn3.4859            K23222   76.03   82.4   4.1e-24 nuclease HARBI1 [EC:3.1.-.-]
* Pn3.4865            K23040  129.70  279.6   6.8e-84 methyltransferase-like protein 22 [EC:2.1.1.-]
* Pn3.4869            K11644  219.47 1067.6         0 paired amphipathic helix protein Sin3a
* Pn3.4874            K00430  113.80  198.7   3.1e-59 peroxidase [EC:1.11.1.7]
* Pn3.4887            K18810  299.57  366.3  3.1e-110 cyclin D1/2/4, plant
* Pn3.4888            K23643   45.10  171.2   5.1e-51 protein LSM12
* Pn3.4891            K08515  259.07  307.8   1.2e-92 vesicle-associated membrane protein 7
* Pn3.4895            K00703  137.50  512.7  2.3e-154 starch synthase [EC:2.4.1.21]
* Pn3.4901            K18677  330.07  629.8  2.8e-190 galacturonokinase [EC:2.7.1.44]
* Pn3.4905            K18789  327.73  758.4  7.3e-229 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn3.4906            K18789  327.73  600.8  3.9e-181 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn3.4907            K01601  342.93  769.6  1.8e-232 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
* Pn3.4910            K00330  127.83  140.8   8.1e-42 NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
* Pn3.4911            K02689  906.87 1163.6         0 photosystem I P700 chlorophyll a apoprotein A1
* Pn3.4914            K02108  162.10  237.5   4.3e-71 F-type H+-transporting ATPase subunit a
* Pn3.4915            K02110   67.77  117.5   7.7e-35 F-type H+-transporting ATPase subunit c
* Pn3.4916            K02111  442.43  576.2  1.8e-173 F-type H+/Na+-transporting ATPase subunit alpha [EC:7.1.2.2 7.2.2.1]
* Pn3.4917            K03043  596.87 1372.9         0 DNA-directed RNA polymerase subunit beta [EC:2.7.7.6]
* Pn3.4918            K02705  406.00  991.0  3.4e-299 photosystem II CP43 chlorophyll apoprotein
* Pn3.4919            K05581  235.60  273.6     9e-83 NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]
* Pn3.4920            K02689  906.87 1115.8         0 photosystem I P700 chlorophyll a apoprotein A1
* Pn3.4936            K02890   81.03  142.4   2.7e-42 large subunit ribosomal protein L22
* Pn3.4937            K02704  300.00  482.7  1.5e-145 photosystem II CP47 chlorophyll apoprotein
* Pn3.4941            K01601  342.93  376.7  2.5e-113 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
* Pn3.4944            K02967  146.30  290.8   3.1e-87 small subunit ribosomal protein S2
* Pn3.4945            K02706  343.80  432.8  1.4e-130 photosystem II P680 reaction center D2 protein [EC:1.10.3.9]
* Pn3.4946            K02954   24.47   92.0   7.6e-27 small subunit ribosomal protein S14
* Pn3.4947            K02690  801.70 1573.2         0 photosystem I P700 chlorophyll a apoprotein A2
* Pn3.4948            K02689  906.87 1670.0         0 photosystem I P700 chlorophyll a apoprotein A1
* Pn3.4949            K02986   68.47  205.8   1.6e-61 small subunit ribosomal protein S4
* Pn3.4950            K05582  265.70  369.9  1.1e-111 NAD(P)H-quinone oxidoreductase subunit K [EC:7.1.1.2]
* Pn3.4952            K02707  105.27  132.6   1.4e-39 photosystem II cytochrome b559 subunit alpha
* Pn3.4953            K01358   53.23  101.0   1.2e-29 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn3.4954            K02704  300.00  322.6   4.9e-97 photosystem II CP47 chlorophyll apoprotein
* Pn3.4955            K03040   53.40  233.1   7.1e-70 DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]
* Pn3.4957            K02634  241.77  392.6  2.6e-118 apocytochrome f
* Pn3.4959            K02706  343.80  748.1  2.1e-226 photosystem II P680 reaction center D2 protein [EC:1.10.3.9]
* Pn3.4961            K05581  235.60  268.5   3.4e-81 NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]
* Pn3.4963            K02634  241.77  340.0  2.5e-102 apocytochrome f
* Pn3.4964            K02707  105.27  159.6   6.2e-48 photosystem II cytochrome b559 subunit alpha
* Pn3.4965            K02913   22.73   62.9   4.4e-18 large subunit ribosomal protein L33
* Pn3.4966            K01963  339.80  382.0  4.7e-115 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
* Pn3.4983            K00306  307.73  394.5  1.5e-118 sarcosine oxidase / L-pipecolate oxidase [EC:1.5.3.1 1.5.3.7]
* Pn23.7              K02110   67.77  111.8   4.6e-33 F-type H+-transporting ATPase subunit c
* Pn27.35             K02707  105.27  178.9   6.4e-54 photosystem II cytochrome b559 subunit alpha
* Pn27.34             K02634  241.77  628.1    8e-190 apocytochrome f
* Pn27.33             K01963  339.80  408.5  4.2e-123 acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
* Pn27.32             K01601  342.93  911.0  2.6e-275 ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39]
* Pn27.31             K02112  508.03  934.1  4.4e-282 F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
* Pn27.30             K05574  165.53  171.6     1e-51 NAD(P)H-quinone oxidoreductase subunit 3 [EC:7.1.1.2]
* Pn27.30             K00330  127.83  151.5   4.4e-45 NADH-quinone oxidoreductase subunit A [EC:7.1.1.2]
* Pn27.29             K05581  235.60  286.5   9.6e-87 NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]
* Pn27.28             K02689  906.87 1505.1         0 photosystem I P700 chlorophyll a apoprotein A1
* Pn27.25             K02706  343.80  444.4  4.4e-134 photosystem II P680 reaction center D2 protein [EC:1.10.3.9]
* Pn27.20             K15040   73.10  121.0     1e-35 voltage-dependent anion channel protein 2
* Pn23.12             K03327  104.53  215.3   2.9e-64 multidrug resistance protein, MATE family
* Pn23.13             K03327  104.53  620.4  9.2e-187 multidrug resistance protein, MATE family
* Pn23.16             K14376   98.97  842.1  5.8e-254 poly(A) polymerase [EC:2.7.7.19]
* Pn23.24             K24736  422.80  631.4  2.8e-190 WD repeat-containing protein 1 (actin-interacting protein 1)
* Pn23.38             K01190  376.67  541.5  6.5e-163 beta-galactosidase [EC:3.2.1.23]
* Pn23.42             K20306  243.40  615.2  3.4e-185 trafficking protein particle complex subunit 9
* Pn23.48             K14321  167.50  215.8   2.1e-64 nucleoporin-like protein 2
* Pn23.51             K04498  372.43  999.5  5.4e-301 E1A/CREB-binding protein [EC:2.3.1.48]
* Pn23.65             K14849   58.50  329.0   9.3e-99 ribosomal RNA-processing protein 1
* Pn23.66             K08235  152.70  458.8  4.1e-138 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn23.67             K20725   55.17  110.4   2.4e-32 MAP kinase substrate 1
* Pn23.71             K18368  482.57  525.2  1.5e-158 caffeoylshikimate esterase [EC:3.1.1.-]
* Pn23.71             K01054  174.53  350.3  1.9e-105 acylglycerol lipase [EC:3.1.1.23]
* Pn23.85             K24736  422.80  738.3  1.3e-222 WD repeat-containing protein 1 (actin-interacting protein 1)
* Pn23.94             K14376   98.97  845.4  5.9e-255 poly(A) polymerase [EC:2.7.7.19]
* Pn23.98             K03327  104.53  621.1  5.7e-187 multidrug resistance protein, MATE family
* Pn23.99             K03327  104.53  577.4  9.4e-174 multidrug resistance protein, MATE family
* Pn23.118            K08495   82.90  272.3   9.6e-82 golgi SNAP receptor complex member 1
* Pn23.119            K14488   34.97   93.9   2.6e-27 SAUR family protein
* Pn23.128            K18151  486.73  806.1  1.3e-243 ureidoglycolate amidohydrolase [EC:3.5.1.116]
* Pn23.130            K13065  314.33  349.1  5.5e-105 shikimate O-hydroxycinnamoyltransferase [EC:2.3.1.133]
* Pn23.136            K11275   70.47   85.0   1.2e-24 histone H1/5
* Pn23.139            K09286   88.90  155.5   3.1e-46 EREBP-like factor
* Pn23.142            K00142  408.73  637.3  6.5e-192 acyl-CoA synthetase [EC:6.2.1.-]
* Pn23.154            K08495   82.90  272.3   9.6e-82 golgi SNAP receptor complex member 1
* Pn23.155            K14488   34.97   93.6   3.2e-27 SAUR family protein
* Pn23.163            K18151  486.73  807.0  6.9e-244 ureidoglycolate amidohydrolase [EC:3.5.1.116]
* Pn23.165            K13065  314.33  350.2  2.4e-105 shikimate O-hydroxycinnamoyltransferase [EC:2.3.1.133]
* Pn23.171            K09286   88.90  155.5   3.1e-46 EREBP-like factor
* Pn23.173            K00142  408.73  917.6  1.4e-276 acyl-CoA synthetase [EC:6.2.1.-]
* Pn23.189            K09272  150.00  723.4  6.4e-218 FACT complex subunit SSRP1/POB3
* Pn23.190            K06210  107.73  339.5  4.8e-102 nicotinamide mononucleotide adenylyltransferase [EC:2.7.7.1 2.7.7.18]
* Pn23.191            K00383  555.50  750.0  4.1e-226 glutathione reductase (NADPH) [EC:1.8.1.7]
* Pn23.196            K14484   88.07  224.6   2.7e-67 auxin-responsive protein IAA
* Pn23.199            K14484   88.07  169.0   2.5e-50 auxin-responsive protein IAA
* Pn23.205            K14484   88.07  207.3   5.3e-62 auxin-responsive protein IAA
* Pn23.206            K10085  654.77  796.2  3.8e-240 ER degradation enhancer, mannosidase alpha-like 2
* Pn23.208            K11883  125.70  389.6  4.3e-117 RNA-binding protein NOB1
* Pn23.241            K15404  546.53 1071.2         0 aldehyde decarbonylase [EC:4.1.99.5]
* Pn23.244            K25784  114.70  403.8  2.8e-121 bZIP transcription factor 9/10/25/63
* Pn23.248            K10688  143.07  324.9   1.3e-97 ubiquitin-conjugating enzyme E2 W [EC:2.3.2.25]
* Pn23.253            K15333  130.53  149.2   1.6e-44 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn23.254            K00574  138.33  253.2   7.5e-76 cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]
* Pn23.283            K00927   99.53  479.5  2.3e-144 phosphoglycerate kinase [EC:2.7.2.3]
* Pn23.301            K19893  437.63  685.2  5.2e-207 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn23.302            K20891  187.17  191.2   3.8e-57 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn23.303            K13356  142.73  399.3  4.2e-120 alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]
* Pn23.307            K10523  143.13  379.3    5e-114 speckle-type POZ protein
* Pn23.308            K12862  237.23  747.8  1.6e-225 pleiotropic regulator 1
* Pn23.332            K02146  142.23  326.3   6.3e-98 V-type H+-transporting ATPase subunit d
* Pn23.338            K20891  187.17  337.0  2.1e-101 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn23.339            K13356  142.73  331.8   1.1e-99 alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]
* Pn23.344            K10523  143.13  348.6  1.1e-104 speckle-type POZ protein
* Pn23.346            K12862  237.23  747.8  1.6e-225 pleiotropic regulator 1
* Pn23.359            K02146  142.23  145.1   5.5e-43 V-type H+-transporting ATPase subunit d
* Pn23.363            K02146  142.23  625.4  1.3e-188 V-type H+-transporting ATPase subunit d
* Pn23.365            K13606  257.90  583.3  7.9e-176 chlorophyll(ide) b reductase [EC:1.1.1.294]
* Pn23.371            K05359  350.00  358.2  9.6e-108 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn23.371            K04518  225.33  246.0   1.2e-73 prephenate dehydratase [EC:4.2.1.51]
* Pn23.378            K05359  350.00  358.0  1.1e-107 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn23.378            K04518  225.33  247.3     5e-74 prephenate dehydratase [EC:4.2.1.51]
* Pn23.408            K00549   36.20   71.4   8.5e-21 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
* Pn23.416            K00549   36.20  865.7  3.5e-261 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
* Pn23.425            K14536  915.73 1376.9         0 ribosome assembly protein 1 [EC:3.6.5.-]
* Pn23.427            K13343   70.30  165.9   2.5e-49 peroxin-14
* Pn23.433            K19043  115.90  551.9  1.5e-166 E3 ubiquitin-protein ligase RHF [EC:2.3.2.27]
* Pn23.433            K01507   20.63   93.3     3e-27 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn23.434            K17604  118.80  145.2   2.4e-43 zinc finger SWIM domain-containing protein 3
* Pn23.438            K04082   68.47  266.6   5.9e-80 molecular chaperone HscB
* Pn23.444            K09014  383.50  755.6  6.3e-228 Fe-S cluster assembly protein SufB
* Pn23.455            K17479   82.73  228.5   1.8e-68 glutaredoxin domain-containing cysteine-rich protein 1
* Pn23.456            K01090  362.47  472.0  4.6e-142 protein phosphatase [EC:3.1.3.16]
* Pn23.459            K13220   75.57  194.0   9.4e-58 WW domain-binding protein 4
* Pn23.460            K16275   85.80  144.1     1e-42 E3 ubiquitin-protein ligase BAH [EC:2.3.2.27]
* Pn23.464            K24193  401.27  881.3  1.2e-265 MFS transporter, SP family, sugar:H+ symporter
* Pn23.465            K24193  401.27  507.2  1.4e-152 MFS transporter, SP family, sugar:H+ symporter
* Pn23.466            K24193  401.27  967.2  1.2e-291 MFS transporter, SP family, sugar:H+ symporter
* Pn23.467            K24193  401.27  954.6  7.7e-288 MFS transporter, SP family, sugar:H+ symporter
* Pn23.469            K11838  333.10  388.8  1.1e-116 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.470            K22698  149.77  558.4  4.1e-168 protein SEY1 [EC:3.6.5.-]
* Pn23.472            K22698  149.77  667.2  5.5e-201 protein SEY1 [EC:3.6.5.-]
* Pn23.473            K11838  333.10  384.9  1.6e-115 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.474            K11838  333.10  390.9  2.4e-117 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.475            K22698  149.77  483.5  1.8e-145 protein SEY1 [EC:3.6.5.-]
* Pn23.476            K11838  333.10  378.5  1.4e-113 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.477            K22698  149.77  648.0  3.7e-195 protein SEY1 [EC:3.6.5.-]
* Pn23.478            K11838  333.10  389.7  5.7e-117 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.480            K22698  149.77  511.0  8.8e-154 protein SEY1 [EC:3.6.5.-]
* Pn23.481            K11838  333.10  393.8  3.2e-118 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn23.483            K14442 1078.50 1342.4         0 ATP-dependent RNA helicase DHX36 [EC:3.6.4.13]
* Pn23.493            K23222   76.03  215.7   1.8e-64 nuclease HARBI1 [EC:3.1.-.-]
