# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn15.920            K18185   38.40   82.5   1.7e-23 cytochrome c oxidase assembly protein subunit 23
* Pn15.926            K10848  196.50  672.6  4.5e-202 DNA excision repair protein ERCC-4 [EC:3.1.-.-]
* Pn15.928            K15333  130.53 1071.6         0 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn15.929            K00261  530.97  611.3    6e-184 glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
* Pn15.940            K23538   83.30  246.1   3.7e-73 ELMO domain-containing protein
* Pn15.942            K07304   43.63  185.1   9.8e-55 peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
* Pn15.943            K21889  129.60  343.0  6.8e-103 Bax inhibitor 1
* Pn15.958            K12493  190.43  362.2  3.7e-108 ADP-ribosylation factor GTPase-activating protein 2/3
* Pn15.961            K03038  205.97  639.6  2.3e-192 26S proteasome regulatory subunit N8
* Pn15.962            K00913  222.10  319.4   2.1e-95 inositol-1,3,4-trisphosphate 5/6-kinase / inositol-tetrakisphosphate 1-kinase [EC:2.7.1.159 2.7.1.134]
* Pn15.966            K00764  188.23  731.3    6e-220 amidophosphoribosyltransferase [EC:2.4.2.14]
* Pn15.980            K01076  183.63  471.2  1.4e-141 abhydrolase domain-containing protein 17 [EC:3.1.2.22]
* Pn15.984            K08235  152.70  310.0   1.5e-92 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn15.994            K00968  217.90  308.4   4.9e-92 choline-phosphate cytidylyltransferase [EC:2.7.7.15]
* Pn15.996            K21989   96.13  639.8  2.8e-192 calcium permeable stress-gated cation channel
* Pn15.999            K10601  268.73  482.5    9e-145 E3 ubiquitin-protein ligase synoviolin [EC:2.3.2.27]
* Pn15.1004           K21568  401.37  445.7  3.9e-134 pinoresinol/lariciresinol reductase [EC:1.23.1.1 1.23.1.2 1.23.1.3 1.23.1.4]
* Pn15.1008           K00851   84.00  223.8   9.2e-67 gluconokinase [EC:2.7.1.12]
* Pn15.1009           K03363  547.77  643.9  9.7e-194 cell division cycle 20, cofactor of APC complex
* Pn15.1011           K17893   69.37  151.5   1.7e-44 ubiquinol oxidase [EC:1.10.3.11]
* Pn15.1012           K17893   69.37  191.5   1.2e-56 ubiquinol oxidase [EC:1.10.3.11]
* Pn15.1016           K17800   75.43  622.5  5.4e-187 LETM1 and EF-hand domain-containing protein 1, mitochondrial
* Pn15.1017           K08829  393.03  603.1    1e-181 male germ cell-associated kinase [EC:2.7.11.22]
* Pn15.1022           K00411   85.63  332.6   1.6e-99 ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:7.1.1.8]
* Pn15.1023           K05928  291.90  471.5  8.2e-142 tocopherol O-methyltransferase [EC:2.1.1.95]
* Pn15.1025           K18670  557.10  741.1  5.5e-223 dual specificity protein kinase YAK1 [EC:2.7.12.1]
* Pn15.1031           K19861  448.70  633.2  1.4e-190 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn15.1032           K19861  448.70  693.9  5.9e-209 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn15.1034           K00326  157.40  365.3  1.7e-109 cytochrome-b5 reductase [EC:1.6.2.2]
* Pn15.1038           K03439   87.63  179.5   5.1e-53 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
* Pn15.1042           K14401  314.47 1264.2         0 cleavage and polyadenylation specificity factor subunit 1
* Pn15.1046           K20718  732.70 1672.0         0 LRR receptor-like serine/threonine-protein kinase ERECTA [EC:2.7.11.1]
* Pn15.1048           K03455  143.10  392.0  2.8e-117 monovalent cation:H+ antiporter-2, CPA2 family
* Pn15.1052           K00208  267.37  420.3  2.8e-126 enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
* Pn15.1057           K15032   75.30   85.5   1.2e-24 mTERF domain-containing protein, mitochondrial
* Pn15.1058           K15032   75.30  102.9   6.6e-30 mTERF domain-containing protein, mitochondrial
* Pn15.1067           K15032   75.30   86.8     5e-25 mTERF domain-containing protein, mitochondrial
* Pn15.1068           K15032   75.30  100.7   3.1e-29 mTERF domain-containing protein, mitochondrial
* Pn15.1070           K01662  335.33  452.2  1.3e-135 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
* Pn15.1074           K00208  267.37  422.7  5.2e-127 enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
* Pn15.1085           K15032   75.30   85.7   1.1e-24 mTERF domain-containing protein, mitochondrial
* Pn15.1090           K15032   75.30  140.4   2.8e-41 mTERF domain-containing protein, mitochondrial
* Pn15.1092           K04498  372.43  381.7  3.4e-114 E1A/CREB-binding protein [EC:2.3.1.48]
* Pn15.1093           K15032   75.30   93.5   4.6e-27 mTERF domain-containing protein, mitochondrial
* Pn15.1096           K15032   75.30  152.7   5.2e-45 mTERF domain-containing protein, mitochondrial
* Pn15.1098           K01662  335.33  494.2  2.5e-148 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
* Pn15.1099           K21867  380.03  822.4  1.8e-247 potassium channel
* Pn15.1103           K14833  131.90  601.3  1.3e-180 nucleolar complex protein 2
* Pn15.1107           K03257  731.27  822.4  7.8e-248 translation initiation factor 4A
* Pn15.1110           K07126   59.67   70.3   7.7e-20 uncharacterized protein
* Pn15.1111           K03787  154.37  233.3     2e-69 5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]
* Pn15.1114           K09422  126.07  268.1   5.9e-80 transcription factor MYB, plant
* Pn15.1117           K22522   75.87  417.1  2.5e-125 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn15.1122           K22698  149.77 1238.0         0 protein SEY1 [EC:3.6.5.-]
* Pn15.1127           K20359   65.47  126.2   5.5e-37 PRA1 family protein 1
* Pn15.1128           K12823  671.07  863.0  5.5e-260 ATP-dependent RNA helicase DDX5/DBP2 [EC:3.6.4.13]
* Pn15.1131           K11279  420.53  517.4  2.1e-155 nucleosome assembly protein 1-like 1
* Pn15.1132           K00279  240.23  693.4  1.4e-208 cytokinin dehydrogenase [EC:1.5.99.12]
* Pn15.1136           K14638  384.90  547.9  1.6e-164 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn15.1137           K13024  400.93 1239.1         0 inositol-hexakisphosphate/diphosphoinositol-pentakisphosphate 1-kinase [EC:2.7.4.24]
* Pn15.1144           K08900  141.00  443.8  4.4e-133 mitochondrial chaperone BCS1
* Pn15.1150           K02221   22.63  117.5   2.8e-34 YggT family protein
* Pn15.1152           K20891  187.17  437.2  2.4e-131 beta-glucuronosyltransferase [EC:2.4.1.-]
* Pn15.1154           K15032   75.30   85.0   1.8e-24 mTERF domain-containing protein, mitochondrial
* Pn15.1160           K00962  300.37 1047.9         0 polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]
* Pn15.1174           K13993   74.33   75.4   2.5e-21 HSP20 family protein
* Pn15.1176           K09422  126.07  251.3   7.4e-75 transcription factor MYB, plant
* Pn15.1177           K08496   79.37  236.4   1.7e-70 golgi SNAP receptor complex member 2
* Pn15.1179           K00549   36.20  872.0  1.2e-262 5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]
* Pn15.1179           K02065  291.53  305.8   1.4e-91 phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein
* Pn15.1180           K13430  481.77  499.9  3.3e-150 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn15.1182           K09419  215.40  350.6  4.5e-105 heat shock transcription factor, other eukaryote
* Pn15.2689           K09419  215.40  350.6  4.5e-105 heat shock transcription factor, other eukaryote
* Pn15.1184           K03117   72.73   82.9   1.5e-23 sec-independent protein translocase protein TatB
* Pn15.1184           K03116   56.47   71.0   5.2e-20 sec-independent protein translocase protein TatA
* Pn15.1186           K22422   82.60  331.4   5.2e-99 protein downstream neighbor of Son
* Pn15.1188           K05681  647.60  803.4  6.6e-242 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn15.1189           K09835  381.30  973.2  1.2e-293 prolycopene isomerase [EC:5.2.1.13]
* Pn15.1189           K01756  279.87  640.2  2.5e-192 adenylosuccinate lyase [EC:4.3.2.2]
* Pn15.1197           K19043  115.90  505.9  4.1e-152 E3 ubiquitin-protein ligase RHF [EC:2.3.2.27]
* Pn15.2691           K03117   72.73   84.3   5.6e-24 sec-independent protein translocase protein TatB
* Pn15.2691           K03116   56.47   69.2   1.9e-19 sec-independent protein translocase protein TatA
* Pn15.2693           K22422   82.60  331.4   5.2e-99 protein downstream neighbor of Son
* Pn15.2694           K05681  647.60  801.2    3e-241 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn15.2695           K09835  381.30  973.2  1.2e-293 prolycopene isomerase [EC:5.2.1.13]
* Pn15.2695           K01756  279.87  643.1  3.3e-193 adenylosuccinate lyase [EC:4.3.2.2]
* Pn15.2701           K19043  115.90  507.7  1.2e-152 E3 ubiquitin-protein ligase RHF [EC:2.3.2.27]
* Pn15.2702           K10754  315.93  848.0  6.3e-255 replication factor C subunit 1
* Pn15.2711           K13412  534.20  831.4  1.8e-250 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn15.2715           K08500  186.17  411.5  6.1e-124 syntaxin of plants SYP6
* Pn15.2716           K21407  259.87  332.8   1.8e-99 adipocyte plasma membrane-associated protein
* Pn15.2735           K02969  116.53  259.0   3.3e-77 small subunit ribosomal protein S20e
* Pn15.2740           K01090  362.47  471.0  2.5e-141 protein phosphatase [EC:3.1.3.16]
* Pn15.2742           K08472  160.90  681.3  3.9e-205 mlo protein
* Pn15.2753           K10685  334.53  752.5  2.3e-226 ubiquitin-like 1-activating enzyme E1 B [EC:6.2.1.45]
* Pn15.2754           K00876  136.37  476.4  4.6e-143 uridine kinase [EC:2.7.1.48]
* Pn15.2755           K16275   85.80  432.6  7.7e-130 E3 ubiquitin-protein ligase BAH [EC:2.3.2.27]
* Pn15.2756           K09497  636.50  995.1  1.3e-299 T-complex protein 1 subunit epsilon
* Pn15.2757           K24193  401.27  997.6  2.2e-300 MFS transporter, SP family, sugar:H+ symporter
* Pn15.2759           K05349  314.83  521.4  1.7e-156 beta-glucosidase [EC:3.2.1.21]
* Pn15.2762           K01301  513.07  531.5  1.9e-159 N-acetylated-alpha-linked acidic dipeptidase [EC:3.4.17.21]
* Pn15.2763           K11838  333.10 1669.7         0 ubiquitin carboxyl-terminal hydrolase 7 [EC:3.4.19.12]
* Pn15.2765           K12842  146.90  853.0  1.4e-256 U2-associated protein SR140
* Pn15.2768           K24810  211.53  704.6  1.2e-211 inhibitor of Bruton tyrosine kinase
* Pn15.2778           K08790  676.60  835.9  7.8e-252 serine/threonine kinase 38 [EC:2.7.11.1]
* Pn15.2781           K18342  137.17  331.6   2.5e-99 OTU domain-containing protein 6 [EC:3.4.19.12]
* Pn15.2786           K24205  151.77  235.9   3.1e-70 protein lifeguard
* Pn15.2790           K01807   49.57  350.3  6.7e-105 ribose 5-phosphate isomerase A [EC:5.3.1.6]
* Pn15.2795           K17471  991.53 1118.4         0 sulfate transporter 3
* Pn15.2802           K17267  260.03 1251.6         0 coatomer subunit gamma
* Pn15.658            K11699  136.07  968.4  2.4e-291 RNA-dependent RNA polymerase [EC:2.7.7.48]
* Pn15.661            K11699  136.07  753.9  1.4e-226 RNA-dependent RNA polymerase [EC:2.7.7.48]
* Pn15.667            K12734  283.30  341.1  1.9e-102 peptidyl-prolyl cis-trans isomerase-like 3 [EC:5.2.1.8]
* Pn15.667            K03767  188.17  203.6   1.6e-60 peptidyl-prolyl cis-trans isomerase A (cyclophilin A) [EC:5.2.1.8]
* Pn15.670            K15175   57.83  361.4  3.8e-108 parafibromin
* Pn15.678            K15451  363.40  420.9  4.3e-126 tRNA wybutosine-synthesizing protein 4 [EC:2.1.1.290 2.3.1.231]
* Pn15.680            K00472  165.33  327.8   6.9e-98 prolyl 4-hydroxylase [EC:1.14.11.2]
* Pn15.682            K09422  126.07  176.3   4.6e-52 transcription factor MYB, plant
* Pn15.688            K11129  126.37  171.7   7.5e-51 H/ACA ribonucleoprotein complex subunit 2
* Pn15.690            K01180  184.80  819.5  1.6e-246 endo-1,3(4)-beta-glucanase [EC:3.2.1.6]
* Pn15.642            K17675  152.80  637.1  1.8e-191 ATP-dependent RNA helicase SUPV3L1/SUV3 [EC:3.6.4.13]
* Pn15.641            K20224  300.33  933.8  8.2e-281 importin-9
* Pn15.640            K12822  107.03  225.3   6.9e-67 RNA-binding protein 25
* Pn15.639            K12822  107.03  278.8   4.9e-83 RNA-binding protein 25
* Pn15.635            K21776   58.07  249.1   5.1e-74 protein lin-54
* Pn15.629            K00167  488.20  653.0  1.5e-196 2-oxoisovalerate dehydrogenase E1 component beta subunit [EC:1.2.4.4]
* Pn15.627            K20102  129.10  439.6  1.2e-131 YTH domain-containing family protein
* Pn15.624            K03809   59.60  358.3  1.5e-107 NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]
* Pn15.620            K01792   73.17   78.8   1.6e-22 glucose-6-phosphate 1-epimerase [EC:5.1.3.15]
* Pn15.615            K13754  241.47  499.5  4.9e-150 solute carrier family 24 (sodium/potassium/calcium exchanger), member 6
* Pn15.606            K14786  165.03  534.7  2.7e-160 protein KRI1
* Pn15.604            K14786  165.03  537.4  4.3e-161 protein KRI1
* Pn15.602            K10357 1108.63 2029.5         0 myosin V
* Pn15.599            K10661  116.73  954.3  3.5e-287 E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]
* Pn15.597            K13464   34.33   93.3   1.2e-26 jasmonate ZIM domain-containing protein
* Pn15.594            K10843  272.77 1082.7         0 DNA excision repair protein ERCC-3 [EC:5.6.2.4]
* Pn15.545            K15397  182.80  880.7  2.3e-265 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn15.542            K12183  169.77  216.1   4.1e-64 ESCRT-I complex subunit TSG101
* Pn15.538            K14838   72.03   98.5   2.3e-28 nucleolar protein 15
* Pn15.530            K00224  280.77  397.8  1.4e-119 chloroplastic oxoene reductase [EC:1.3.1.-]
* Pn15.522            K12834   60.97  114.8   1.2e-33 PHD finger-like domain-containing protein 5A
* Pn15.509            K00621   69.93  250.5   1.1e-74 glucosamine-phosphate N-acetyltransferase [EC:2.3.1.4]
* Pn15.504            K15382   59.63  299.7   1.2e-89 solute carrier family 50 (sugar transporter)
* Pn15.497            K14484   88.07  232.8   2.4e-69 auxin-responsive protein IAA
* Pn15.495            K15156  213.20  682.8  4.4e-205 mediator of RNA polymerase II transcription subunit 14
* Pn15.493            K06867  122.60  124.8   2.1e-36 uncharacterized protein
* Pn15.479            K03109   47.67  142.9   2.7e-42 signal recognition particle subunit SRP9
* Pn15.459            K10683  165.67  615.0  1.1e-184 BRCA1-associated RING domain protein 1
* Pn15.452            K14515  337.93  567.1  2.1e-170 EIN3-binding F-box protein
* Pn15.451            K14515  337.93  565.2  7.7e-170 EIN3-binding F-box protein
* Pn15.449            K14515  337.93  568.6  7.3e-171 EIN3-binding F-box protein
* Pn15.448            K13459  422.57  606.4  5.4e-182 disease resistance protein RPS2
* Pn15.447            K14007  211.30 1008.6  2.2e-303 protein transport protein SEC24
* Pn15.446            K09338   75.40  150.1   4.2e-44 homeobox-leucine zipper protein
* Pn15.445            K15151   37.83  210.9   1.3e-62 mediator of RNA polymerase II transcription subunit 10
* Pn15.439            K20619  404.33  816.5  4.9e-246 cytochrome P450 family 78 subfamily A
* Pn15.430            K14560  133.30  342.5  1.1e-102 U3 small nucleolar ribonucleoprotein protein IMP3
* Pn15.426            K10849   66.87  432.8  5.7e-130 DNA excision repair protein ERCC-1
* Pn15.423            K20307  150.13  762.4  3.8e-229 trafficking protein particle complex subunit 10
* Pn15.422            K08900  141.00  296.2   2.4e-88 mitochondrial chaperone BCS1
* Pn15.421            K19861  448.70  533.3  2.6e-160 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn15.419            K02510  104.83  253.7   1.4e-75 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
* Pn15.416            K02937   99.10  328.2   2.4e-98 large subunit ribosomal protein L7e
* Pn15.415            K08332  179.93  207.6   1.5e-61 vacuolar protein 8
* Pn15.412            K18726  249.93  488.5  1.3e-146 FAS-associated factor 2
* Pn15.407            K20241  213.67  501.9  1.8e-150 WD repeat-containing protein 44
* Pn15.406            K00275   31.50   81.4   4.1e-23 pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
* Pn15.404            K00275   31.50   40.1   1.4e-10 pyridoxamine 5'-phosphate oxidase [EC:1.4.3.5]
* Pn15.405            K01363  224.53  440.7  2.5e-132 cathepsin B [EC:3.4.22.1]
* Pn15.401            K07952  186.53  298.4   2.5e-89 ADP-ribosylation factor related protein 1
* Pn15.399            K16833   35.13  104.6   3.7e-30 protein phosphatase inhibitor 2
* Pn15.393            K09338   75.40  146.4   5.4e-43 homeobox-leucine zipper protein
* Pn15.389            K12175  164.73  645.9  2.1e-194 COP9 signalosome complex subunit 1
* Pn15.386            K14788  193.00  845.4  1.8e-254 ribosome biogenesis protein ENP2
* Pn15.362            K04077  136.20  491.9  1.9e-147 chaperonin GroEL
* Pn15.362            K14786  165.03  364.4  7.9e-109 protein KRI1
* Pn15.342            K19045  129.70  228.3     9e-68 E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:2.3.2.27]
* Pn15.338            K13519  448.87  628.2  6.8e-189 lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]
* Pn15.334            K05359  350.00  366.9  6.5e-110 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn15.334            K04518  225.33  242.8   3.3e-72 prephenate dehydratase [EC:4.2.1.51]
* Pn15.331            K15523  131.80  446.2  8.9e-134 protein-ribulosamine 3-kinase [EC:2.7.1.172]
* Pn15.330            K15283  254.67  447.4  2.1e-134 solute carrier family 35, member E1
* Pn15.327            K09286   88.90  114.1   3.5e-33 EREBP-like factor
* Pn15.325            K09286   88.90  120.0   5.7e-35 EREBP-like factor
* Pn15.324            K09286   88.90  120.7   3.4e-35 EREBP-like factor
* Pn15.323            K09286   88.90  129.6   6.6e-38 EREBP-like factor
* Pn15.318            K12175  164.73  644.5  5.7e-194 COP9 signalosome complex subunit 1
* Pn15.314            K14788  193.00  845.7  1.5e-254 ribosome biogenesis protein ENP2
* Pn15.301            K04077  136.20  491.5  2.4e-147 chaperonin GroEL
* Pn15.301            K14786  165.03  364.5    7e-109 protein KRI1
* Pn15.290            K04077  136.20  492.2  1.5e-147 chaperonin GroEL
* Pn15.290            K14786  165.03  363.5  1.4e-108 protein KRI1
* Pn15.261            K19045  129.70  228.8   6.4e-68 E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:2.3.2.27]
* Pn15.258            K13519  448.87  631.4  7.2e-190 lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-]
* Pn15.251            K05359  350.00  366.8  6.8e-110 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn15.251            K04518  225.33  242.8   3.4e-72 prephenate dehydratase [EC:4.2.1.51]
* Pn15.249            K15283  254.67  446.4  4.4e-134 solute carrier family 35, member E1
* Pn15.249            K15523  131.80  368.5  3.2e-110 protein-ribulosamine 3-kinase [EC:2.7.1.172]
* Pn15.247            K09286   88.90  114.1   3.5e-33 EREBP-like factor
* Pn15.245            K09286   88.90  120.0   5.5e-35 EREBP-like factor
* Pn15.244            K09286   88.90  120.9   3.1e-35 EREBP-like factor
* Pn15.243            K09286   88.90  129.6     7e-38 EREBP-like factor
* Pn15.226            K08237  647.43  649.0  6.3e-195 hydroquinone glucosyltransferase [EC:2.4.1.218]
* Pn15.222            K08237  647.43  658.4  9.1e-198 hydroquinone glucosyltransferase [EC:2.4.1.218]
* Pn15.221            K01641  161.50  726.3  1.2e-218 hydroxymethylglutaryl-CoA synthase [EC:2.3.3.10]
* Pn15.220            K00430  113.80  470.2  4.9e-141 peroxidase [EC:1.11.1.7]
* Pn15.218            K15397  182.80  402.9  1.1e-120 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn15.202            K09510  461.87  476.5  3.2e-143 DnaJ homolog subfamily B member 4
* Pn15.195            K08776  991.90 1260.9         0 puromycin-sensitive aminopeptidase [EC:3.4.11.14]
* Pn15.192            K01166   76.80  106.2   1.1e-30 ribonuclease T2 [EC:4.6.1.19]
* Pn15.188            K01166   76.80  106.5   8.7e-31 ribonuclease T2 [EC:4.6.1.19]
* Pn15.184            K01166   76.80  104.9   2.8e-30 ribonuclease T2 [EC:4.6.1.19]
* Pn15.180            K09510  461.87  499.3  3.7e-150 DnaJ homolog subfamily B member 4
* Pn15.169            K08776  991.90 1235.9         0 puromycin-sensitive aminopeptidase [EC:3.4.11.14]
* Pn15.163            K18789  327.73  597.7  9.1e-180 xylogalacturonan beta-1,3-xylosyltransferase [EC:2.4.2.41]
* Pn15.162            K10588  702.13  924.0  6.3e-278 ubiquitin-protein ligase E3 B [EC:2.3.2.26]
* Pn15.154            K08900  141.00  509.3  6.6e-153 mitochondrial chaperone BCS1
* Pn15.152            K23953  174.83  306.2   1.3e-91 plant cysteine oxidase [EC:1.13.11.-]
* Pn15.149            K21594 1082.47 1143.8         0 translation factor GUF1, mitochondrial [EC:3.6.5.-]
* Pn15.146            K23541   34.90   35.1   2.9e-09 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn15.144            K07897  291.20  396.0  5.3e-119 Ras-related protein Rab-7A
* Pn15.137            K14844  133.57  627.2  2.6e-188 pumilio homology domain family member 6
* Pn15.134            K15032   75.30  105.5     1e-30 mTERF domain-containing protein, mitochondrial
* Pn15.118            K14515  337.93  673.4  1.4e-202 EIN3-binding F-box protein
* Pn15.110            K23280  343.57  622.0  3.6e-187 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn15.96             K24444  474.47  650.8  5.9e-196 [histone H3]-dimethyl/trimethyl-L-lysine36 demethylase [EC:1.14.11.27 1.14.11.-]
* Pn15.93             K15111  253.00  341.0  3.4e-102 solute carrier family 25 (mitochondrial S-adenosylmethionine transporter), member 26
* Pn15.89             K12124 1487.83 2085.2         0 GIGANTEA
* Pn15.87             K13415  670.27 1240.5         0 protein brassinosteroid insensitive 1 [EC:2.7.10.1 2.7.11.1]
* Pn15.83             K10638  605.27  793.3  9.7e-239 E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]
* Pn15.80             K10756  288.33  432.9    6e-130 replication factor C subunit 3/5
* Pn15.79             K01051   76.27  407.4  3.2e-122 pectinesterase [EC:3.1.1.11]
* Pn15.70             K02919   22.20   90.7   5.8e-26 large subunit ribosomal protein L36
* Pn15.60             K23280  343.57  633.6  1.1e-190 rhamnogalacturonan I rhamnosyltransferase [EC:2.4.1.351]
* Pn15.46             K24444  474.47  644.4  5.1e-194 [histone H3]-dimethyl/trimethyl-L-lysine36 demethylase [EC:1.14.11.27 1.14.11.-]
* Pn15.43             K15111  253.00  370.9  2.8e-111 solute carrier family 25 (mitochondrial S-adenosylmethionine transporter), member 26
* Pn15.39             K12124 1487.83 2085.1         0 GIGANTEA
* Pn15.37             K02964  170.27  243.1   7.3e-73 small subunit ribosomal protein S18e
* Pn15.36             K13415  670.27 1243.2         0 protein brassinosteroid insensitive 1 [EC:2.7.10.1 2.7.11.1]
* Pn15.26             K19861  448.70  591.5  6.2e-178 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn15.19             K01408  998.27 1233.3         0 insulysin [EC:3.4.24.56]
* Pn15.18             K05016  861.07  985.3  9.3e-297 chloride channel 7
* Pn15.13             K13201  210.27  237.3   1.6e-70 nucleolysin TIA-1/TIAR
* Pn15.13             K25102  160.53  221.1   8.7e-66 tRNA selenocysteine 1-associated protein 1
* Pn15.12             K02603  369.73  728.1  7.1e-219 origin recognition complex subunit 1
* Pn15.6              K03781   74.63  126.2   7.8e-37 catalase [EC:1.11.1.6]
* Pn62.57             K07375  514.33  927.6  3.1e-279 tubulin beta
* Pn62.54             K09422  126.07  275.8   2.7e-82 transcription factor MYB, plant
* Pn62.52             K13339  559.00  878.8  2.9e-264 peroxin-6
* Pn62.51             K20403  120.60  672.2  6.8e-202 TELO2-interacting protein 1
* Pn62.46             K14709  118.37  137.4     3e-40 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn62.42             K14508  182.70  702.7  1.9e-211 regulatory protein NPR1
* Pn62.40             K00799   55.17  130.6   3.7e-38 glutathione S-transferase [EC:2.5.1.18]
* Pn62.35             K14488   34.97  108.4   2.8e-31 SAUR family protein
* Pn62.33             K01092  208.33  305.9   2.6e-91 myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
* Pn62.32             K02901   55.37  234.1   5.3e-70 large subunit ribosomal protein L27e
* Pn62.27             K14777  579.60  740.0    7e-223 ATP-dependent RNA helicase DDX47/RRP3 [EC:3.6.4.13]
* Pn62.26             K02503   87.10  161.6   1.2e-47 histidine triad (HIT) family protein
* Pn62.25             K00999   90.80  310.9   5.9e-93 CDP-diacylglycerol--inositol 3-phosphatidyltransferase [EC:2.7.8.11]
* Pn62.23             K12382   89.27  104.5   2.5e-30 saposin
* Pn62.22             K20027  153.87  388.8  2.5e-116 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]
* Pn62.21             K10576  145.97  367.1  6.1e-110 ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]
* Pn62.19             K03549  190.53  230.1   2.2e-68 KUP system potassium uptake protein
* Pn62.17             K08066  103.87  283.2   1.3e-84 nuclear transcription factor Y, gamma
* Pn62.16             K01778   72.97  422.5  6.5e-127 diaminopimelate epimerase [EC:5.1.1.7]
* Pn62.10             K02932  200.70  258.1   8.4e-77 large subunit ribosomal protein L5e
* Pn8.2948            K06630  424.23  451.9  5.2e-136 14-3-3 protein epsilon
* Pn8.2947            K00737   74.40  308.8   2.9e-92 beta-1,4-mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.144]
* Pn8.2944            K10752  286.37  730.5  7.5e-220 histone-binding protein RBBP4
* Pn8.2940            K01054  174.53  249.1   2.8e-74 acylglycerol lipase [EC:3.1.1.23]
* Pn8.2939            K09534  184.83  328.8   3.9e-98 DnaJ homolog subfamily C member 14
* Pn8.2937            K09338   75.40   95.8   1.3e-27 homeobox-leucine zipper protein
* Pn8.2935            K10610  524.63 1679.0         0 DNA damage-binding protein 1
* Pn8.2919            K08790  676.60  841.2    2e-253 serine/threonine kinase 38 [EC:2.7.11.1]
* Pn8.2917            K19788  551.43  567.8  1.6e-170 obg-like ATPase 1
* Pn8.2917            K06942  333.27  364.8  3.8e-109 ribosome-binding ATPase
* Pn8.2909            K09422  126.07  275.9   2.5e-82 transcription factor MYB, plant
* Pn8.2907            K01749  137.10  146.8   4.6e-43 hydroxymethylbilane synthase [EC:2.5.1.61]
* Pn8.2906            K14488   34.97   60.6   1.1e-16 SAUR family protein
* Pn8.2904            K20403  120.60  615.9  6.8e-185 TELO2-interacting protein 1
* Pn8.2901            K14709  118.37  147.6   2.3e-43 solute carrier family 39 (zinc transporter), member 1/2/3
* Pn8.2899            K14508  182.70  705.0  3.9e-212 regulatory protein NPR1
* Pn8.2894            K00799   55.17  130.6   3.7e-38 glutathione S-transferase [EC:2.5.1.18]
* Pn8.2891            K14488   34.97  105.5   2.1e-30 SAUR family protein
* Pn8.2889            K01092  208.33  305.2   4.3e-91 myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]
* Pn8.2888            K02901   55.37  234.1   5.3e-70 large subunit ribosomal protein L27e
