# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn17.747            K09422  126.07  230.0   2.3e-68 transcription factor MYB, plant
* Pn17.745            K00033  154.10  664.5  6.7e-200 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
* Pn17.743            K02960  159.17  318.7     8e-96 small subunit ribosomal protein S16e
* Pn17.741            K09264  128.70  166.2   5.1e-49 MADS-box transcription factor, plant
* Pn17.730            K09584  274.07  344.1  7.1e-103 protein disulfide-isomerase A6 [EC:5.3.4.1]
* Pn17.729            K01754  257.33  329.0   2.5e-98 threonine dehydratase [EC:4.3.1.19]
* Pn17.728            K17578   94.60  139.9   5.6e-41 zinc finger CCHC domain-containing protein 9
* Pn17.726            K14500  247.53  500.6  2.6e-150 BR-signaling kinase [EC:2.7.11.1]
* Pn17.724            K01919   79.00  592.1  6.7e-178 glutamate--cysteine ligase [EC:6.3.2.2]
* Pn17.723            K08994   70.27  284.1   1.2e-84 ion channel-forming bestrophin family protein
* Pn17.715            K01177  358.13  747.2  5.5e-225 beta-amylase [EC:3.2.1.2]
* Pn17.714            K24725  390.60  538.2  1.1e-161 angio-associated migratory cell protein
* Pn17.713            K01068   90.83  119.6   6.8e-35 acyl-coenzyme A thioesterase 1/2/4 [EC:3.1.2.2]
* Pn17.705            K09872  227.30  544.6  4.1e-164 aquaporin PIP
* Pn17.698            K14821   46.13   61.2   6.4e-17 bud site selection protein 20
* Pn17.697            K01892  283.67  486.4  5.4e-146 histidyl-tRNA synthetase [EC:6.1.1.21]
* Pn17.696            K00927   99.53  215.5   5.7e-64 phosphoglycerate kinase [EC:2.7.2.3]
* Pn17.696            K03439   87.63  145.1   1.4e-42 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
* Pn17.695            K07889  276.00  312.0   1.5e-93 Ras-related protein Rab-5C
* Pn17.685            K05287   55.47   69.6   1.2e-19 GPI ethanolamine phosphate transferase 2/3 subunit F
* Pn17.684            K09286   88.90  144.8   1.6e-42 EREBP-like factor
* Pn17.680            K15397  182.80  206.7   2.7e-61 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn17.677            K06934   42.20   45.5   2.4e-12 uncharacterized protein
* Pn17.676            K12897  127.03  207.3   2.2e-61 transformer-2 protein
* Pn17.226            K00806  342.13  359.1  1.2e-107 undecaprenyl diphosphate synthase [EC:2.5.1.31]
* Pn17.226            K11778  325.37  333.7  5.2e-100 ditrans,polycis-polyprenyl diphosphate synthase [EC:2.5.1.87]
* Pn17.228            K13153   50.47   74.7   3.8e-21 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn17.229            K13153   50.47   53.1   1.5e-14 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn17.231            K23877  183.47  228.5   6.6e-68 xyloglucan O-acetyltransferase
* Pn17.232            K18643  208.37  403.9  7.4e-121 katanin p80 WD40 repeat-containing subunit B1
* Pn17.234            K18643  208.37  931.2  2.5e-280 katanin p80 WD40 repeat-containing subunit B1
* Pn17.235            K07407   68.33  473.4    6e-142 alpha-galactosidase [EC:3.2.1.22]
* Pn17.242            K12486  195.73  261.6   9.2e-78 stromal membrane-associated protein
* Pn17.243            K22066  143.37  156.6   4.5e-46 BolA-like protein 1
* Pn17.243            K05527   69.00  122.7   6.4e-36 BolA family transcriptional regulator, general stress-responsive regulator
* Pn17.255            K18195   96.83 1047.8         0 rhamnogalacturonan endolyase [EC:4.2.2.23]
* Pn17.259            K14486  150.40  797.0  9.5e-240 auxin response factor
* Pn17.260            K00430  113.80  489.9  5.6e-147 peroxidase [EC:1.11.1.7]
* Pn17.264            K24350  186.93  407.7  4.9e-122 UBX domain-containing protein 7
* Pn17.264            K07889  276.00  353.7  2.7e-106 Ras-related protein Rab-5C
* Pn17.272            K11593  433.27 1389.1         0 eukaryotic translation initiation factor 2C
* Pn17.279            K13412  534.20  821.5  1.8e-247 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn17.288            K19040  148.33  180.7   1.7e-53 E3 ubiquitin-protein ligase ATL10/75/76/77/78 [EC:2.3.2.27]
* Pn17.290            K20027  153.87  364.3  6.7e-109 palmitoyltransferase ZDHHC1/11 [EC:2.3.1.225]
* Pn17.291            K08472  160.90  439.8  5.4e-132 mlo protein
* Pn17.293            K08852  208.57  622.5  4.9e-187 serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1 3.1.26.-]
* Pn17.294            K00872  244.00  345.4  2.6e-103 homoserine kinase [EC:2.7.1.39]
* Pn17.295            K05359  350.00  515.4  5.5e-155 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn17.295            K04518  225.33  302.6   2.6e-90 prephenate dehydratase [EC:4.2.1.51]
* Pn17.306            K09487 1100.87 1242.3         0 heat shock protein 90kDa beta
* Pn17.306            K04079   60.10  803.4  1.2e-241 molecular chaperone HtpG
* Pn17.308            K22547  187.13  213.7   8.6e-64 arsenate reductase [EC:1.20.4.1]
* Pn17.311            K03029   61.77  562.3  3.7e-169 26S proteasome regulatory subunit N10
* Pn17.312            K05765   78.07  218.5   3.1e-65 cofilin
* Pn17.315            K05765   78.07  218.5   3.1e-65 cofilin
* Pn17.323            K09422  126.07  275.8   2.7e-82 transcription factor MYB, plant
* Pn17.327            K04392  348.03  381.1  1.1e-114 Ras-related C3 botulinum toxin substrate 1
* Pn17.329            K10736  104.10  230.5   2.1e-68 minichromosome maintenance protein 10
* Pn17.336            K25785  227.33  380.1  4.6e-114 bZIP transcription factor 19/23/24
* Pn17.340            K03094   60.53  300.5   3.9e-90 S-phase kinase-associated protein 1
* Pn17.344            K19042   70.00  218.5   7.9e-65 E3 ubiquitin-protein ligase BOI and related proteins [EC:2.3.2.27]
* Pn17.347            K10752  286.37  620.7  1.3e-186 histone-binding protein RBBP4
* Pn17.348            K18757  110.20  199.4   5.5e-59 la-related protein 1
* Pn17.351            K09872  227.30  539.2  1.8e-162 aquaporin PIP
* Pn17.353            K10581  296.67  583.2  3.8e-175 ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]
* Pn17.355            K00430  113.80  453.0  8.1e-136 peroxidase [EC:1.11.1.7]
* Pn17.357            K01102  188.10  406.9  4.9e-122 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn17.364            K00472  165.33  338.3  4.6e-101 prolyl 4-hydroxylase [EC:1.14.11.2]
* Pn17.365            K11584  256.60  515.6  1.3e-154 serine/threonine-protein phosphatase 2A regulatory subunit B'
* Pn17.370            K02638   90.67  176.8   1.9e-52 plastocyanin
* Pn17.372            K16585   67.27  261.4   4.4e-78 HAUS augmin-like complex subunit 2
* Pn17.373            K13648  566.33  966.2  4.4e-291 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn17.378            K01179   21.90  315.0   6.8e-94 endoglucanase [EC:3.2.1.4]
* Pn17.381            K01623   46.60  685.6  3.2e-206 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn17.384            K07071  117.50  151.8   1.2e-44 uncharacterized protein
* Pn17.391            K14486  150.40  723.0  2.3e-217 auxin response factor
* Pn17.395            K08869  333.00  354.3  4.4e-106 aarF domain-containing kinase
* Pn17.399            K14488   34.97  117.4   4.9e-34 SAUR family protein
* Pn17.400            K14488   34.97  145.0     2e-42 SAUR family protein
* Pn17.402            K03246  231.10  577.1  1.1e-173 translation initiation factor 3 subunit I
* Pn17.405            K01179   21.90  103.1   8.6e-30 endoglucanase [EC:3.2.1.4]
* Pn17.409            K01244  195.37  481.6  7.7e-145 5'-methylthioadenosine nucleosidase [EC:3.2.2.16]
* Pn17.409            K01243  110.87  114.1   3.8e-33 adenosylhomocysteine nucleosidase [EC:3.2.2.9]
* Pn17.410            K00215  131.33  227.1   2.1e-67 4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]
* Pn17.415            K10949   66.53  219.8   2.7e-65 ER lumen protein retaining receptor
* Pn17.418            K15285  201.97  308.6   2.6e-92 solute carrier family 35, member E3
* Pn17.421            K08739  376.47  757.8  8.1e-228 DNA mismatch repair protein MLH3
* Pn17.425            K18443  607.53  937.1  7.4e-282 golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
* Pn17.426            K25507  128.27  219.8   2.5e-65 high mobility group B protein, plant
* Pn17.427            K06928   66.10  227.9   4.9e-68 nucleoside-triphosphatase [EC:3.6.1.15]
* Pn17.432            K21777  347.97  429.1    1e-128 G2/mitotic-specific cyclin-B, other
* Pn17.450            K21777  347.97  496.6  3.4e-149 G2/mitotic-specific cyclin-B, other
* Pn17.452            K02563  131.10  254.1   9.3e-76 UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
* Pn17.458            K01322  493.67 1069.5         0 prolyl oligopeptidase [EC:3.4.21.26]
* Pn17.464            K14400  180.70  222.8   2.5e-66 pre-mRNA cleavage complex 2 protein Pcf11
* Pn17.472            K05282  301.97  650.0  6.2e-196 gibberellin-44 dioxygenase [EC:1.14.11.12]
* Pn17.474            K02639  108.60  236.7   8.8e-71 ferredoxin
* Pn17.480            K03676   76.57  129.1   7.3e-38 glutaredoxin 3
* Pn17.483            K11674  152.90  184.0   2.2e-54 microspherule protein 1
* Pn17.487            K09486  642.83  966.2  1.1e-290 hypoxia up-regulated 1
* Pn17.497            K13071  736.40  994.9  3.2e-300 pheophorbide a oxygenase [EC:1.14.15.17]
* Pn17.500            K19033   26.93   79.8     1e-22 30S ribosomal protein S31
* Pn17.503            K01876  308.87  843.5  8.6e-254 aspartyl-tRNA synthetase [EC:6.1.1.12]
* Pn17.504            K18213  275.27  752.1  2.3e-226 proteinaceous RNase P [EC:3.1.26.5]
* Pn17.505            K13102  113.23  580.8  9.5e-175 DNA/RNA-binding protein KIN17
* Pn17.506            K14944  235.90  323.8     1e-96 RNA-binding protein Nova
* Pn17.528            K14007  211.30 1115.3         0 protein transport protein SEC24
* Pn17.530            K02730  251.53  499.0  5.2e-150 20S proteasome subunit alpha 1 [EC:3.4.25.1]
* Pn17.533            K15304  126.07  286.5   2.6e-85 Ran-binding protein 3
* Pn17.538            K09422  126.07  253.3   1.9e-75 transcription factor MYB, plant
* Pn17.540            K23553   66.40  446.8  4.6e-134 post-GPI attachment to proteins factor 3
* Pn17.542            K09250  103.00  184.7   1.6e-54 cellular nucleic acid-binding protein
* Pn17.544            K16298  521.57  842.9  5.1e-254 serine carboxypeptidase-like clade IV [EC:3.4.16.-]
* Pn17.547            K13496  706.90  726.7  6.4e-219 UDP-glucosyltransferase 73C [EC:2.4.1.-]
* Pn17.548            K12193  153.57  347.3  5.4e-104 charged multivesicular body protein 3
* Pn17.549            K14721   82.30  465.9  8.7e-140 DNA-directed RNA polymerase III subunit RPC5
* Pn17.552            K14400  180.70  222.3   3.4e-66 pre-mRNA cleavage complex 2 protein Pcf11
* Pn17.564            K05282  301.97  650.0  6.2e-196 gibberellin-44 dioxygenase [EC:1.14.11.12]
* Pn17.565            K02639  108.60  235.4   2.3e-70 ferredoxin
* Pn17.566            K02639  108.60  122.4   8.5e-36 ferredoxin
* Pn17.574            K03676   76.57  128.9   8.2e-38 glutaredoxin 3
* Pn17.577            K11674  152.90  181.6   1.2e-53 microspherule protein 1
* Pn17.581            K09486  642.83  971.7  2.4e-292 hypoxia up-regulated 1
* Pn17.587            K13071  736.40  993.2    1e-299 pheophorbide a oxygenase [EC:1.14.15.17]
* Pn17.590            K19033   26.93   77.0   7.8e-22 30S ribosomal protein S31
* Pn17.593            K01876  308.87  843.1  1.1e-253 aspartyl-tRNA synthetase [EC:6.1.1.12]
* Pn17.594            K18213  275.27  752.6  1.7e-226 proteinaceous RNase P [EC:3.1.26.5]
* Pn17.596            K14944  235.90  323.1   1.6e-96 RNA-binding protein Nova
* Pn17.609            K14007  211.30 1087.2         0 protein transport protein SEC24
* Pn17.611            K02730  251.53  499.0  5.2e-150 20S proteasome subunit alpha 1 [EC:3.4.25.1]
* Pn17.614            K15304  126.07  289.2   4.2e-86 Ran-binding protein 3
* Pn17.618            K09422  126.07  253.5   1.6e-75 transcription factor MYB, plant
* Pn17.620            K23553   66.40  354.4  4.7e-106 post-GPI attachment to proteins factor 3
* Pn17.621            K09250  103.00  185.9   6.7e-55 cellular nucleic acid-binding protein
* Pn17.622            K16298  521.57  841.3  1.6e-253 serine carboxypeptidase-like clade IV [EC:3.4.16.-]
* Pn17.626            K13496  706.90  724.6  2.7e-218 UDP-glucosyltransferase 73C [EC:2.4.1.-]
* Pn17.627            K12193  153.57  349.5  1.2e-104 charged multivesicular body protein 3
* Pn17.628            K14721   82.30  303.8   1.1e-90 DNA-directed RNA polymerase III subunit RPC5
* Pn17.644            K20368   27.47  166.9   4.3e-49 protein cornichon
* Pn17.645            K23222   76.03  125.2   1.2e-36 nuclease HARBI1 [EC:3.1.-.-]
* Pn17.646            K15691  114.17  404.8  2.7e-121 E3 ubiquitin-protein ligase RFWD3 [EC:2.3.2.27]
* Pn17.647            K08235  152.70  389.4  1.3e-116 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn17.650            K19202   30.60   46.7   1.3e-12 histone deacetylase complex subunit SAP30
* Pn17.653            K20889  490.13  674.4  3.1e-203 probable glucuronoxylan glucuronosyltransferase IRX7 [EC:2.4.1.-]
* Pn17.654            K18162  215.07  501.9  7.1e-151 NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5 [EC:2.1.1.-]
* Pn17.658            K03457  185.27  427.5  4.1e-128 nucleobase:cation symporter-1, NCS1 family
* Pn17.660            K24028  365.17  369.9  9.2e-111 salicylic acid 3-hydroxylase [EC:1.14.11.-]
* Pn5.3297            K17868  121.03  173.9   2.5e-51 diphthine methyl ester acylhydrolase [EC:3.1.1.97]
* Pn5.3302            K17868  121.03  257.7   9.5e-77 diphthine methyl ester acylhydrolase [EC:3.1.1.97]
* Pn5.3313            K01231 1152.37 1339.6         0 alpha-mannosidase II [EC:3.2.1.114]
* Pn5.3321            K25476  116.47  264.5   3.9e-79 protein CREG
* Pn5.3323            K10773  136.27  160.5   2.5e-47 endonuclease III [EC:4.2.99.18]
* Pn5.3327            K17892   82.90   83.4   7.4e-24 ferredoxin-thioredoxin reductase catalytic chain [EC:1.8.7.2]
* Pn5.3331            K15040   73.10   87.6   4.4e-25 voltage-dependent anion channel protein 2
* Pn5.3336            K02151   61.93   67.0   6.4e-19 V-type H+-transporting ATPase subunit F
* Pn5.3339            K09286   88.90  139.3   7.7e-41 EREBP-like factor
* Pn5.3340            K02924   27.43  122.0   1.3e-35 large subunit ribosomal protein L39e
* Pn5.3345            K17086  588.07  829.9  1.1e-249 transmembrane 9 superfamily member 2/4
* Pn5.3349            K17569   98.17  204.9   1.3e-60 G patch domain-containing protein 2
* Pn5.3350            K22314  151.70  162.9   4.4e-48 glucosinolate gamma-glutamyl hydrolase [EC:3.4.19.16]
* Pn5.3352            K23345   83.93  218.8   6.1e-65 glomulin
* Pn5.3374            K12607  187.40  549.5  5.7e-165 CCR4-NOT transcription complex subunit 10
* Pn5.3375            K11138  162.77  233.8   1.2e-69 telomere-associated protein RIF1
* Pn5.3377            K01892  283.67  571.7    8e-172 histidyl-tRNA synthetase [EC:6.1.1.21]
* Pn5.3385            K18810  299.57  361.3  2.9e-108 cyclin D1/2/4, plant
* Pn5.3389            K03512  466.63  518.1  1.9e-155 DNA polymerase lambda [EC:2.7.7.7 4.2.99.-]
* Pn5.3390            K09377  133.43  143.1   4.9e-42 cysteine and glycine-rich protein
* Pn5.3391            K02151   61.93  224.6   2.5e-67 V-type H+-transporting ATPase subunit F
* Pn5.3400            K17868  121.03  287.9   6.7e-86 diphthine methyl ester acylhydrolase [EC:3.1.1.97]
* Pn5.3278            K13153   50.47  132.9   6.7e-39 U11/U12 small nuclear ribonucleoprotein 25 kDa protein
* Pn5.3435            K00759   95.53  325.4   1.7e-97 adenine phosphoribosyltransferase [EC:2.4.2.7]
* Pn5.3437            K20168  572.27  722.8  2.8e-217 TBC1 domain family member 15
* Pn5.3444            K06990   86.03  408.5  1.6e-122 MEMO1 family protein
* Pn5.3445            K11366  390.80  662.3  5.3e-199 ubiquitin carboxyl-terminal hydrolase 22/27/51 [EC:3.4.19.12]
* Pn5.3446            K03715  298.53  793.9  3.2e-239 1,2-diacylglycerol 3-beta-galactosyltransferase [EC:2.4.1.46]
* Pn5.3452            K06990   86.03  403.9    4e-121 MEMO1 family protein
* Pn5.3453            K11366  390.80  659.0  5.1e-198 ubiquitin carboxyl-terminal hydrolase 22/27/51 [EC:3.4.19.12]
* Pn5.3454            K23568   50.70  195.1     6e-58 ER membrane protein complex subunit 7
* Pn5.3455            K03715  298.53  793.9  3.2e-239 1,2-diacylglycerol 3-beta-galactosyltransferase [EC:2.4.1.46]
* Pn5.3458            K23025  975.30 1448.7         0 H+-translocating diphosphatase [EC:7.1.3.1]
* Pn5.3460            K02265   28.90   52.0   4.2e-14 cytochrome c oxidase subunit 5b
* Pn5.3461            K07964  502.30  586.1  3.2e-176 heparanase [EC:3.2.1.166]
* Pn5.3462            K03255  238.03 1124.3         0 protein TIF31
* Pn5.3464            K22390  139.30  427.0  5.2e-128 acid phosphatase type 7
* Pn5.3469            K10406  571.77  894.5  8.2e-269 kinesin family member C2/C3
* Pn5.3473            K03012   46.97  103.5   6.6e-30 DNA-directed RNA polymerase II subunit RPB4
* Pn5.3483            K10691  595.50 3593.9         0 E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]
* Pn5.3484            K10691  595.50 1641.5         0 E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]
* Pn5.3485            K10691  595.50  805.4    5e-242 E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]
* Pn5.3493            K06910  175.00  179.1   5.4e-53 phosphatidylethanolamine-binding protein
* Pn5.3494            K08360  265.90  316.5   6.4e-95 transmembrane ascorbate-dependent reductase [EC:7.2.1.3]
* Pn5.3495            K18749   56.77  169.6   5.8e-50 protein LSM14
* Pn5.3500            K13128   67.93  294.1   1.3e-87 zinc finger CCHC domain-containing protein 8
* Pn5.3507            K24195  254.77  723.0  2.2e-217 xenotropic and polytropic retrovirus receptor 1
* Pn5.3508            K11991  166.00  393.6  7.4e-118 tRNA(adenine34) deaminase [EC:3.5.4.33]
* Pn5.3509            K01358   53.23  317.4   4.7e-95 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn5.3511            K01530  705.07 1413.3         0 phospholipid-translocating ATPase [EC:7.6.2.1]
* Pn5.3513            K22068  273.50  312.0   1.3e-93 iron-sulfur cluster assembly enzyme ISCU, mitochondrial
* Pn5.3515            K18819  161.70  588.2  2.9e-177 inositol 3-alpha-galactosyltransferase [EC:2.4.1.123]
* Pn5.3516            K09422  126.07  236.9   1.8e-70 transcription factor MYB, plant
* Pn5.3517            K24265  723.93 1086.7         0 bifunctional damage-control phosphatase, subfamily II, fusion protein
* Pn5.3517            K09680  124.20  874.1  3.8e-263 type II pantothenate kinase [EC:2.7.1.33]
* Pn5.3519            K08232  283.40  813.4  4.9e-245 monodehydroascorbate reductase (NADH) [EC:1.6.5.4]
* Pn5.3520            K02935   24.87  179.6   3.8e-53 large subunit ribosomal protein L7/L12
* Pn5.3522            K08835  397.33  620.1  2.1e-186 serine/threonine-protein kinase OSR1/STK39 [EC:2.7.11.1]
* Pn5.3525            K01673   19.33  262.7   2.2e-78 carbonic anhydrase [EC:4.2.1.1]
* Pn5.3526            K00430  113.80  481.3  2.2e-144 peroxidase [EC:1.11.1.7]
* Pn5.3527            K00430  113.80  478.5  1.5e-143 peroxidase [EC:1.11.1.7]
* Pn5.3532            K00122  302.60  694.0  5.2e-209 formate dehydrogenase [EC:1.17.1.9]
* Pn5.3537            K15382   59.63  266.6   1.4e-79 solute carrier family 50 (sugar transporter)
* Pn5.3538            K18466  161.00  585.7  5.5e-176 vacuolar protein sorting-associated protein 26A/B
* Pn5.3541            K01462   50.80  214.2   8.4e-64 peptide deformylase [EC:3.5.1.88]
* Pn5.3542            K01184  446.20  462.9  5.2e-139 polygalacturonase [EC:3.2.1.15]
* Pn5.3544            K01184  446.20  522.1  5.7e-157 polygalacturonase [EC:3.2.1.15]
* Pn5.3545            K05236  511.23 1951.9         0 coatomer subunit alpha
* Pn5.3546            K24194  398.97 1002.7  4.6e-302 boron transporter
* Pn5.3548            K15271  696.47 1307.1         0 ATP-dependent DNA helicase HFM1/MER3 [EC:5.6.2.4]
* Pn5.3552            K14137  121.90  286.2   2.6e-85 protein prenyltransferase alpha subunit repeat containing protein 1
* Pn5.3557            K03794  140.63  287.0   8.2e-86 sirohydrochlorin ferrochelatase [EC:4.99.1.4]
* Pn5.3558            K08244  732.90 1850.3         0 alpha-glucan, water dikinase [EC:2.7.9.4]
* Pn5.3564            K13192  412.20  520.1  5.4e-156 RNA-binding protein 26
* Pn5.3566            K14962  177.77  411.1  2.2e-123 COMPASS component SWD2
* Pn5.3567            K16903  329.37  635.0  2.4e-191 L-tryptophan---pyruvate aminotransferase [EC:2.6.1.99]
* Pn5.3570            K20607  442.77  715.4  3.4e-215 mitogen-activated protein kinase kinase 3 [EC:2.7.12.2]
* Pn5.3571            K11790  174.30  468.1  2.7e-140 denticleless
* Pn5.3580            K08272   75.63  567.5  1.3e-170 calcium binding protein 39
* Pn5.3581            K01868  141.60  450.7    5e-135 threonyl-tRNA synthetase [EC:6.1.1.3]
* Pn5.3594            K15423  545.27  645.7  8.5e-195 serine/threonine-protein phosphatase 4 catalytic subunit [EC:3.1.3.16]
* Pn5.3599            K16732  123.33  365.4  3.3e-109 Ase1/PRC1/MAP65 family protein
* Pn5.3601            K02970   28.13   54.4   5.8e-15 small subunit ribosomal protein S21
* Pn5.3605            K09584  274.07  507.3  2.2e-152 protein disulfide-isomerase A6 [EC:5.3.4.1]
* Pn57.5              K22069   42.50  100.4     4e-29 LYR motif-containing protein 4
* Pn57.14             K11267  199.03  231.2   7.7e-69 sister chromatid cohesion protein PDS5
* Pn5.3272            K23345   83.93  220.7   1.6e-65 glomulin
* Pn5.3269            K22314  151.70  172.2   6.2e-51 glucosinolate gamma-glutamyl hydrolase [EC:3.4.19.16]
* Pn5.3268            K17569   98.17  202.7   5.9e-60 G patch domain-containing protein 2
* Pn5.3267            K17086  588.07  830.0  1.1e-249 transmembrane 9 superfamily member 2/4
* Pn5.3260            K02924   27.43  121.5   1.8e-35 large subunit ribosomal protein L39e
* Pn5.3259            K09286   88.90  138.4   1.4e-40 EREBP-like factor
* Pn5.3246            K22069   42.50  100.4     4e-29 LYR motif-containing protein 4
* Pn5.3232            K11267  199.03  230.8     1e-68 sister chromatid cohesion protein PDS5
* Pn5.3229            K03263   43.97  305.7     7e-92 translation initiation factor 5A
* Pn5.3227            K00550   73.70  283.5   3.9e-85 phosphatidyl-N-methylethanolamine N-methyltransferase [EC:2.1.1.71]
* Pn5.3223            K17086  588.07 1102.0         0 transmembrane 9 superfamily member 2/4
* Pn5.3219            K08503  146.10  401.5  4.5e-121 syntaxin of plants SYP5
* Pn5.3217            K16297  480.00  710.2  8.9e-214 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn5.3210            K01872  196.70 1241.0         0 alanyl-tRNA synthetase [EC:6.1.1.7]
* Pn5.3209            K10999 1165.60 1983.6         0 cellulose synthase A [EC:2.4.1.12]
* Pn5.3201            K01872  196.70 1242.3         0 alanyl-tRNA synthetase [EC:6.1.1.7]
* Pn5.3200            K10999 1165.60 1985.8         0 cellulose synthase A [EC:2.4.1.12]
* Pn5.3197            K03260  113.87  526.5  6.1e-158 translation initiation factor 4G
* Pn5.3187            K00365  281.10  387.5  6.1e-116 urate oxidase [EC:1.7.3.3]
* Pn5.3184            K10908  617.67 1133.0         0 DNA-directed RNA polymerase, mitochondrial [EC:2.7.7.6]
* Pn5.3183            K16297  480.00  511.5  1.3e-153 serine carboxypeptidase-like clade II [EC:3.4.16.-]
* Pn5.3182            K14851   38.47   88.3   3.1e-25 ribosomal RNA-processing protein 17
* Pn5.3178            K09422  126.07  252.7   2.7e-75 transcription factor MYB, plant
* Pn5.3170            K11855  415.83  417.5  5.9e-125 ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12]
* Pn5.2681            K14313   94.77  154.7   1.8e-45 nuclear pore complex protein Nup53
* Pn5.2698            K17550  203.03  290.7   7.8e-87 protein phosphatase 1 regulatory subunit 7
* Pn5.2708            K14137  121.90  267.2   1.5e-79 protein prenyltransferase alpha subunit repeat containing protein 1
* Pn5.2712            K00327  571.60  920.0  6.1e-277 NADPH-ferrihemoprotein reductase [EC:1.6.2.4]
* Pn5.1930            K06085   86.30  403.8  6.2e-121 synovial sarcoma, X breakpoint 2 interacting protein
* Pn5.1924            K04077  136.20  211.1   1.4e-62 chaperonin GroEL
* Pn5.1923            K12846   51.93  124.7   1.6e-36 U4/U6.U5 tri-snRNP-associated protein 3
* Pn5.1916            K15404  546.53  587.3  2.8e-176 aldehyde decarbonylase [EC:4.1.99.5]
* Pn5.1909            K00029  295.10 1005.2  5.7e-303 malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]
* Pn5.1905            K25112   99.53  235.9   3.2e-70 thioredoxin-related transmembrane protein 2
* Pn5.1898            K00844   72.77  610.0  2.8e-183 hexokinase [EC:2.7.1.1]
* Pn5.1894            K03327  104.53  380.2  1.1e-113 multidrug resistance protein, MATE family
* Pn5.1892            K14376   98.97  839.2  1.2e-252 poly(A) polymerase [EC:2.7.7.19]
* Pn5.1883            K01051   76.27  412.3  1.1e-123 pectinesterase [EC:3.1.1.11]
* Pn5.1882            K05759   30.03   95.5   1.4e-27 profilin
* Pn5.1877            K07042   61.37  147.8   2.1e-43 probable rRNA maturation factor
* Pn5.1869            K00850  352.87  471.5  2.1e-141 6-phosphofructokinase 1 [EC:2.7.1.11]
* Pn5.1860            K22763  101.87  219.1   4.7e-65 deubiquitinase DESI2 [EC:3.4.19.12]
* Pn5.1854            K22763  101.87  218.4     8e-65 deubiquitinase DESI2 [EC:3.4.19.12]
* Pn5.1853            K01412  414.83  630.5  1.5e-189 mitochondrial-processing peptidase subunit alpha [EC:3.4.24.64]
* Pn5.1852            K01409  400.97  580.3  1.3e-174 N6-L-threonylcarbamoyladenine synthase [EC:2.3.1.234]
* Pn5.1848            K12194  132.50  293.7   8.3e-88 charged multivesicular body protein 4A/B
* Pn5.1827            K09422  126.07  245.7   3.9e-73 transcription factor MYB, plant
* Pn5.1822            K00469   97.50  560.7  7.3e-169 inositol oxygenase [EC:1.13.99.1]
* Pn5.1821            K02732  154.67  342.5  7.2e-103 20S proteasome subunit beta 6 [EC:3.4.25.1]
* Pn5.1819            K15275  310.47  410.5  3.3e-123 solute carrier family 35 (UDP-galactose transporter), member B1
* Pn5.1815            K11434  470.40  624.0  1.4e-187 type I protein arginine methyltransferase [EC:2.1.1.319]
* Pn5.1811            K03680  246.13  671.7    3e-202 translation initiation factor eIF-2B subunit delta
* Pn5.1807            K01762  737.63  797.5  3.8e-240 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
* Pn5.1799            K02903   40.90  152.0   1.1e-44 large subunit ribosomal protein L28e
* Pn55.41             K00430  113.80  479.6  7.2e-144 peroxidase [EC:1.11.1.7]
* Pn55.40             K00430  113.80  236.2   3.6e-70 peroxidase [EC:1.11.1.7]
* Pn55.36             K18649  240.47  465.3  2.7e-140 inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]
* Pn55.31             K25786  101.77  217.6   4.6e-65 bZIP transcription factor 1/2/11/44/53
