# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn1.2653            K09874  239.47  314.9     4e-94 aquaporin NIP
* Pn1.2656            K11842  485.90  629.7  9.4e-190 ubiquitin carboxyl-terminal hydrolase 12/46 [EC:3.4.19.12]
* Pn1.2657            K21596  109.60  326.9   1.4e-97 calmodulin-binding transcription activator
* Pn1.2658            K07893  232.40  390.2  2.7e-117 Ras-related protein Rab-6A
* Pn1.2662            K02693   62.40  186.4   2.8e-55 photosystem I subunit IV
* Pn1.2666            K22911  163.60  880.0  6.7e-265 thiamine phosphate phosphatase / amino-HMP aminohydrolase [EC:3.1.3.100 3.5.99.-]
* Pn1.2667            K02434  427.57  685.9  2.4e-206 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
* Pn1.2670            K22985  187.53  492.2  1.2e-147 G protein-coupled receptor 107
* Pn1.2671            K09422  126.07  224.1   1.4e-66 transcription factor MYB, plant
* Pn1.2672            K22382  224.13  608.0  9.6e-183 WD repeat-containing protein 26
* Pn1.2676            K06995   48.53  125.4   9.2e-37 uncharacterized protein
* Pn1.2677            K03320  155.20  503.9  2.2e-151 ammonium transporter, Amt family
* Pn1.2684            K03259   40.53  253.5   1.5e-75 translation initiation factor 4E
* Pn1.2697            K02701  131.20  250.2     4e-75 photosystem I subunit PsaN
* Pn1.2705            K15166  434.87  450.9  4.1e-135 mediator of RNA polymerase II transcription subunit 23
* Pn1.2710            K22913  408.93  917.5  7.7e-276 phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-]
* Pn1.2713            K14325  104.27  174.7   1.1e-51 RNA-binding protein with serine-rich domain 1
* Pn1.2719            K13680  648.70  683.7  8.6e-206 beta-mannan synthase [EC:2.4.1.32]
* Pn1.2720            K13680  648.70  843.7  3.1e-254 beta-mannan synthase [EC:2.4.1.32]
* Pn1.2721            K11824  525.07 1205.5         0 AP-2 complex subunit alpha
* Pn1.2726            K24917  225.83  849.5  5.7e-256 amino acid permease
* Pn1.2727            K03070  338.43  801.8  4.1e-241 preprotein translocase subunit SecA [EC:7.4.2.8]
* Pn1.2728            K02717   67.70   70.7   5.7e-20 photosystem II oxygen-evolving enhancer protein 2
* Pn1.2729            K25815   56.53  124.1   3.4e-36 activated RNA polymerase II transcriptional coactivator p15
* Pn1.2730            K05906  132.70  530.7  1.6e-159 prenylcysteine oxidase / farnesylcysteine lyase [EC:1.8.3.5 1.8.3.6]
* Pn1.2731            K08876  304.70  555.4  1.3e-166 SCY1-like protein 1
* Pn1.2734            K01520   50.70   71.0   5.9e-20 dUTP pyrophosphatase [EC:3.6.1.23]
* Pn1.2738            K15777   87.53  409.2  5.7e-123 4,5-DOPA dioxygenase extradiol [EC:1.13.11.-]
* Pn1.2750            K17553   40.87  108.2   3.2e-31 protein phosphatase 1 regulatory subunit 11
* Pn1.2755            K14945  217.30  280.2   1.5e-83 protein quaking
* Pn1.2759            K18801  154.07  455.8    5e-137 glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]
* Pn1.2760            K07735   52.73   87.9   2.6e-25 putative transcriptional regulator
* Pn1.2765            K17506  309.43  335.1  2.9e-100 protein phosphatase 1L [EC:3.1.3.16]
* Pn1.2767            K17604  118.80  361.0    5e-108 zinc finger SWIM domain-containing protein 3
* Pn1.2774            K25006  141.00  210.3   2.9e-62 RNA-binding protein 24/38
* Pn1.2781            K00430  113.80  455.3  1.6e-136 peroxidase [EC:1.11.1.7]
* Pn1.2784            K06995   48.53   74.6   3.5e-21 uncharacterized protein
* Pn1.2790            K13993   74.33  154.6   1.9e-45 HSP20 family protein
* Pn1.2793            K21867  380.03  925.5  1.2e-278 potassium channel
* Pn1.2800            K09748   24.03   45.5   3.2e-12 ribosome maturation factor RimP
* Pn1.2802            K17469  937.70 1072.6         0 sulfate transporter 2, low-affinity
* Pn1.2803            K14795   54.33  126.5   6.6e-37 ribosomal RNA-processing protein 36
* Pn1.2805            K01858  120.07  832.1  1.7e-250 myo-inositol-1-phosphate synthase [EC:5.5.1.4]
* Pn1.2806            K17508   99.33  280.8     9e-84 protein phosphatase PTC7 [EC:3.1.3.16]
* Pn1.2812            K01834  153.53  320.1   9.4e-96 2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]
* Pn1.2812            K00953  114.93  140.5   3.3e-41 FAD synthetase [EC:2.7.7.2]
* Pn1.2818            K00232  177.33  718.3  6.4e-216 acyl-CoA oxidase [EC:1.3.3.6]
* Pn1.2824            K00889  348.20  349.9  1.3e-104 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
* Pn1.2838            K19307   84.17  120.7   3.6e-35 25S rRNA (uracil2634-N3)-methyltransferase [EC:2.1.1.313]
* Pn1.2843            K17605  166.07  554.7  1.3e-166 serine/threonine-protein phosphatase 2A activator
* Pn1.2847            K23870  615.57 1187.9         0 putative pectin methyltransferase [EC:2.1.1.-]
* Pn1.2850            K09874  239.47  314.0   7.9e-94 aquaporin NIP
* Pn1.2854            K11842  485.90  617.7    4e-186 ubiquitin carboxyl-terminal hydrolase 12/46 [EC:3.4.19.12]
* Pn1.2858            K07893  232.40  392.2  6.6e-118 Ras-related protein Rab-6A
* Pn1.2864            K09286   88.90  156.9   3.3e-46 EREBP-like factor
* Pn1.2865            K20367  297.07  443.6  6.1e-133 endoplasmic reticulum-Golgi intermediate compartment protein 3
* Pn1.2867            K01087  171.47  441.0  1.7e-132 trehalose 6-phosphate phosphatase [EC:3.1.3.12]
* Pn1.2869            K14488   34.97   86.8   1.1e-24 SAUR family protein
* Pn1.2871            K14488   34.97   64.0   9.8e-18 SAUR family protein
* Pn1.2872            K14488   34.97   72.8     2e-20 SAUR family protein
* Pn1.2873            K03143   63.00   87.9     3e-25 transcription initiation factor TFIIH subunit 3
* Pn1.2874            K13173   56.87  175.3   7.3e-52 arginine and glutamate-rich protein 1
* Pn1.2879            K14432   81.97  351.3  4.3e-105 ABA responsive element binding factor
* Pn1.2880            K09838  416.17  770.6  7.8e-232 zeaxanthin epoxidase [EC:1.14.15.21]
* Pn1.2882            K13168  138.87  293.8   1.4e-87 CLK4-associating serine/arginine rich protein
* Pn1.2887            K09843  460.30  583.9  1.2e-175 (+)-abscisic acid 8'-hydroxylase [EC:1.14.14.137]
* Pn1.2891            K09286   88.90  125.4   1.3e-36 EREBP-like factor
* Pn1.2897            K13448  141.30  154.2   2.3e-45 calcium-binding protein CML
* Pn1.2899            K15728  129.40  610.2  2.9e-183 phosphatidate phosphatase LPIN [EC:3.1.3.4]
* Pn1.2900            K17906  255.60  906.5    2e-272 autophagy-related protein 2
* Pn1.2902            K03265   74.77  106.0   8.4e-31 peptide chain release factor subunit 1
* Pn1.2928            K17604  118.80  149.3   3.9e-44 zinc finger SWIM domain-containing protein 3
* Pn1.2931            K06934   42.20   45.0   3.4e-12 uncharacterized protein
* Pn1.2932            K11855  415.83  450.1  7.9e-135 ubiquitin carboxyl-terminal hydrolase 36/42 [EC:3.4.19.12]
* Pn1.2943            K03627   47.60   69.1   2.2e-19 putative transcription factor
* Pn1.2953            K03327  104.53  551.4  1.8e-165 multidrug resistance protein, MATE family
* Pn1.2960            K14485  527.87  725.2  2.5e-218 transport inhibitor response 1
* Pn1.2962            K09338   75.40  164.7   1.5e-48 homeobox-leucine zipper protein
* Pn1.2972            K14297  115.90  486.7  8.4e-146 nuclear pore complex protein Nup98-Nup96
* Pn1.2973            K14431  125.50  527.7  1.2e-158 transcription factor TGA
* Pn1.2975            K08150  524.07  643.3  1.6e-193 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
* Pn1.2982            K25639  216.37 1417.3         0 FACT complex subunit SPT16
* Pn1.2987            K09286   88.90  116.2   8.2e-34 EREBP-like factor
* Pn1.2988            K12169  182.70  957.0    9e-288 Kip1 ubiquitination-promoting complex protein 1 [EC:2.3.2.27]
* Pn1.2989            K09549   65.20  203.5   1.2e-60 prefoldin subunit 2
* Pn1.2992            K20619  404.33  454.1    3e-136 cytochrome P450 family 78 subfamily A
* Pn1.2994            K05909  434.30  985.0  1.4e-296 laccase [EC:1.10.3.2]
* Pn1.2998            K12735  210.97  333.7  9.5e-100 peptidyl-prolyl cis-trans isomerase-like 4 [EC:5.2.1.8]
* Pn1.3005            K17479   82.73  268.7   3.1e-80 glutaredoxin domain-containing cysteine-rich protein 1
* Pn1.3020            K03005   97.80  282.6   2.5e-84 DNA-directed RNA polymerase I subunit RPA49
* Pn1.3021            K16221  107.23  174.5   2.5e-51 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn1.3025            K02433  465.30  567.9  1.9e-170 aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
* Pn1.3025            K01426  291.80  319.9   1.6e-95 amidase [EC:3.5.1.4]
* Pn1.3028            K19355   92.57  116.3   7.3e-34 mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]
* Pn1.3033            K00799   55.17  119.9   6.5e-35 glutathione S-transferase [EC:2.5.1.18]
* Pn1.3035            K25817   87.97  246.0   4.1e-73 repressor of RNA polymerase III transcription MAF1
* Pn1.3036            K09422  126.07  262.3   3.5e-78 transcription factor MYB, plant
* Pn1.3038            K03349  196.87  568.4  1.4e-170 anaphase-promoting complex subunit 2
* Pn1.3047            K08901   43.13  229.5   3.4e-68 photosystem II oxygen-evolving enhancer protein 3
* Pn1.3052            K20628  126.20  225.9   4.2e-67 expansin
* Pn1.3063            K12879  405.07  856.8  1.4e-257 THO complex subunit 2
* Pn1.3065            K13065  314.33  317.8   4.6e-95 shikimate O-hydroxycinnamoyltransferase [EC:2.3.1.133]
* Pn1.3068            K01354  509.27 1005.5  1.3e-302 oligopeptidase B [EC:3.4.21.83]
* Pn1.3074            K03009   45.77  100.0   3.4e-29 DNA-directed RNA polymerases I, II, and III subunit RPABC4
* Pn1.3075            K11982  136.10  150.8   2.7e-44 E3 ubiquitin-protein ligase RNF115/126 [EC:2.3.2.27]
* Pn1.3076            K15402  741.57  879.3  4.6e-265 fatty acid omega-hydroxylase [EC:1.14.-.-]
* Pn1.3081            K15402  741.57  881.3  1.1e-265 fatty acid omega-hydroxylase [EC:1.14.-.-]
* Pn1.3085            K15402  741.57  882.6  4.4e-266 fatty acid omega-hydroxylase [EC:1.14.-.-]
* Pn1.3098            K12878  150.93  326.9   1.4e-97 THO complex subunit 1
* Pn1.3108            K04125  280.67  310.6     1e-92 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn1.3109            K01527   49.80  302.9   2.3e-90 nascent polypeptide-associated complex subunit beta
* Pn1.3110            K10904  126.83  200.6   2.4e-59 TIMELESS-interacting protein
* Pn1.3118            K17839  367.23  591.5  7.2e-178 polyamine oxidase [EC:1.5.3.17 1.5.3.-]
* Pn1.3122            K17888   89.43  125.4   1.3e-36 ubiquitin-like-conjugating enzyme ATG10
* Pn1.3132            K05909  434.30  985.0  1.4e-296 laccase [EC:1.10.3.2]
* Pn1.3134            K20619  404.33  456.0  7.7e-137 cytochrome P450 family 78 subfamily A
* Pn1.3137            K09549   65.20  203.5   1.2e-60 prefoldin subunit 2
* Pn1.3138            K12169  182.70  917.7  6.9e-276 Kip1 ubiquitination-promoting complex protein 1 [EC:2.3.2.27]
* Pn1.3139            K09286   88.90  116.2   8.2e-34 EREBP-like factor
* Pn1.3148            K17888   89.43  121.3   2.1e-35 ubiquitin-like-conjugating enzyme ATG10
* Pn1.3157            K01581  225.63  289.3   2.3e-86 ornithine decarboxylase [EC:4.1.1.17]
* Pn1.3163            K20628  126.20  178.7   8.3e-53 expansin
* Pn1.3164            K11254   52.73  276.0   1.3e-82 histone H4
* Pn1.3166            K18453  161.43  375.0  2.5e-112 ADP-ribose/FAD diphosphatase [EC:3.6.1.13 3.6.1.18]
* Pn1.3178            K08472  160.90  615.4  3.7e-185 mlo protein
* Pn1.3185            K05387  482.73 1070.6         0 glutamate receptor, ionotropic, plant
* Pn1.3189            K22733   51.20  436.1  7.5e-131 magnesium transporter
* Pn1.3195            K03704   82.63   89.8   8.1e-26 cold shock protein
* Pn1.3202            K05681  647.60  667.2    1e-200 ATP-binding cassette, subfamily G (WHITE), member 2
* Pn1.3206            K06689  279.60  352.2    1e-105 ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]
* Pn1.3208            K10590  891.77 1529.6         0 E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26]
* Pn1.3213            K25785  227.33  337.6  3.9e-101 bZIP transcription factor 19/23/24
* Pn1.3218            K14432   81.97  154.6   2.3e-45 ABA responsive element binding factor
* Pn1.3219            K18757  110.20  147.4     3e-43 la-related protein 1
* Pn1.3221            K23151  132.73  241.6     6e-72 methyltransferase-like protein 23 [EC:2.1.1.-]
* Pn1.3224            K03033  199.57  627.7  1.3e-188 26S proteasome regulatory subunit N3
* Pn1.3229            K01102  188.10  417.0  4.4e-125 pyruvate dehydrogenase phosphatase [EC:3.1.3.43]
* Pn1.3230            K21989   96.13  194.8   8.9e-58 calcium permeable stress-gated cation channel
* Pn1.3232            K02520   39.00   98.1   2.9e-28 translation initiation factor IF-3
* Pn1.3236            K01115  109.87  598.8  9.6e-180 phospholipase D1/2 [EC:3.1.4.4]
* Pn1.3237            K17808   38.37  114.3   3.7e-33 mitochondrial protein import protein ZIM17
* Pn1.3238            K12897  127.03  192.2   8.8e-57 transformer-2 protein
* Pn1.3240            K01581  225.63  480.6  2.5e-144 ornithine decarboxylase [EC:4.1.1.17]
* Pn1.3242            K01581  225.63  367.9  3.5e-110 ornithine decarboxylase [EC:4.1.1.17]
* Pn1.3246            K01581  225.63  488.5  9.8e-147 ornithine decarboxylase [EC:4.1.1.17]
* Pn1.3253            K09755  652.20  840.5  1.6e-253 ferulate-5-hydroxylase [EC:1.14.-.-]
* Pn1.3255            K01623   46.60  499.3  8.2e-150 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn1.3258            K17604  118.80  178.4   6.7e-53 zinc finger SWIM domain-containing protein 3
* Pn1.3267            K01623   46.60  165.5   9.8e-49 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn1.3270            K17604  118.80  249.9   1.7e-74 zinc finger SWIM domain-containing protein 3
* Pn1.3275            K01280  295.27  474.7  2.7e-142 tripeptidyl-peptidase II [EC:3.4.14.10]
* Pn1.3276            K01280  295.27  856.8  1.3e-257 tripeptidyl-peptidase II [EC:3.4.14.10]
* Pn1.3277            K07375  514.33 1090.9         0 tubulin beta
* Pn1.3288            K22991  307.27  586.7  2.6e-176 WD repeat-containing protein 45
* Pn1.3289            K03094   60.53  173.6   2.3e-51 S-phase kinase-associated protein 1
* Pn1.3293            K01928  411.37  442.6  9.4e-133 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
* Pn1.3294            K20717  735.13 1049.6         0 mitogen-activated protein kinase kinase kinase YODA [EC:2.7.11.25]
* Pn1.3303            K19747  306.90  666.8    6e-201 BAHD acyltransferase [EC:2.3.1.-]
* Pn1.3305            K03036  258.53  280.7   1.5e-83 26S proteasome regulatory subunit N6
* Pn1.3306            K03036  258.53  323.4   1.7e-96 26S proteasome regulatory subunit N6
* Pn1.3307            K25366   51.80  137.0   3.4e-40 LRP chaperone MESD
* Pn1.3308            K25366   51.80  146.0   6.4e-43 LRP chaperone MESD
* Pn1.3313            K14563  307.10  523.7  1.7e-157 rRNA 2'-O-methyltransferase fibrillarin [EC:2.1.1.-]
* Pn1.3318            K04683  139.33  302.3   3.4e-90 transcription factor Dp-1
* Pn1.3320            K18532   60.47  305.2   2.6e-91 adenylate kinase [EC:2.7.4.3]
* Pn1.3324            K02575  149.10  486.2  7.3e-146 MFS transporter, NNP family, nitrate/nitrite transporter
* Pn1.3329            K06185  752.47 1108.9         0 ATP-binding cassette, subfamily F, member 2
* Pn1.3329            K06158  527.67  719.9  1.5e-216 ATP-binding cassette, subfamily F, member 3
* Pn1.3347            K00111  137.90  384.8  3.5e-115 glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
* Pn1.3356            K00111  137.90  697.6  7.2e-210 glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
* Pn1.3357            K04077  136.20  429.7  1.2e-128 chaperonin GroEL
* Pn1.3363            K11649  358.27  402.0  3.2e-120 SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C
* Pn1.3365            K01928  411.37  441.6  1.8e-132 UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
* Pn1.3366            K20717  735.13 1084.4         0 mitogen-activated protein kinase kinase kinase YODA [EC:2.7.11.25]
* Pn1.3375            K19747  306.90  668.1  2.5e-201 BAHD acyltransferase [EC:2.3.1.-]
* Pn1.3376            K03036  258.53  664.9  9.1e-200 26S proteasome regulatory subunit N6
* Pn1.3377            K25366   51.80  133.4   4.4e-39 LRP chaperone MESD
* Pn1.3378            K01256  444.43  474.7  4.3e-142 aminopeptidase N [EC:3.4.11.2]
* Pn1.3382            K14563  307.10  520.1  2.1e-156 rRNA 2'-O-methyltransferase fibrillarin [EC:2.1.1.-]
* Pn1.3385            K18532   60.47  305.2   2.6e-91 adenylate kinase [EC:2.7.4.3]
* Pn1.3388            K02575  149.10  485.5  1.1e-145 MFS transporter, NNP family, nitrate/nitrite transporter
* Pn1.3390            K02066   45.60  247.3   8.9e-74 phospholipid/cholesterol/gamma-HCH transport system permease protein
* Pn1.3400            K06185  752.47 1110.5         0 ATP-binding cassette, subfamily F, member 2
* Pn1.3400            K06158  527.67  720.2  1.3e-216 ATP-binding cassette, subfamily F, member 3
* Pn1.3410            K00111  137.90  693.4  1.4e-208 glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
* Pn1.3420            K00111  137.90  695.3  3.6e-209 glycerol-3-phosphate dehydrogenase [EC:1.1.5.3]
* Pn1.3422            K04077  136.20  515.3  1.6e-154 chaperonin GroEL
* Pn1.3426            K13681   90.17  687.6  1.3e-206 xyloglucan fucosyltransferase [EC:2.4.1.-]
* Pn1.3428            K15032   75.30  238.7   4.5e-71 mTERF domain-containing protein, mitochondrial
* Pn1.3432            K12619  779.70 1023.4         0 5'-3' exoribonuclease 2 [EC:3.1.13.-]
* Pn1.3433            K06269  421.93  562.2  6.2e-169 serine/threonine-protein phosphatase PP1 catalytic subunit [EC:3.1.3.16]
* Pn1.3436            K09286   88.90  150.6   2.6e-44 EREBP-like factor
* Pn1.3438            K14516  204.43  284.7   4.4e-85 ethylene-responsive transcription factor 1
* Pn1.3438            K09286   88.90  147.7   2.1e-43 EREBP-like factor
* Pn1.3440            K03327  104.53  529.0  1.1e-158 multidrug resistance protein, MATE family
* Pn1.3441            K03327  104.53  534.6  2.2e-160 multidrug resistance protein, MATE family
* Pn1.3443            K13944  272.57  323.2   8.7e-97 LOB domain-containing protein 16
* Pn1.3446            K06934   42.20   50.9   5.2e-14 uncharacterized protein
* Pn1.3454            K01904  559.03  672.2  5.8e-202 4-coumarate--CoA ligase [EC:6.2.1.12]
* Pn1.3457            K11592  391.30  408.7  2.1e-122 endoribonuclease Dicer [EC:3.1.26.-]
* Pn1.3462            K18466  161.00  366.1  1.6e-109 vacuolar protein sorting-associated protein 26A/B
* Pn1.3463            K02219   43.10  183.5   1.8e-54 cyclin-dependent kinase regulatory subunit CKS1
* Pn1.3464            K08333  202.03 1397.1         0 phosphoinositide-3-kinase, regulatory subunit 4 [EC:2.7.11.1]
* Pn1.3468            K06965  123.53  507.2  1.8e-152 protein pelota
* Pn1.3471            K02154  431.53  831.3  5.1e-250 V-type H+-transporting ATPase subunit a
* Pn1.3472            K01835  334.67  670.0  2.1e-201 phosphoglucomutase [EC:5.4.2.2]
* Pn1.3476            K00522  148.03  168.7   9.8e-50 ferritin heavy chain [EC:1.16.3.2]
* Pn1.3480            K14400  180.70  189.8   2.2e-56 pre-mRNA cleavage complex 2 protein Pcf11
* Pn1.3482            K22048  247.70  971.9  2.7e-292 mechanosensitive ion channel protein 4/5/6/7/8/9/10
* Pn1.3489            K19658  390.73  466.9  1.8e-140 peroxisomal enoyl-CoA hydratase 2 [EC:4.2.1.119]
* Pn1.3490            K09494  534.60 1071.0         0 T-complex protein 1 subunit beta
* Pn1.3498            K13457  619.10  683.4  2.6e-205 disease resistance protein RPM1
* Pn1.3509            K15032   75.30  139.4   5.6e-41 mTERF domain-containing protein, mitochondrial
* Pn1.3517            K14500  247.53  985.9  3.2e-297 BR-signaling kinase [EC:2.7.11.1]
* Pn1.3518            K22522   75.87  449.7  3.1e-135 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn1.3522            K18624  166.47  517.0  1.6e-155 macrophage erythroblast attacher
* Pn1.3524            K23289  134.87  178.7     9e-53 EARP and GARP complex-interacting protein 1
* Pn1.3528            K03439   87.63  233.8   1.5e-69 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
* Pn1.3531            K21777  347.97  492.5    6e-148 G2/mitotic-specific cyclin-B, other
* Pn1.3532            K03781   74.63  723.0  2.3e-217 catalase [EC:1.11.1.6]
* Pn1.3533            K15326   83.63  186.8   2.9e-55 tRNA-splicing endonuclease subunit Sen54
* Pn1.3538            K22048  247.70  961.4    4e-289 mechanosensitive ion channel protein 4/5/6/7/8/9/10
* Pn1.3545            K19658  390.73  466.8  1.9e-140 peroxisomal enoyl-CoA hydratase 2 [EC:4.2.1.119]
* Pn1.3546            K09494  534.60 1070.4         0 T-complex protein 1 subunit beta
* Pn1.3550            K13457  619.10  682.2  6.2e-205 disease resistance protein RPM1
* Pn1.3557            K15032   75.30  139.9     4e-41 mTERF domain-containing protein, mitochondrial
* Pn1.3566            K14500  247.53  985.7  3.7e-297 BR-signaling kinase [EC:2.7.11.1]
* Pn1.3567            K22522   75.87  449.7  3.1e-135 cytokinin riboside 5'-monophosphate phosphoribohydrolase [EC:3.2.2.-]
* Pn1.3572            K18624  166.47  518.4  6.1e-156 macrophage erythroblast attacher
* Pn1.3574            K23289  134.87  165.7   7.6e-49 EARP and GARP complex-interacting protein 1
* Pn1.3575            K03434  113.80  124.4   2.1e-36 N-acetylglucosaminylphosphatidylinositol deacetylase [EC:3.5.1.89]
* Pn1.3578            K03439   87.63  232.0   5.6e-69 tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
* Pn1.3581            K21777  347.97  493.2  3.7e-148 G2/mitotic-specific cyclin-B, other
* Pn1.3584            K03781   74.63  722.8  2.7e-217 catalase [EC:1.11.1.6]
* Pn1.3585            K03781   74.63  725.9    3e-218 catalase [EC:1.11.1.6]
* Pn1.3586            K15326   83.63  188.8   7.2e-56 tRNA-splicing endonuclease subunit Sen54
* Pn1.3590            K13648  566.33  852.8  9.1e-257 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn1.3591            K05909  434.30  886.0  1.2e-266 laccase [EC:1.10.3.2]
* Pn1.3592            K01051   76.27  401.8  1.7e-120 pectinesterase [EC:3.1.1.11]
* Pn1.3593            K25507  128.27  195.8   5.3e-58 high mobility group B protein, plant
* Pn1.3598            K08832  277.77  569.8  3.3e-171 serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]
* Pn1.3601            K13412  534.20  608.6  5.5e-183 calcium-dependent protein kinase [EC:2.7.11.1]
* Pn1.3604            K11996  509.97  623.0  2.4e-187 adenylyltransferase and sulfurtransferase [EC:2.7.7.80 2.8.1.11]
* Pn1.3613            K03256  155.67  184.3   1.5e-54 tRNA (adenine58-N1)-methyltransferase non-catalytic subunit
* Pn1.3614            K03256  155.67  168.1   1.2e-49 tRNA (adenine58-N1)-methyltransferase non-catalytic subunit
* Pn1.3619            K17338  137.30  199.6   3.4e-59 receptor expression-enhancing protein 1/2/3/4
* Pn1.3621            K13457  619.10  862.8  1.9e-259 disease resistance protein RPM1
* Pn1.3623            K13457  619.10 1150.6         0 disease resistance protein RPM1
* Pn1.3625            K14488   34.97  111.5   3.1e-32 SAUR family protein
* Pn1.3626            K14488   34.97  140.4   4.7e-41 SAUR family protein
* Pn1.3627            K14488   34.97  113.1   9.9e-33 SAUR family protein
* Pn1.3631            K14488   34.97  107.6   4.9e-31 SAUR family protein
* Pn1.3637            K17686  804.83 1152.6         0 P-type Cu+ transporter [EC:7.2.2.8]
* Pn1.3642            K14016   72.47  478.9    5e-144 ubiquitin fusion degradation protein 1
* Pn1.3644            K02325  104.57  295.2   4.4e-88 DNA polymerase epsilon subunit 2 [EC:2.7.7.7]
* Pn1.3651            K12614  436.73  914.6    7e-276 ATP-dependent RNA helicase DDX6/DHH1 [EC:3.6.4.13]
* Pn1.3665            K17679  460.77  570.0  3.2e-171 ATP-dependent RNA helicase MSS116, mitochondrial [EC:3.6.4.13]
* Pn1.3668            K17278  148.00  238.3     6e-71 membrane-associated progesterone receptor component
* Pn1.3672            K11270   43.70   99.8   5.6e-29 chromosome transmission fidelity protein 8
* Pn1.3673            K06066  108.77  141.4   1.8e-41 CBF1 interacting corepressor
* Pn1.3674            K02725  216.33  451.1  4.8e-135 20S proteasome subunit alpha 6 [EC:3.4.25.1]
* Pn1.3677            K01466  372.77  571.3    1e-171 allantoinase [EC:3.5.2.5]
* Pn1.3677            K07456  385.50  511.3    2e-153 DNA mismatch repair protein MutS2
* Pn1.3679            K18998  221.43  866.4  1.4e-260 RNA polymerase II C-terminal domain phosphatase-like 1/2 [EC:3.1.3.16]
* Pn1.3681            K01897  433.90  499.8  5.7e-150 long-chain acyl-CoA synthetase [EC:6.2.1.3]
* Pn1.3682            K01988  278.07  298.6   2.8e-89 lactosylceramide 4-alpha-galactosyltransferase [EC:2.4.1.228]
* Pn1.3683            K20241  213.67  389.9  1.2e-116 WD repeat-containing protein 44
* Pn1.3690            K11982  136.10  233.0   2.6e-69 E3 ubiquitin-protein ligase RNF115/126 [EC:2.3.2.27]
* Pn1.3691            K00705  113.40  494.4  3.2e-148 4-alpha-glucanotransferase [EC:2.4.1.25]
* Pn1.3692            K00919  109.63  309.8   9.6e-93 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]
* Pn1.3704            K00422  260.90  681.2  9.2e-205 polyphenol oxidase [EC:1.10.3.1]
* Pn1.3711            K09903   88.30  310.2   5.8e-93 uridylate kinase [EC:2.7.4.22]
* Pn1.3713            K01537  945.67 1057.6         0 P-type Ca2+ transporter type 2C [EC:7.2.2.10]
* Pn1.3717            K18167   39.33  136.9   2.6e-40 succinate dehydrogenase assembly factor 1
* Pn1.3720            K09527  346.80  602.4  6.2e-181 DnaJ homolog subfamily C member 7
* Pn1.3721            K00279  240.23  488.9    1e-146 cytokinin dehydrogenase [EC:1.5.99.12]
* Pn1.3732            K00844   72.77  394.6  3.9e-118 hexokinase [EC:2.7.1.1]
* Pn1.3734            K13448  141.30  188.2     1e-55 calcium-binding protein CML
* Pn1.3735            K03686  388.20  412.7  1.2e-123 molecular chaperone DnaJ
* Pn1.3735            K02258   69.20  291.3   5.2e-87 cytochrome c oxidase assembly protein subunit 11
* Pn1.3743            K12881   94.37  222.0   6.2e-66 THO complex subunit 4
* Pn1.3744            K17592  123.07  141.6   5.1e-42 sacsin
* Pn1.3746            K01179   21.90  305.8   4.2e-91 endoglucanase [EC:3.2.1.4]
* Pn1.3753            K16055  763.23  944.9  2.6e-284 trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]
* Pn1.3756            K11699  136.07 1016.0         0 RNA-dependent RNA polymerase [EC:2.7.7.48]
* Pn1.3765            K01915   39.50  368.9  2.3e-110 glutamine synthetase [EC:6.3.1.2]
