# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn4.1614            K21891   89.77  251.0   1.2e-74 calcium load-activated calcium channel
* Pn4.1617            K16570  447.80  910.0  8.2e-274 gamma-tubulin complex component 3
* Pn4.1620            K05391  229.50  808.5  3.5e-243 cyclic nucleotide gated channel, plant
* Pn4.1621            K01580  397.80  558.7  7.8e-168 glutamate decarboxylase [EC:4.1.1.15]
* Pn4.1622            K01580  397.80  525.2  1.1e-157 glutamate decarboxylase [EC:4.1.1.15]
* Pn4.1623            K14638  384.90  908.8  1.3e-273 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn4.1624            K01580  397.80  555.1  9.6e-167 glutamate decarboxylase [EC:4.1.1.15]
* Pn4.1627            K02183  200.47  327.2   3.6e-98 calmodulin
* Pn4.1627            K13448  141.30  192.5   4.9e-57 calcium-binding protein CML
* Pn4.1631            K16732  123.33  399.0  2.3e-119 Ase1/PRC1/MAP65 family protein
* Pn4.1633            K01889  106.80  326.3   1.9e-97 phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
* Pn4.1636            K10767  160.70  236.8   2.2e-70 mRNA N6-methyladenine demethylase [EC:1.14.11.53]
* Pn4.1642            K14489  615.17 1517.6         0 arabidopsis histidine kinase 2/3/4 (cytokinin receptor) [EC:2.7.13.3]
* Pn4.1643            K00547  261.70  381.3  2.1e-114 homocysteine S-methyltransferase [EC:2.1.1.10]
* Pn4.1644            K00547  261.70  400.3  3.6e-120 homocysteine S-methyltransferase [EC:2.1.1.10]
* Pn4.1645            K02876   46.93  218.9   6.3e-65 large subunit ribosomal protein L15
* Pn4.1646            K09313  111.63  263.8     2e-78 homeobox protein cut-like
* Pn4.1648            K06630  424.23  493.5  1.1e-148 14-3-3 protein epsilon
* Pn4.1652            K06695   57.50  269.4   1.9e-80 26S proteasome regulatory subunit, ATPase 3, interacting protein
* Pn4.1661            K14494  256.90  842.1  3.2e-253 DELLA protein
* Pn4.1663            K13947  238.33  885.5  6.1e-267 auxin efflux carrier family protein
* Pn4.1664            K23541   34.90  316.2     1e-94 Ca2+/H+ antiporter, TMEM165/GDT1 family
* Pn4.1674            K09841  387.40  405.5    4e-122 xanthoxin dehydrogenase [EC:1.1.1.288]
* Pn4.1675            K13448  141.30  172.2   7.5e-51 calcium-binding protein CML
* Pn4.1678            K22438  119.80  178.6   1.1e-52 trans-aconitate 3-methyltransferase [EC:2.1.1.145]
* Pn4.1684            K16279 1031.67 2299.0         0 E3 ubiquitin-protein ligase KEG [EC:2.7.11.1 2.3.2.27]
* Pn4.1685            K09285  278.43  319.3     2e-95 AP2-like factor, ANT lineage
* Pn4.1688            K09419  215.40  229.4   3.2e-68 heat shock transcription factor, other eukaryote
* Pn4.1690            K21842   49.73  211.6   1.1e-62 protein EFR3
* Pn4.1694            K07025  113.70  128.5   1.4e-37 putative hydrolase of the HAD superfamily
* Pn4.1703            K09142   42.20  263.3   1.8e-78 methyltransferase [EC:2.1.1.-]
* Pn4.1706            K14016   72.47  258.1   5.3e-77 ubiquitin fusion degradation protein 1
* Pn4.1707            K14016   72.47  257.0   1.2e-76 ubiquitin fusion degradation protein 1
* Pn4.1710            K04708  220.77  404.5  1.8e-121 3-dehydrosphinganine reductase [EC:1.1.1.102]
* Pn4.1726            K06998  113.33  131.1   2.4e-38 trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
* Pn4.1730            K01866   86.50  368.9  2.2e-110 tyrosyl-tRNA synthetase [EC:6.1.1.1]
* Pn4.1745            K06998  113.33  134.5   2.2e-39 trans-2,3-dihydro-3-hydroxyanthranilate isomerase [EC:5.3.3.17]
* Pn4.1747            K01866   86.50  370.5  7.2e-111 tyrosyl-tRNA synthetase [EC:6.1.1.1]
* Pn4.1752            K01866   86.50  365.0  3.3e-109 tyrosyl-tRNA synthetase [EC:6.1.1.1]
* Pn4.1759            K01866   86.50  294.8   6.1e-88 tyrosyl-tRNA synthetase [EC:6.1.1.1]
* Pn4.1765            K15688   84.80  357.7  4.5e-107 E3 ubiquitin-protein ligase MUL1 [EC:2.3.2.27]
* Pn4.1769            K01611   16.80  332.5   1.8e-99 S-adenosylmethionine decarboxylase [EC:4.1.1.50]
* Pn4.1770            K03444  549.20  800.9  2.6e-241 MFS transporter, SP family, ERD6-like sugar transporter
* Pn4.1771            K01046   63.77   76.0   1.5e-21 triacylglycerol lipase [EC:3.1.1.3]
* Pn4.1772            K01662  335.33  999.3  4.2e-301 1-deoxy-D-xylulose-5-phosphate synthase [EC:2.2.1.7]
* Pn4.1779            K14724  517.80  519.4  6.2e-156 solute carrier family 9 (sodium/hydrogen exchanger), member 8
* Pn4.1780            K19600  127.33  362.1  2.5e-108 tubby and related proteins
* Pn4.1784            K14485  527.87  861.3  1.6e-259 transport inhibitor response 1
* Pn4.1787            K08819  497.77  601.0    9e-181 cyclin-dependent kinase 12/13 [EC:2.7.11.22 2.7.11.23]
* Pn4.1793            K13448  141.30  178.4     1e-52 calcium-binding protein CML
* Pn4.1794            K13430  481.77  700.9    4e-211 serine/threonine-protein kinase PBS1 [EC:2.7.11.1]
* Pn4.1797            K03676   76.57   98.7   1.5e-28 glutaredoxin 3
* Pn4.1803            K14488   34.97  111.6     3e-32 SAUR family protein
* Pn4.1804            K14488   34.97   41.6   6.9e-11 SAUR family protein
* Pn4.1806            K13464   34.33  133.4   6.9e-39 jasmonate ZIM domain-containing protein
* Pn4.1808            K16281  117.70  168.4   1.4e-49 RING-H2 zinc finger protein RHA1
* Pn4.1820            K08789  388.30  420.0    9e-126 microtubule-associated serine/threonine kinase [EC:2.7.11.1]
* Pn4.1822            K12195  125.10  249.3   2.8e-74 charged multivesicular body protein 6
* Pn4.1833            K09540  331.13  591.2  1.2e-177 translocation protein SEC63
* Pn4.1841            K02639  108.60  182.7     3e-54 ferredoxin
* Pn4.1842            K03531  143.07  146.3   5.3e-43 cell division protein FtsZ
* Pn4.1843            K03531  143.07  374.1  3.8e-112 cell division protein FtsZ
* Pn4.1846            K14432   81.97  305.6   3.2e-91 ABA responsive element binding factor
* Pn4.1859            K07877  355.57  452.6  4.1e-136 Ras-related protein Rab-2A
* Pn4.1860            K15333  130.53  149.0   5.5e-44 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn4.1861            K11293  343.47  987.0  5.5e-297 protein HIRA/HIR1
* Pn4.1863            K13356  142.73  415.1    2e-124 alcohol-forming fatty acyl-CoA reductase [EC:1.2.1.84]
* Pn4.1864            K20624  724.13  784.3  2.1e-236 12-hydroxyjasmonoyl-L-amino acid 12-hydroxylase / fatty acid hydroxylase [EC:1.14.14.49]
* Pn4.1866            K19784  105.33  242.7   3.2e-72 chromate reductase, NAD(P)H dehydrogenase (quinone)
* Pn4.1867            K19784  105.33  245.9   3.3e-73 chromate reductase, NAD(P)H dehydrogenase (quinone)
* Pn4.1869            K15333  130.53  135.1   8.4e-40 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn4.1872            K10570  148.87  515.2  8.2e-155 DNA excision repair protein ERCC-8
* Pn4.1873            K08232  283.40  428.2    2e-128 monodehydroascorbate reductase (NADH) [EC:1.6.5.4]
* Pn4.1874            K08232  283.40  334.0  6.2e-100 monodehydroascorbate reductase (NADH) [EC:1.6.5.4]
* Pn4.1877            K08286  386.33  427.3  2.4e-128 protein-serine/threonine kinase [EC:2.7.11.-]
* Pn4.1878            K06067  736.93  767.8    3e-231 histone deacetylase 1/2 [EC:3.5.1.98]
* Pn4.1908            K00430  113.80  157.4   2.8e-46 peroxidase [EC:1.11.1.7]
* Pn4.1910            K21995  686.73  723.1  6.6e-218 cytochrome P450 family 77 subfamily A [EC:1.14.-.-]
* Pn4.1911            K22200  298.20  706.0  7.3e-213 2-carboxy-D-arabinitol-1-phosphatase [EC:3.1.3.63]
* Pn4.1917            K14510  911.50 1294.5         0 serine/threonine-protein kinase CTR1 [EC:2.7.11.1]
* Pn4.1917            K14400  180.70  948.3  3.4e-285 pre-mRNA cleavage complex 2 protein Pcf11
* Pn4.1921            K14400  180.70  454.1  4.3e-136 pre-mRNA cleavage complex 2 protein Pcf11
* Pn4.1925            K05359  350.00  678.5  1.7e-204 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51]
* Pn4.1925            K04518  225.33  325.0   4.1e-97 prephenate dehydratase [EC:4.2.1.51]
* Pn4.1926            K14611  515.30  609.3  5.1e-183 solute carrier family 23 (nucleobase transporter), member 1
* Pn4.1929            K13680  648.70  915.8  4.4e-276 beta-mannan synthase [EC:2.4.1.32]
* Pn4.1930            K06934   42.20   45.0   3.2e-12 uncharacterized protein
* Pn4.1941            K17784   29.40   46.1     2e-12 MICOS complex subunit MIC10
* Pn4.1950            K24104   56.50  375.3  2.5e-112 GPN-loop GTPase
* Pn4.1959            K17785   75.83  220.7   2.1e-65 MICOS complex subunit MIC60
* Pn6.3513            K03661  133.90  315.0   2.1e-94 V-type H+-transporting ATPase 21kDa proteolipid subunit
* Pn6.3510            K12580  120.63  719.1  4.2e-216 CCR4-NOT transcription complex subunit 3
* Pn6.3508            K11433  144.93  191.8   1.1e-56 [histone H3]-lysine36 N-dimethyltransferase SETMAR [EC:2.1.1.357]
* Pn6.3507            K03120   30.17  421.1  2.6e-126 transcription initiation factor TFIID TATA-box-binding protein
* Pn6.3505            K00318  191.37  429.8  7.2e-129 proline dehydrogenase [EC:1.5.5.2]
* Pn6.3387            K12502  242.40  638.7  6.6e-193 MPBQ/MSBQ methyltransferase [EC:2.1.1.295]
* Pn6.3386            K02183  200.47  280.2   7.7e-84 calmodulin
* Pn6.3386            K13448  141.30  194.3   1.4e-57 calcium-binding protein CML
* Pn6.3382            K13459  422.57  469.6  9.7e-141 disease resistance protein RPS2
* Pn6.3377            K13459  422.57  457.7  3.9e-137 disease resistance protein RPS2
* Pn6.3374            K00555  151.97  353.7    9e-106 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
* Pn6.3373            K13459  422.57  471.6  2.4e-141 disease resistance protein RPS2
* Pn6.3364            K14399  166.53  197.4   1.8e-58 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3358            K12821  292.37  824.1  6.6e-248 pre-mRNA-processing factor 40
* Pn6.3357            K17911  132.97  410.4  5.6e-123 beta-carotene isomerase [EC:5.2.1.14]
* Pn6.3356            K24772   81.33  150.5   2.8e-44 guanine nucleotide-binding protein subunit gamma 1/2, plant
* Pn6.3351            K03320  155.20  396.9  5.6e-119 ammonium transporter, Amt family
* Pn6.3349            K03320  155.20  420.1  5.6e-126 ammonium transporter, Amt family
* Pn6.3345            K15115  300.03  405.5  8.5e-122 solute carrier family 25 (mitochondrial folate transporter), member 32
* Pn6.3345            K12668   34.27  183.9   1.8e-54 oligosaccharyltransferase complex subunit epsilon
* Pn6.3338            K13459  422.57  610.5  3.1e-183 disease resistance protein RPS2
* Pn6.3337            K00555  151.97  434.0  4.5e-130 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
* Pn6.3335            K13459  422.57  449.6  1.1e-134 disease resistance protein RPS2
* Pn6.3333            K14399  166.53  230.8   1.3e-68 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3330            K13459  422.57  424.8  3.3e-127 disease resistance protein RPS2
* Pn6.3323            K13459  422.57  477.5  4.2e-143 disease resistance protein RPS2
* Pn6.3320            K13459  422.57  479.5    1e-143 disease resistance protein RPS2
* Pn6.3317            K14399  166.53  227.6   1.2e-67 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3315            K13459  422.57  483.1  8.5e-145 disease resistance protein RPS2
* Pn6.3308            K13459  422.57  684.5  1.4e-205 disease resistance protein RPS2
* Pn6.3307            K00555  151.97  237.8     1e-70 tRNA (guanine26-N2/guanine27-N2)-dimethyltransferase [EC:2.1.1.215 2.1.1.216]
* Pn6.3303            K13459  422.57  424.8  3.2e-127 disease resistance protein RPS2
* Pn6.3190            K14638  384.90  663.0  2.6e-199 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn6.3177            K14638  384.90  654.8    8e-197 solute carrier family 15 (peptide/histidine transporter), member 3/4
* Pn6.3121            K09338   75.40  153.9   2.9e-45 homeobox-leucine zipper protein
* Pn6.3120            K04382  559.33  664.2  2.5e-200 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn6.3017            K14399  166.53  189.7   3.6e-56 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3009            K13459  422.57  469.0  1.5e-140 disease resistance protein RPS2
* Pn6.3000            K13459  422.57  424.2  5.1e-127 disease resistance protein RPS2
* Pn6.2980            K13459  422.57  496.3  8.9e-149 disease resistance protein RPS2
* Pn6.2974            K14399  166.53  325.3   3.2e-97 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.2962            K14399  166.53  208.3   8.9e-62 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.2959            K13459  422.57  432.9  1.2e-129 disease resistance protein RPS2
* Pn6.2958            K14399  166.53  251.8   5.9e-75 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3192            K14399  166.53  251.8   5.9e-75 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3735            K14399  166.53  274.5   7.8e-82 polyribonucleotide 5'-hydroxyl-kinase [EC:2.7.1.78]
* Pn6.3721            K13459  422.57  453.8  5.9e-136 disease resistance protein RPS2
* Pn6.3731            K13459  422.57  453.8  5.9e-136 disease resistance protein RPS2
* Pn6.3703            K13459  422.57  472.7  1.1e-141 disease resistance protein RPS2
* Pn6.3700            K13459  422.57  496.9  5.8e-149 disease resistance protein RPS2
* Pn6.2892            K13420 1166.27 1828.5         0 LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]
* Pn6.2892            K13416 1117.70 1322.6         0 brassinosteroid insensitive 1-associated receptor kinase 1 [EC:2.7.10.1 2.7.11.1]
* Pn6.2892            K13466  817.87  936.2  9.3e-282 EIX receptor 1/2
* Pn6.2892            K14400  180.70  206.0   2.8e-61 pre-mRNA cleavage complex 2 protein Pcf11
* Pn6.2885            K13420 1166.27 1272.5         0 LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]
* Pn6.2881            K11251   45.87  225.8   3.1e-67 histone H2A
* Pn6.2880            K00873   50.03  554.1  1.4e-166 pyruvate kinase [EC:2.7.1.40]
* Pn6.2876            K00873   50.03  368.2  2.7e-110 pyruvate kinase [EC:2.7.1.40]
* Pn6.2870            K25784  114.70  401.2  4.8e-120 bZIP transcription factor 9/10/25/63
* Pn6.2868            K01303  149.67  153.9   2.8e-45 acylaminoacyl-peptidase [EC:3.4.19.1]
* Pn6.2867            K07565   40.17  270.6   4.7e-81 60S ribosome subunit biogenesis protein NIP7
* Pn6.2864            K18633   34.47   81.7   3.1e-23 mitotic-spindle organizing protein 1
* Pn6.2855            K01623   46.60   68.4   2.3e-19 fructose-bisphosphate aldolase, class I [EC:4.1.2.13]
* Pn6.2834            K21773   81.07  143.6   4.4e-42 protein lin-9
* Pn6.2831            K19323  133.53  248.3   8.4e-74 ataxin-10
* Pn6.2830            K14484   88.07  236.2   2.2e-70 auxin-responsive protein IAA
* Pn6.2827            K14484   88.07  287.8   4.2e-86 auxin-responsive protein IAA
* Pn6.2812            K02137  183.60  251.9   4.8e-75 F-type H+-transporting ATPase subunit O
* Pn6.2812            K02113   41.00  133.2   5.7e-39 F-type H+-transporting ATPase subunit delta
* Pn6.2811            K02721   46.50  172.4   3.3e-51 photosystem II PsbW protein
* Pn6.2810            K02881   47.57  142.0   1.3e-41 large subunit ribosomal protein L18
* Pn6.2809            K11884  108.53  364.3  1.8e-109 RNA-binding protein PNO1
* Pn6.2806            K14545   45.93  153.2   5.6e-45 ribosomal RNA-processing protein 7
* Pn6.2799            K16296  435.03  644.0  1.2e-193 serine carboxypeptidase-like clade I [EC:3.4.16.-]
* Pn6.2799            K11275   70.47  141.5   2.2e-41 histone H1/5
* Pn6.2797            K04078   24.43  114.3   2.5e-33 chaperonin GroES
* Pn6.2793            K03593  113.43  121.5   2.5e-35 ATP-binding protein involved in chromosome partitioning
* Pn6.2791            K04506   75.67  185.9   6.4e-55 E3 ubiquitin-protein ligase SIAH1 [EC:2.3.2.27]
* Pn6.2789            K20288  118.20  738.2  7.9e-222 conserved oligomeric Golgi complex subunit 1
* Pn6.2753            K12826  104.80  130.9   2.3e-38 splicing factor 3A subunit 2
* Pn6.2742            K01057  115.97  366.7  7.3e-110 6-phosphogluconolactonase [EC:3.1.1.31]
* Pn6.2736            K08835  397.33  513.7  3.5e-154 serine/threonine-protein kinase OSR1/STK39 [EC:2.7.11.1]
* Pn6.2733            K09647  154.47  214.9   4.9e-64 mitochondrial inner membrane protease subunit 1 [EC:3.4.21.-]
* Pn6.2726            K08900  141.00  308.6     4e-92 mitochondrial chaperone BCS1
* Pn6.2723            K11984   83.53  483.7  5.4e-145 U4/U6.U5 tri-snRNP-associated protein 1
* Pn6.2720            K24345  143.43  207.8   7.1e-62 calcium-binding protein KIC and related proteins
* Pn6.2717            K03019  100.27  157.1   1.2e-46 DNA-directed RNA polymerase III subunit RPC11
* Pn6.2716            K08867  273.07  566.8  3.4e-170 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn6.2706            K24406  180.80  617.5  7.8e-186 [histone H3]-lysine27 N-methyltransferase [EC:2.1.1.369]
* Pn6.2705            K20241  213.67  590.7  2.7e-177 WD repeat-containing protein 44
* Pn6.2702            K16833   35.13  106.8   7.7e-31 protein phosphatase inhibitor 2
* Pn6.2701            K03110  285.53  408.8  9.1e-123 fused signal recognition particle receptor
* Pn6.2700            K13420 1166.27 1166.5         0 LRR receptor-like serine/threonine-protein kinase FLS2 [EC:2.7.11.1]
* Pn6.2698            K09338   75.40  146.5     5e-43 homeobox-leucine zipper protein
* Pn6.2697            K02896   29.80  200.4   1.8e-59 large subunit ribosomal protein L24e
* Pn6.2695            K02865  152.40  420.1  1.8e-126 large subunit ribosomal protein L10Ae
* Pn6.2675            K03327  104.53  524.7  2.2e-157 multidrug resistance protein, MATE family
* Pn6.2672            K09286   88.90  127.4   3.1e-37 EREBP-like factor
* Pn6.2670            K10732   67.90  218.2   7.2e-65 GINS complex subunit 1
* Pn6.2666            K20924 1915.80 2108.1         0 cellulose synthase-like protein [EC:2.4.1.-]
* Pn6.2665            K00008  402.80  524.7  1.1e-157 L-iditol 2-dehydrogenase [EC:1.1.1.14]
* Pn6.2662            K00008  402.80  497.2  2.5e-149 L-iditol 2-dehydrogenase [EC:1.1.1.14]
* Pn6.2656            K20299  156.43  968.6  2.2e-291 vacuolar protein sorting-associated protein 53
* Pn6.2649            K15333  130.53  191.6   7.7e-57 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn6.2641            K13254  561.47  665.9  5.5e-200 spastin [EC:5.6.1.1]
* Pn6.2640            K23010  165.83  291.8   3.7e-87 metalloendopeptidase OMA1, mitochondrial [EC:3.4.24.-]
* Pn6.2639            K20888  177.40  291.7   3.7e-87 xyloglucan galactosyltransferase MUR3 [EC:2.4.1.-]
* Pn6.2633            K14270  717.50  886.7  2.3e-267 aminotransferase
* Pn6.2628            K03453  219.17  232.6   2.8e-69 bile acid:Na+ symporter, BASS family
* Pn6.2626            K00986   76.37  119.3   9.3e-35 RNA-directed DNA polymerase [EC:2.7.7.49]
* Pn6.2623            K01714  253.50  293.7   1.1e-87 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
* Pn6.2616            K02541  653.17 1158.5         0 DNA replication licensing factor MCM3 [EC:5.6.2.3]
* Pn6.2613            K03327  104.53  402.6  1.8e-120 multidrug resistance protein, MATE family
* Pn6.2612            K18442 1593.87 2138.2         0 brefeldin A-inhibited guanine nucleotide-exchange protein
* Pn6.2609            K21994  270.33  361.0    2e-108 LOB domain-containing protein 18
* Pn6.2605            K00276  550.30  864.2  6.3e-260 primary-amine oxidase [EC:1.4.3.21]
* Pn6.2594            K19367  102.27  454.0  3.3e-136 maspardin
* Pn6.3793            K02865  152.40  419.7  2.5e-126 large subunit ribosomal protein L10Ae
* Pn6.3792            K02896   29.80  200.8   1.3e-59 large subunit ribosomal protein L24e
* Pn6.3790            K09338   75.40  146.8   4.1e-43 homeobox-leucine zipper protein
* Pn6.3786            K03110  285.53  409.2  7.1e-123 fused signal recognition particle receptor
* Pn6.3785            K16833   35.13  114.0     5e-33 protein phosphatase inhibitor 2
* Pn6.3783            K20241  213.67  584.1  2.6e-175 WD repeat-containing protein 44
* Pn6.3782            K24406  180.80  620.1  1.3e-186 [histone H3]-lysine27 N-methyltransferase [EC:2.1.1.369]
* Pn6.3775            K08867  273.07  569.1  7.1e-171 WNK lysine deficient protein kinase [EC:2.7.11.1]
* Pn6.3774            K03019  100.27  164.0   8.5e-49 DNA-directed RNA polymerase III subunit RPC11
* Pn6.3774            K03057   92.77   93.0   6.9e-27 transcription factor S
* Pn6.3771            K24345  143.43  207.8   7.1e-62 calcium-binding protein KIC and related proteins
* Pn6.3767            K11984   83.53  481.2  3.2e-144 U4/U6.U5 tri-snRNP-associated protein 1
* Pn6.3765            K17893   69.37  286.2   2.1e-85 ubiquinol oxidase [EC:1.10.3.11]
* Pn6.3764            K08900  141.00  309.1   2.8e-92 mitochondrial chaperone BCS1
* Pn6.3757            K09647  154.47  218.7   3.4e-65 mitochondrial inner membrane protease subunit 1 [EC:3.4.21.-]
* Pn6.3748            K01057  115.97  361.1  3.7e-108 6-phosphogluconolactonase [EC:3.1.1.31]
* Pn6.2592            K03327  104.53  402.6  1.8e-120 multidrug resistance protein, MATE family
* Pn6.2591            K18442 1593.87 1801.1         0 brefeldin A-inhibited guanine nucleotide-exchange protein
* Pn6.2586            K21994  270.33  363.7    3e-109 LOB domain-containing protein 18
* Pn6.2582            K00276  550.30  862.9  1.5e-259 primary-amine oxidase [EC:1.4.3.21]
* Pn6.2577            K14423  391.87  410.0    6e-123 plant 4,4-dimethylsterol C-4alpha-methyl-monooxygenase [EC:1.14.18.10]
* Pn6.2570            K19367  102.27  460.3  4.1e-138 maspardin
* Pn6.2566            K20291  303.63  614.1    2e-184 conserved oligomeric Golgi complex subunit 4
* Pn6.2565            K11253  216.07  377.5  5.6e-113 histone H3
* Pn6.2565            K11495  210.73  212.3   3.6e-63 histone H3-like centromeric protein A
* Pn6.2564            K16277   98.03  560.4  2.5e-168 E3 ubiquitin-protein ligase DRIP [EC:2.3.2.27]
* Pn6.2562            K20304   69.70   85.8   1.4e-24 trafficking protein particle complex subunit 6
* Pn6.2560            K08490  119.10  297.1     8e-89 syntaxin 5
* Pn6.2558            K16281  117.70  155.9   8.8e-46 RING-H2 zinc finger protein RHA1
* Pn6.2557            K03949   70.43  225.8     2e-67 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5
* Pn6.2556            K14689  473.03  494.5    1e-148 solute carrier family 30 (zinc transporter), member 2
* Pn6.2555            K02867   68.20  280.1   1.5e-83 large subunit ribosomal protein L11
* Pn6.2554            K24028  365.17  532.3  5.4e-160 salicylic acid 3-hydroxylase [EC:1.14.11.-]
* Pn6.2553            K24028  365.17  595.4  3.8e-179 salicylic acid 3-hydroxylase [EC:1.14.11.-]
* Pn6.2547            K08269  446.57  475.2  2.1e-142 serine/threonine-protein kinase ULK2 [EC:2.7.11.1]
* Pn6.2546            K01507   20.63  305.5     3e-91 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn6.2545            K03626   33.03   44.4     7e-12 nascent polypeptide-associated complex subunit alpha
* Pn6.2544            K00430  113.80  484.3  2.7e-145 peroxidase [EC:1.11.1.7]
* Pn6.2541            K00430  113.80  401.7  2.7e-120 peroxidase [EC:1.11.1.7]
* Pn6.2539            K09287   85.60  208.5   6.8e-62 RAV-like factor
* Pn6.2535            K18443  607.53 1093.1         0 golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
* Pn6.2520            K08331   49.67  178.7   1.2e-52 autophagy-related protein 13
* Pn6.2516            K03424   90.70  241.0   1.2e-71 TatD DNase family protein [EC:3.1.21.-]
* Pn6.2514            K14303  158.57  342.3  2.7e-102 nuclear pore complex protein Nup160
* Pn6.2511            K09874  239.47  344.8  3.5e-103 aquaporin NIP
* Pn6.2508            K16281  117.70  215.5   6.1e-64 RING-H2 zinc finger protein RHA1
* Pn6.2502            K15174   46.70  373.7  8.5e-112 RNA polymerase II-associated factor 1
* Pn6.2501            K22047  240.37  491.0  2.3e-147 mechanosensitive ion channel protein 1/2/3
* Pn6.2500            K00521  237.00 1059.2         0 ferric-chelate reductase [EC:1.16.1.7]
* Pn6.2499            K03609  200.60  299.4   1.6e-89 septum site-determining protein MinD
* Pn6.2498            K23870  615.57 1063.2         0 putative pectin methyltransferase [EC:2.1.1.-]
* Pn6.2497            K10878  296.03  379.5  1.7e-113 meiotic recombination protein SPO11
* Pn6.2494            K11135   61.67   83.1   7.5e-24 Pin2-interacting protein X1
* Pn6.2490            K00847  199.73  431.5  2.1e-129 fructokinase [EC:2.7.1.4]
* Pn6.2489            K09264  128.70  252.8   2.3e-75 MADS-box transcription factor, plant
* Pn6.2481            K00469   97.50  479.0    5e-144 inositol oxygenase [EC:1.13.99.1]
* Pn6.2481            K20100  251.57  257.5   1.4e-76 YTH domain-containing protein 1
* Pn6.2477            K19861  448.70  545.3  5.9e-164 benzyl alcohol O-benzoyltransferase [EC:2.3.1.196 2.3.1.232]
* Pn6.2475            K13422  169.07  234.8   9.1e-70 transcription factor MYC2
* Pn6.2474            K13161  565.70  621.1  1.1e-186 heterogeneous nuclear ribonucleoprotein R
* Pn6.2472            K15397  182.80  823.8    4e-248 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn6.2471            K20028  250.60  331.3   3.4e-99 palmitoyltransferase ZDHHC2/15/20 [EC:2.3.1.225]
* Pn6.2464            K25006  141.00  219.2   5.9e-65 RNA-binding protein 24/38
* Pn6.2460            K02942   83.33  192.0   3.5e-57 large subunit ribosomal protein LP1
* Pn6.2457            K00615  184.93  773.1  2.2e-232 transketolase [EC:2.2.1.1]
* Pn6.2454            K08679  367.07  434.3  3.1e-130 UDP-glucuronate 4-epimerase [EC:5.1.3.6]
* Pn6.2443            K02355  557.47 1185.4         0 elongation factor G
* Pn6.2442            K01179   21.90  296.7   2.3e-88 endoglucanase [EC:3.2.1.4]
* Pn6.2441            K09553  210.80  895.7    1e-269 stress-induced-phosphoprotein 1
* Pn6.2434            K10999 1165.60 1170.9         0 cellulose synthase A [EC:2.4.1.12]
* Pn6.2432            K10999 1165.60 2077.6         0 cellulose synthase A [EC:2.4.1.12]
* Pn6.2430            K00057  276.03  410.7  4.2e-123 glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]
* Pn6.2430            K00006  324.27  400.5  5.3e-120 glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]
* Pn6.2426            K12153  843.90  866.9  1.3e-261 phenylalanine N-monooxygenase [EC:1.14.14.40]
* Pn6.2417            K02879   32.50  194.5   1.4e-57 large subunit ribosomal protein L17
* Pn6.2411            K02958  184.20  338.0  2.2e-101 small subunit ribosomal protein S15e
* Pn6.2410            K14209  253.73  314.6   5.4e-94 solute carrier family 36 (proton-coupled amino acid transporter)
* Pn6.2399            K01723  627.07  813.8  2.1e-245 hydroperoxide dehydratase [EC:4.2.1.92]
* Pn6.2386            K01738  426.60  440.9  2.4e-132 cysteine synthase [EC:2.5.1.47]
