# gene name           KO     thrshld  score   E-value KO definition
#-------------------- ------ ------- ------ --------- ---------------------
* Pn11.1468           K21444  226.80  331.6   4.7e-99 poly(rC)-binding protein 3/4
* Pn11.1478           K12158  172.37  183.1   4.1e-54 ubiquitin-like protein Nedd8
* Pn11.1481           K00826  174.00  424.2  3.3e-127 branched-chain amino acid aminotransferase [EC:2.6.1.42]
* Pn11.1483           K21989   96.13  453.7  4.9e-136 calcium permeable stress-gated cation channel
* Pn11.1487           K01762  737.63  772.2  1.7e-232 1-aminocyclopropane-1-carboxylate synthase [EC:4.4.1.14]
* Pn11.1488           K23871   98.10  469.2  2.5e-141 putative pectin methylesterase [EC:2.1.1.-]
* Pn11.1489           K02979   49.13  143.9   1.5e-42 small subunit ribosomal protein S28e
* Pn11.1496           K20887  925.57 1106.5         0 xyloglucan glycosyltransferase 4 [EC:2.4.1.-]
* Pn11.1497           K01259  131.67  516.1  4.2e-155 proline iminopeptidase [EC:3.4.11.5]
* Pn11.1499           K09285  278.43  510.5  1.7e-153 AP2-like factor, ANT lineage
* Pn11.1505           K12191  305.60  375.4  1.7e-112 charged multivesicular body protein 2A
* Pn11.1513           K09571  233.67  258.1   7.7e-77 FK506-binding protein 4/5 [EC:5.2.1.8]
* Pn11.1514           K18810  299.57  317.4   6.2e-95 cyclin D1/2/4, plant
* Pn11.1519           K09377  133.43  216.6     2e-64 cysteine and glycine-rich protein
* Pn11.1520           K13169   60.90   79.6   6.8e-23 A-kinase anchor protein 17
* Pn11.1523           K02685  104.90  574.8  1.3e-172 DNA primase large subunit
* Pn11.1526           K07955  178.07  376.3  4.6e-113 ADP-ribosylation factor-like protein 8
* Pn11.1527           K10598  327.50  750.2  7.9e-226 peptidyl-prolyl cis-trans isomerase-like 2 [EC:5.2.1.8]
* Pn11.1530           K11714  155.40  279.9   1.4e-83 rhamnogalacturonan II specific xylosyltransferase [EC:2.4.2.-]
* Pn11.1531           K12845  118.83  189.7   2.4e-56 U4/U6 small nuclear ribonucleoprotein SNU13
* Pn11.1535           K00860  333.43  404.5    2e-121 adenylylsulfate kinase [EC:2.7.1.25]
* Pn11.1536           K11714  155.40  514.8  8.3e-155 rhamnogalacturonan II specific xylosyltransferase [EC:2.4.2.-]
* Pn11.1537           K12845  118.83  301.4     2e-90 U4/U6 small nuclear ribonucleoprotein SNU13
* Pn11.1540           K03097  238.40  746.3  5.9e-225 casein kinase II subunit alpha [EC:2.7.11.1]
* Pn11.1544           K00759   95.53  332.3   1.4e-99 adenine phosphoribosyltransferase [EC:2.4.2.7]
* Pn11.1549           K01052  123.20  431.5  3.3e-129 lysosomal acid lipase/cholesteryl ester hydrolase [EC:3.1.1.13]
* Pn11.1552           K09286   88.90  127.1     4e-37 EREBP-like factor
* Pn11.1556           K15040   73.10  250.0   1.8e-74 voltage-dependent anion channel protein 2
* Pn11.1564           K09422  126.07  190.9   1.8e-56 transcription factor MYB, plant
* Pn11.1566           K00058  332.70  578.6  6.3e-174 D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]
* Pn11.1570           K14505  308.83  457.7  2.5e-137 cyclin D3, plant
* Pn11.1573           K04508  188.60  780.7  2.7e-235 transducin (beta)-like 1
* Pn11.1581           K14961  125.27  622.6  2.8e-187 COMPASS component SWD1
* Pn11.1584           K09264  128.70  140.4   3.7e-41 MADS-box transcription factor, plant
* Pn11.1598           K19986  131.57  402.3  1.9e-120 exocyst complex component 8
* Pn11.1605           K02265   28.90   46.5   1.9e-12 cytochrome c oxidase subunit 5b
* Pn11.1607           K17508   99.33  414.8  1.9e-124 protein phosphatase PTC7 [EC:3.1.3.16]
* Pn11.1608           K17279  135.13  157.1   3.1e-46 receptor expression-enhancing protein 5/6
* Pn11.1610           K09338   75.40  126.3     7e-37 homeobox-leucine zipper protein
* Pn11.1612           K13510  130.00  308.6   3.9e-92 lysophosphatidylcholine acyltransferase / lyso-PAF acetyltransferase [EC:2.3.1.23 2.3.1.67]
* Pn11.1614           K14503  159.77  555.8  2.2e-167 brassinosteroid resistant 1/2
* Pn11.1616           K24174  184.00  185.8   6.1e-55 N(6)-adenine-specific DNA methyltransferase [EC:2.1.1.72]
* Pn11.1617           K00914  532.67  589.7  4.3e-177 phosphatidylinositol 3-kinase [EC:2.7.1.137]
* Pn11.1619           K19202   30.60   50.5   8.8e-14 histone deacetylase complex subunit SAP30
* Pn11.1621           K20858  125.90  187.8   1.6e-55 calcium uniporter protein, mitochondrial
* Pn11.1624           K10666   78.37  207.0   1.3e-61 E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]
* Pn11.1628           K15272  237.53  256.1   1.9e-76 solute carrier family 35 (UDP-sugar transporter), member A1/2/3
* Pn11.1629           K07399   99.43  383.8  4.8e-115 cytochrome c biogenesis protein
* Pn11.1637           K13449  155.07  155.3   8.7e-46 pathogenesis-related protein 1
* Pn11.1638           K03236   61.83  268.5   2.6e-80 translation initiation factor 1A
* Pn11.1646           K01897  433.90  496.6  5.3e-149 long-chain acyl-CoA synthetase [EC:6.2.1.3]
* Pn11.1646           K23309   42.60   87.5   4.8e-25 zinc finger HIT domain-containing protein 3
* Pn11.1648           K20476  164.80  544.0  4.1e-163 RAB6A-GEF complex partner protein 1
* Pn11.1656           K07466  108.83  523.0  4.6e-157 replication factor A1
* Pn11.1659           K22193  324.07  422.4    1e-126 golgi pH regulator
* Pn11.1667           K19761   53.60  192.7   3.9e-57 gamma-glutamylaminecyclotransferase [EC:2.3.2.-]
* Pn11.1680           K14837  114.30  183.2   3.4e-54 nucleolar protein 12
* Pn11.1682           K09422  126.07  279.7   1.8e-83 transcription factor MYB, plant
* Pn11.1683           K02991   49.70  437.3  1.7e-131 small subunit ribosomal protein S6e
* Pn11.1689           K09338   75.40   85.5   1.8e-24 homeobox-leucine zipper protein
* Pn11.1690           K09338   75.40   81.6   2.8e-23 homeobox-leucine zipper protein
* Pn11.1691           K05581  235.60  279.6   3.5e-84 NAD(P)H-quinone oxidoreductase subunit J [EC:7.1.1.2]
* Pn11.1697           K09338   75.40   88.4   2.4e-25 homeobox-leucine zipper protein
* Pn11.1700           K09338   75.40  111.0   3.1e-32 homeobox-leucine zipper protein
* Pn11.1701           K09338   75.40  127.7   2.6e-37 homeobox-leucine zipper protein
* Pn11.1707           K03039  139.03  645.1  4.6e-194 26S proteasome regulatory subunit N9
* Pn11.1708           K19995   47.90   95.8   1.7e-27 secretory carrier-associated membrane protein
* Pn11.1719           K14396   92.27  144.3   2.3e-42 polyadenylate-binding protein 2
* Pn11.1725           K03847  178.17  643.9  9.2e-194 alpha-1,6-mannosyltransferase [EC:2.4.1.260]
* Pn11.869            K03847  178.17  635.0  4.6e-191 alpha-1,6-mannosyltransferase [EC:2.4.1.260]
* Pn11.1726           K00940  143.37  272.9   1.2e-81 nucleoside-diphosphate kinase [EC:2.7.4.6]
* Pn11.1727           K00940  143.37  171.4     1e-50 nucleoside-diphosphate kinase [EC:2.7.4.6]
* Pn11.1728           K01358   53.23  227.0   1.6e-67 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn11.865            K01358   53.23  227.0   1.6e-67 ATP-dependent Clp protease, protease subunit [EC:3.4.21.92]
* Pn11.1730           K12877   67.30  345.8    4e-104 protein mago nashi
* Pn11.864            K12877   67.30  345.8    4e-104 protein mago nashi
* Pn11.1733           K00430  113.80  472.9  7.4e-142 peroxidase [EC:1.11.1.7]
* Pn11.1734           K01507   20.63  319.7   1.5e-95 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn11.858            K01507   20.63  319.7   1.5e-95 inorganic pyrophosphatase [EC:3.6.1.1]
* Pn11.1738           K24028  365.17  602.4  3.1e-181 salicylic acid 3-hydroxylase [EC:1.14.11.-]
* Pn11.854            K24028  365.17  602.4  3.1e-181 salicylic acid 3-hydroxylase [EC:1.14.11.-]
* Pn11.1739           K14689  473.03  494.8  8.5e-149 solute carrier family 30 (zinc transporter), member 2
* Pn11.853            K14689  473.03  495.3  5.8e-149 solute carrier family 30 (zinc transporter), member 2
* Pn11.1740           K03949   70.43   86.9     6e-25 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5
* Pn11.1743           K16281  117.70  146.4   7.1e-43 RING-H2 zinc finger protein RHA1
* Pn11.1747           K00766   92.87  563.7  1.3e-169 anthranilate phosphoribosyltransferase [EC:2.4.2.18]
* Pn11.1749           K05808   71.57  162.9   2.6e-48 putative sigma-54 modulation protein
* Pn11.1751           K15333  130.53  179.2   4.3e-53 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.841            K15333  130.53  179.2   4.3e-53 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.1755           K15333  130.53  180.1   2.2e-53 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.839            K15333  130.53  180.1   2.2e-53 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.1758           K15333  130.53  184.8   8.4e-55 tRNA guanosine-2'-O-methyltransferase [EC:2.1.1.34]
* Pn11.1759           K00161  423.63  503.9  1.7e-151 pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
* Pn11.1760           K05019   48.37  193.3   2.2e-57 chloride channel, nucleotide-sensitive, 1A
* Pn11.1762           K02953  196.10  266.4   1.6e-79 small subunit ribosomal protein S13e
* Pn11.1766           K06934   42.20   44.6   4.4e-12 uncharacterized protein
* Pn11.1768           K21994  270.33  310.0   7.3e-93 LOB domain-containing protein 18
* Pn11.825            K21994  270.33  310.0   7.3e-93 LOB domain-containing protein 18
* Pn11.1771           K02914   24.17   72.4   2.2e-20 large subunit ribosomal protein L34
* Pn11.1774           K16911  560.07  914.6  2.5e-275 ATP-dependent RNA helicase DDX21 [EC:3.6.4.13]
* Pn11.1775           K16221  107.23  152.7     1e-44 transcription factor TCP21 (protein CCA1 HIKING EXPEDITION)
* Pn11.818            K12161   45.50  161.2   7.9e-48 ubiquitin related modifier 1
* Pn11.1776           K12161   45.50   88.7   1.5e-25 ubiquitin related modifier 1
* Pn11.1779           K01551   77.50  434.8  2.1e-130 arsenite/tail-anchored protein-transporting ATPase [EC:7.3.2.7 7.3.-.-]
* Pn11.813            K05657  701.43  712.4  2.5e-214 ATP-binding cassette, subfamily B (MDR/TAP), member 10
* Pn11.1782           K05657  701.43  712.5  2.4e-214 ATP-binding cassette, subfamily B (MDR/TAP), member 10
* Pn11.1783           K22736   36.20  163.3     4e-48 vacuolar iron transporter family protein
* Pn11.812            K22736   36.20  163.3     4e-48 vacuolar iron transporter family protein
* Pn11.1786           K09286   88.90  123.6   4.4e-36 EREBP-like factor
* Pn11.809            K09286   88.90  123.6   4.4e-36 EREBP-like factor
* Pn11.1790           K03327  104.53  509.3  9.8e-153 multidrug resistance protein, MATE family
* Pn11.1795           K19045  129.70  179.5   6.2e-53 E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:2.3.2.27]
* Pn11.1796           K11001   53.73   76.6   5.1e-22 phosphatidylinositol N-acetylglucosaminyltransferase subunit Y
* Pn11.1798           K19225  123.63  161.7   1.2e-47 rhomboid protease GluP [EC:3.4.21.105]
* Pn11.1800           K06910  175.00  183.9   1.8e-54 phosphatidylethanolamine-binding protein
* Pn11.1802           K13459  422.57  453.6  6.9e-136 disease resistance protein RPS2
* Pn11.823            K02914   24.17   72.8   1.7e-20 large subunit ribosomal protein L34
* Pn11.848            K16281  117.70  150.2   4.7e-44 RING-H2 zinc finger protein RHA1
* Pn11.859            K03626   33.03  289.7   1.7e-86 nascent polypeptide-associated complex subunit alpha
* Pn11.860            K00430  113.80  472.9  7.4e-142 peroxidase [EC:1.11.1.7]
* Pn11.867            K00940  143.37  206.5     2e-61 nucleoside-diphosphate kinase [EC:2.7.4.6]
* Pn11.876            K14396   92.27  139.5   6.5e-41 polyadenylate-binding protein 2
* Pn11.1864           K02927  205.77  332.7  8.2e-100 ubiquitin-large subunit ribosomal protein L40e
* Pn11.1865           K02927  205.77  332.7  8.2e-100 ubiquitin-large subunit ribosomal protein L40e
* Pn11.1867           K09338   75.40  136.2   6.9e-40 homeobox-leucine zipper protein
* Pn11.1900           K19045  129.70  179.4   6.5e-53 E3 ubiquitin-protein ligase BIG BROTHER and related proteins [EC:2.3.2.27]
* Pn11.1905           K19225  123.63  163.8   2.8e-48 rhomboid protease GluP [EC:3.4.21.105]
* Pn11.1906           K02896   29.80  213.0   2.4e-63 large subunit ribosomal protein L24e
* Pn11.1908           K06910  175.00  181.7   8.8e-54 phosphatidylethanolamine-binding protein
* Pn11.1911           K13459  422.57  444.5  3.7e-133 disease resistance protein RPS2
* Pn11.1817           K20241  213.67  222.7   3.6e-66 WD repeat-containing protein 44
* Pn11.1823           K13459  422.57  469.2  1.3e-140 disease resistance protein RPS2
* Pn11.1839           K13459  422.57  441.6  2.9e-132 disease resistance protein RPS2
* Pn11.1840           K13459  422.57  548.2  1.9e-164 disease resistance protein RPS2
* Pn11.1853           K20241  213.67  532.7  8.6e-160 WD repeat-containing protein 44
* Pn11.1946           K13459  422.57  445.6  1.7e-133 disease resistance protein RPS2
* Pn11.1952           K20241  213.67  217.7   1.2e-64 WD repeat-containing protein 44
* Pn11.1962           K20241  213.67  534.2  3.1e-160 WD repeat-containing protein 44
* Pn11.1974           K01761  498.80  582.8  1.7e-175 methionine-gamma-lyase [EC:4.4.1.11]
* Pn11.1975           K20619  404.33  757.7  3.3e-228 cytochrome P450 family 78 subfamily A
* Pn11.1976           K02927  205.77  266.6   1.2e-79 ubiquitin-large subunit ribosomal protein L40e
* Pn11.1977           K02927  205.77  332.7  8.2e-100 ubiquitin-large subunit ribosomal protein L40e
* Pn11.1980           K09338   75.40  134.7     2e-39 homeobox-leucine zipper protein
* Pn11.1999           K07574   36.83   37.5   9.1e-10 RNA-binding protein
* Pn11.2004           K13648  566.33  685.0  5.3e-206 alpha-1,4-galacturonosyltransferase [EC:2.4.1.43]
* Pn11.2010           K14484   88.07  243.4   1.5e-72 auxin-responsive protein IAA
* Pn11.2011           K03111   23.27   44.2   8.4e-12 single-strand DNA-binding protein
* Pn11.2012           K21773   81.07   83.2   8.4e-24 protein lin-9
* Pn11.2014           K01881  164.73  517.6    3e-155 prolyl-tRNA synthetase [EC:6.1.1.15]
* Pn11.2017           K03116   56.47   95.3   1.7e-27 sec-independent protein translocase protein TatA
* Pn11.2018           K00826  174.00  498.7  8.6e-150 branched-chain amino acid aminotransferase [EC:2.6.1.42]
* Pn11.2026           K02907   36.50   86.9   5.3e-25 large subunit ribosomal protein L30
* Pn11.2029           K09285  278.43  383.0  8.9e-115 AP2-like factor, ANT lineage
* Pn11.2030           K17602  195.13  371.4    6e-111 YLP motif-containing protein 1
* Pn11.2032           K11308  565.93  694.9  5.3e-209 histone acetyltransferase MYST1 [EC:2.3.1.48]
* Pn11.2038           K04382  559.33  662.1  1.1e-199 serine/threonine-protein phosphatase 2A catalytic subunit [EC:3.1.3.16]
* Pn11.2041           K15188  277.67  480.0  6.2e-144 cyclin T
* Pn11.2043           K15032   75.30  183.4   2.6e-54 mTERF domain-containing protein, mitochondrial
* Pn11.2045           K24772   81.33  174.4   1.4e-51 guanine nucleotide-binding protein subunit gamma 1/2, plant
* Pn11.2046           K15032   75.30  215.6   4.7e-64 mTERF domain-containing protein, mitochondrial
* Pn11.2047           K12581   70.30  279.1   1.8e-83 CCR4-NOT transcription complex subunit 7/8
* Pn11.2049           K12581   70.30  279.1   1.8e-83 CCR4-NOT transcription complex subunit 7/8
* Pn11.2051           K12581   70.30  278.4   2.9e-83 CCR4-NOT transcription complex subunit 7/8
* Pn11.2053           K12581   70.30  279.2   1.7e-83 CCR4-NOT transcription complex subunit 7/8
* Pn11.2054           K12581   70.30  275.0   3.3e-82 CCR4-NOT transcription complex subunit 7/8
* Pn11.2056           K12581   70.30  278.5   2.8e-83 CCR4-NOT transcription complex subunit 7/8
* Pn11.2061           K02183  200.47  281.1   4.1e-84 calmodulin
* Pn11.2061           K13448  141.30  191.9   7.7e-57 calcium-binding protein CML
* Pn11.2062           K12502  242.40  622.1  7.1e-188 MPBQ/MSBQ methyltransferase [EC:2.1.1.295]
* Pn11.2064           K14326  509.23 1699.0         0 regulator of nonsense transcripts 1 [EC:3.6.4.13 5.6.2.3]
* Pn11.2064           K10706  374.77  435.0  3.2e-130 senataxin [EC:5.6.2.-]
* Pn11.2065           K20553 1349.43 1511.1         0 5'-3' exoribonuclease 4 [EC:3.1.13.-]
* Pn11.2068           K23951  370.60  812.6  1.6e-244 dymeclin
* Pn11.2070           K12591  424.83  651.6  1.1e-195 exosome complex exonuclease RRP6 [EC:3.1.13.-]
* Pn11.2071           K03120   30.17  422.2  1.1e-126 transcription initiation factor TFIID TATA-box-binding protein
* Pn11.2077           K15040   73.10  382.4  9.9e-115 voltage-dependent anion channel protein 2
* Pn11.2081           K01051   76.27  443.4  4.1e-133 pectinesterase [EC:3.1.1.11]
* Pn11.2087           K09503  592.17  673.2  1.2e-202 DnaJ homolog subfamily A member 2
* Pn11.2088           K14539  232.00  593.4  2.8e-178 large subunit GTPase 1 [EC:3.6.1.-]
* Pn11.2089           K03424   90.70  285.8   3.2e-85 TatD DNase family protein [EC:3.1.21.-]
* Pn11.2090           K01228  233.67 1087.3         0 mannosyl-oligosaccharide glucosidase [EC:3.2.1.106]
* Pn11.2091           K15263   46.70  175.2   1.2e-51 cell growth-regulating nucleolar protein
* Pn11.2093           K15171   47.97  183.8   1.7e-54 transcription elongation factor SPT4
* Pn11.2094           K09651  101.40  158.6   9.2e-47 rhomboid-related protein 4 [EC:3.4.21.105]
* Pn6.3515            K01738  426.60  539.3  3.5e-162 cysteine synthase [EC:2.5.1.47]
* PN51.1              K20843  635.80 1067.9         0 hydroxyproline O-galactosyltransferase 2/3/4/5/6 [EC:2.4.1.-]
* Pn28.578            K00898  351.63  512.6  5.3e-154 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
* Pn28.573            K22849  147.33  169.5   5.6e-50 diacylglycerol O-acyltransferase 3, plant [EC:2.3.1.20]
* Pn28.564            K22849  147.33  213.0   3.5e-63 diacylglycerol O-acyltransferase 3, plant [EC:2.3.1.20]
* Pn28.560            K00898  351.63  512.6  5.3e-154 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
* Pn28.543            K15164  273.70  692.1  8.7e-208 mediator of RNA polymerase II transcription subunit 13
* Pn28.542            K14803  366.73  392.6  7.8e-118 protein phosphatase PTC2/3 [EC:3.1.3.16]
* Pn28.539            K09496  639.30  957.9  1.1e-288 T-complex protein 1 subunit delta
* Pn28.537            K07937  412.13  461.3  6.3e-139 ADP-ribosylation factor 1/2
* Pn28.537            K07939  380.43  384.3  1.1e-115 ADP-ribosylation factor 4
* Pn28.536            K09422  126.07  237.3   1.4e-70 transcription factor MYB, plant
* Pn28.533            K09496  639.30  956.4  3.3e-288 T-complex protein 1 subunit delta
* Pn28.531            K07937  412.13  461.3  6.3e-139 ADP-ribosylation factor 1/2
* Pn28.531            K07939  380.43  384.3  1.1e-115 ADP-ribosylation factor 4
* Pn28.530            K09422  126.07  236.1     3e-70 transcription factor MYB, plant
* Pn28.528            K04125  280.67  506.0  6.3e-152 gibberellin 2beta-dioxygenase [EC:1.14.11.13]
* Pn28.524            K09534  184.83  350.7  9.6e-105 DnaJ homolog subfamily C member 14
* Pn28.518            K14827   48.50  282.7   3.8e-84 pre-rRNA-processing protein IPI1
* Pn28.513            K01692  222.27  237.7   1.1e-70 enoyl-CoA hydratase [EC:4.2.1.17]
* Pn28.509            K00430  113.80  280.0   2.1e-83 peroxidase [EC:1.11.1.7]
* Pn28.489            K25786  101.77  201.9   3.1e-60 bZIP transcription factor 1/2/11/44/53
* Pn28.488            K08737  810.33 1342.3         0 DNA mismatch repair protein MSH6
* Pn28.485            K15920  737.20 1074.0         0 xylan 1,4-beta-xylosidase [EC:3.2.1.37]
* Pn28.485            K05349  314.83  540.0    4e-162 beta-glucosidase [EC:3.2.1.21]
* Pn28.480            K10728  304.77  757.5  1.4e-227 topoisomerase (DNA) II binding protein 1
* Pn28.478            K09517  365.20  537.0  1.3e-161 DnaJ homolog subfamily B member 11
* Pn28.471            K08489  133.00  371.9  1.5e-111 syntaxin 16
* Pn28.463            K02935   24.87   46.4   1.9e-12 large subunit ribosomal protein L7/L12
* Pn28.453            K10357 1108.63 1765.2         0 myosin V
* Pn28.449            K19729  553.10  613.3  5.8e-185 guanine nucleotide-binding protein G(t) subunit alpha 3
* Pn28.445            K14492  115.67  284.4   3.3e-85 two-component response regulator ARR-A family
* Pn28.443            K00889  348.20  657.6  1.1e-197 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
* Pn28.442            K21286   77.73  252.0   2.8e-75 protein N-terminal glutamine amidohydrolase [EC:3.5.1.122]
* Pn28.441            K00384  330.90  532.7    4e-160 thioredoxin reductase (NADPH) [EC:1.8.1.9]
* Pn28.433            K01114  133.97  464.7  3.2e-139 phospholipase C [EC:3.1.4.3]
* Pn28.428            K08497   80.43  272.3   2.1e-81 protein transport protein SEC20
* Pn28.426            K15078   61.47  105.5   1.4e-30 structure-specific endonuclease subunit SLX1 [EC:3.6.1.-]
* Pn28.418            K17479   82.73  295.1   2.9e-88 glutaredoxin domain-containing cysteine-rich protein 1
* Pn28.416            K17969   37.77  162.1   6.1e-48 mitochondrial fission 1 protein
* Pn28.412            K00830  373.73  413.2  7.6e-124 alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [EC:2.6.1.44 2.6.1.45 2.6.1.51]
* Pn28.411            K14508  182.70  565.0  9.5e-170 regulatory protein NPR1
* Pn28.409            K08991  133.27  458.7  1.6e-137 crossover junction endonuclease MUS81 [EC:3.1.22.-]
* Pn28.404            K08101  291.60  465.8  3.4e-140 phytochromobilin:ferredoxin oxidoreductase [EC:1.3.7.4]
* Pn28.403            K01047   17.50   31.9     4e-08 secretory phospholipase A2 [EC:3.1.1.4]
* Pn28.402            K13947  238.33  901.6  8.5e-272 auxin efflux carrier family protein
* Pn28.392            K01205  310.77  568.7  1.1e-170 alpha-N-acetylglucosaminidase [EC:3.2.1.50]
* Pn28.391            K01205  310.77  471.2  3.1e-141 alpha-N-acetylglucosaminidase [EC:3.2.1.50]
* Pn28.384            K20177  428.80  619.2  7.4e-186 vacuolar protein sorting-associated protein 3
* Pn28.381            K19032   93.97  235.9   2.7e-70 30S ribosomal protein 3
* Pn28.357            K08235  152.70  426.7  6.4e-128 xyloglucan:xyloglucosyl transferase [EC:2.4.1.207]
* Pn28.351            K23327   62.20  157.2   2.4e-46 protein Hikeshi
* Pn28.348            K09338   75.40  144.1   2.6e-42 homeobox-leucine zipper protein
* Pn28.344            K03549  190.53  886.8  8.6e-267 KUP system potassium uptake protein
* Pn28.340            K09422  126.07  178.0   1.5e-52 transcription factor MYB, plant
* Pn28.338            K09338   75.40  230.5   1.5e-68 homeobox-leucine zipper protein
* Pn28.327            K08900  141.00  275.5   4.4e-82 mitochondrial chaperone BCS1
* Pn28.324            K11498  542.63  695.7  5.7e-209 centromeric protein E
* Pn28.322            K08064   52.57  110.5   5.7e-32 nuclear transcription factor Y, alpha
* Pn28.321            K00033  154.10  735.0    3e-221 6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]
* Pn28.318            K10775  524.93 1051.7         0 phenylalanine ammonia-lyase [EC:4.3.1.24]
* Pn28.304            K02985  173.83  428.1  8.3e-129 small subunit ribosomal protein S3e
* Pn28.303            K18787  384.80  565.9  9.7e-171 thermospermine synthase [EC:2.5.1.79]
* Pn28.303            K00797  100.53  227.0   1.6e-67 spermidine synthase [EC:2.5.1.16]
* Pn28.298            K16277   98.03  209.2   6.1e-62 E3 ubiquitin-protein ligase DRIP [EC:2.3.2.27]
* Pn28.297            K13528   41.77  199.4   3.5e-59 mediator of RNA polymerase II transcription subunit 20
* Pn28.281            K19038  161.53  172.3   6.4e-51 E3 ubiquitin-protein ligase ATL41 [EC:2.3.2.27]
* Pn28.277            K01051   76.27  119.0   8.8e-35 pectinesterase [EC:3.1.1.11]
* Pn28.275            K01051   76.27  511.0  1.4e-153 pectinesterase [EC:3.1.1.11]
* Pn28.274            K00249  372.83  379.9  1.1e-113 acyl-CoA dehydrogenase [EC:1.3.8.7]
* Pn28.271            K10268  183.63  184.8   1.2e-54 F-box and leucine-rich repeat protein 2/20
* Pn28.269            K09286   88.90  173.2   3.5e-51 EREBP-like factor
* Pn28.267            K08726  237.23  328.0   5.3e-98 soluble epoxide hydrolase / lipid-phosphate phosphatase [EC:3.3.2.10 3.1.3.76]
* Pn28.266            K02883   32.20   76.7   9.1e-22 large subunit ribosomal protein L18e
* Pn28.265            K07575  169.13  352.9  9.8e-106 malignant T-cell-amplified sequence
* Pn28.260            K19985  196.17  691.3    1e-207 exocyst complex component 6
* Pn28.248            K12890  333.67  435.1    1e-130 serine/arginine-rich splicing factor 1
* Pn28.241            K22530  327.23  414.5  3.1e-124 ATPase family AAA domain-containing protein 1 [EC:3.6.1.-]
* Pn28.234            K10869  232.93  403.1  4.9e-121 RAD51-like protein 1
* Pn28.232            K05770   24.23  125.0   2.1e-36 translocator protein
* Pn28.227            K13447  505.90 1399.9         0 respiratory burst oxidase [EC:1.6.3.- 1.11.1.-]
* Pn28.222            K08065   95.90  252.1   4.6e-75 nuclear transcription Y subunit beta
* Pn28.219            K03347  734.40 1075.1         0 cullin 1
* Pn28.217            K09286   88.90  141.0   2.3e-41 EREBP-like factor
* Pn28.215            K03979  150.60  381.3    4e-114 GTPase [EC:3.6.5.-]
* Pn28.213            K11858  479.43  480.5  4.3e-144 ubiquitin carboxyl-terminal hydrolase 48 [EC:3.4.19.12]
* Pn28.210            K01535  576.63 1507.9         0 H+-transporting ATPase [EC:7.1.2.1]
* Pn28.209            K19893  437.63  730.1  3.6e-220 glucan endo-1,3-beta-glucosidase 5/6 [EC:3.2.1.39]
* Pn28.206            K19038  161.53  173.3   3.3e-51 E3 ubiquitin-protein ligase ATL41 [EC:2.3.2.27]
* Pn28.203            K04554  219.97  356.3  9.7e-107 ubiquitin-conjugating enzyme E2 J2 [EC:2.3.2.23]
* Pn28.202            K01051   76.27  524.4  1.1e-157 pectinesterase [EC:3.1.1.11]
* Pn28.197            K02976   32.37  240.1   7.1e-72 small subunit ribosomal protein S26e
* Pn28.196            K04482  491.33  618.2  2.5e-186 DNA repair protein RAD51
* Pn28.190            K20827   53.17  303.4   1.9e-90 RNA polymerase II-associated protein 2 [EC:3.1.3.16]
* Pn28.187            K09286   88.90  155.3     1e-45 EREBP-like factor
* Pn28.186            K22913  408.93  912.9  1.8e-274 phosphatidylinositol 3,5-bisphosphate 5-phosphatase [EC:3.1.3.-]
* Pn28.185            K01051   76.27  147.7   1.8e-43 pectinesterase [EC:3.1.1.11]
* Pn28.184            K06196  136.90  176.1   4.1e-52 cytochrome c-type biogenesis protein
* Pn28.173            K11517  499.53  524.9  1.9e-157 (S)-2-hydroxy-acid oxidase [EC:1.1.3.15]
* Pn28.172            K14486  150.40  723.9  1.3e-217 auxin response factor
* Pn28.169            K15397  182.80  768.1  2.9e-231 3-ketoacyl-CoA synthase [EC:2.3.1.199]
* Pn28.167            K09286   88.90  122.6   9.3e-36 EREBP-like factor
* Pn28.166            K13464   34.33  154.0   3.6e-45 jasmonate ZIM domain-containing protein
* Pn28.162            K08908  329.47  462.0  3.9e-139 light-harvesting complex I chlorophyll a/b binding protein 2
* Pn28.159            K18587   42.47  292.6   2.1e-87 ubiquinone biosynthesis protein COQ9
* Pn28.156            K07195  162.93  213.0   3.3e-63 exocyst complex component 7
